,Artist,Album,Release Date,Lyrics
The Seer’s Tower,Sufjan Stevens,Illinois ,"{'year': 2005, 'month': 7, 'day': 4}","There is a view that reaches far;
Where we see the universe
I see the fire, I see the end
Seven miles above the earth
There is Emmanuel of mothers
With His sword, with His robe
He comes dividing man from brothers
In the tower above the earth, we built it for Emmanuel
In the powers of the earth, we wait until He rails and rails.
In the tower above the earth, we built it for Emmanuel
Oh, my mother, she betrayed us, but my father loved and bathed us
Still I go to the deepest grave
Where I go to sleep alone"
All the Trees of the Field Will Clap Their Hands,Sufjan Stevens,Seven Swans,"{'year': 2004, 'month': 3, 'day': 16}","If I am alive this time next year
Will I have arrived in time to share?
And mine is about as good this far
And I'm still applied to what you are

And I am joining all my thoughts to you
And I'm preparing every part for you

And I heard from the trees a great parade
And I heard from the hills a band was made
And will I be invited to the sound?
And will I be a part of what you've made?

And I am throwing all my thoughts away
And I'm destroying every bet I've made
And I am joining all my thoughts to you
And I'm preparing every part for you
For you"
The Dress Looks Nice on You,Sufjan Stevens,Seven Swans,"{'year': 2004, 'month': 3, 'day': 8}","I can see a lot of life in you
I can see a lot of bright in you
And I think the dress looks nice on you
I can see a lot of life in you

I can see a bed and make it too
I can see a fireside turn blue
I can see a lot of life in you
Yes, I can see a lot of life in you

When the world looks back
When the face looks after that
I can see a lot of life in you
Yes, I can see a lot of life in you

I can see a lot of life in you
I can see a bed and make it too
And I think the dress looks nice on you
Yes, I can see a lot of life in you
I can see a lot of life in you
Yes, I can see a lot of life in you"
"The Tallest Man, the Broadest Shoulders (Part I: The Great Frontier — Part II: Come to Me Only with Playthings Now)",Sufjan Stevens,Illinois ,"{'year': 2005, 'month': 7, 'day': 5}","
I count the days the Great Frontier
Forgiving, faced the seventh year
I stand in awe of gratefulness
I can and call forgetfulness

And when I, and when I call
The Patient, the Patient fall
The Spirit, the Carpenter
Invites us to be with her

What have we become America?
Soldiers on the Great Frontier
Carpenter and soldier, one on one
Its the battle, volunteer

The prairie, the frontier, the perfect farm, its from here
Run from yourself, from your friends)
The fortress, the faker, the cornerstone, the baker
Run for your life, for your friends)
The dancer, the fisher, audition and the disher
America)
The boxer, the fetcher, the chewing gum, dream catcher
Oh, Illinois)

I count the days the Great Frontier
Forgiving, faced the seventh year
I stand and strain to make ends meet
Five Spirits on the Grand Marquee

And when I, and when I call
The Patient, the Patient fall
The Spirit, the Carpenter
Invites us to be with her

There was a man at the wall
He was grateful for us all
I saw the wise woman sing
She wasn't asking anything
She wasn't asking anything
How she made the nations sing!

What have we become America?
Soldiers on the Great Frontier

The mattress, the floozies, the actress at the movies
Run from yourself, from your friends)
The lantern, the lotion, the wind that wakes the ocean
Run for your life, for your friends)
The Standard Addition, the architect's rendition
America)
The fashion, the fevers, the house we got at Sears
Oh, Illinois)


Oh Great Fire of Great Disaster
Oh Great Heaven, oh Great Master
Oh Great Goat, the curse you gave us
Oh Great Ghost, protect and save us
Oh Great River, green with envy
Oh Jane Addams, spirit send thee
Oh Great Trumpet and the singers
Given what you lost are you better off)
Oh Great Goodman, King of Swingers
Given what you had, has it made you mad)
Oh Great Bears and Bulls, Joe Jackson
Celebrate the few, celebrate the new)
Oh Great Illinois
It can only start with you)"
A Running Start,Sufjan Stevens,Javelin (Rough Trade Exclusive Edition),"{'year': 2023, 'month': 10, 'day': 3}","If I imagine myself peaceful on the fire escape
Head first, my hands inside my Tshirt, as we run away
So now we have a running start
My body moves in mystic ways
I cross my arms to shield my heart
As everything turns into waves

I see the light upon the lake
The silver moon, the water snake
A pair of eyes, a gentle breeze
Forgotten tales, a wild beast

I know, I know the time has come to ask you for a kiss
Don't go, my lovely pantomime, receivе of me my only wish

Oohooh, oohooh, oohoohooh, oohooh
Oohooh, oohooh, oohoohooh, oohooh

If I align myself with Pisces in a funny way
Can you, my lovеr, kiss my bracelet and my shoulder blades?
Weve always had a running start
I jump between the trampolines
You throw your arms around my heart
As if to say you're all I need

The winter pines, the lonely drake
The light beneath the frozen lake
A pair of eyes, a gentle breeze
Forgotten tales, a wild beast

I know, I know the time has come to ask you for a kiss
Don't go, my lovely pantomime, receive of me my only wish

Oohooh, oohooh, oohoohooh, oohooh
Oohooh, oohooh, oohoohooh, oohooh

La, la, lalalala, la
La, lalala, lalalala
Lalala, lalala, lalalalalalala
Lalala, lalala, lalala, lalalala"
Futile Devices (Doveman Remix),Sufjan Stevens,Mystery of Love,"{'year': 2017, 'month': 11, 'day': 3}","It's been a long, long time since I've memorized your face
It's been four hours now since I've wandered through your place
And when I sleep on your couch, I feel very safe
And when you bring the blankets, I cover up my face

I do
Love you
I do
Love you

And when you play guitar, I listen to the strings buzz
The metal vibrates underneath your fingers
And when you crochet, I feel mesmerized and proud
And I would say I love you but saying it out loud
Is hard

So I won't say it at all
And I won't stay very long

But you are the life I needed all along
I think of you as my brother
Although that sounds dumb
And words are futile devices"
Seven Swans,Sufjan Stevens,Seven Swans,"{'year': 2004, 'month': 3, 'day': 16}","There was a fire in the yard
All of the trees were in light
They had no faces to show
I saw a sign in the sky
Seven swans, seven swans, seven swans
I heard a voice in my mind
I will try, I will try, I will try
I will try, I will try, I will try""
We saw the dragon move down
My father burned into coal
My mother saw it from afar
She took her purse to the bed
I saw a sign in the sky
Seven horns, seven horns, seven horns
I heard a voice in my mind
I am Lord, I am Lord, I am Lord""
He said, I am Lord, I am Lord, I am Lord""
He said, I am Lord, I am Lord, I am Lord""
He will take you
If you run
He will chase you
He will take you
If you run
He will chase you
Because He is the Lᴏʀᴅ
Cause He is the Lᴏʀᴅ
Cause He is the Lᴏʀᴅ
Cause He is the Lᴏʀᴅ
Cause He is the Lᴏʀᴅ
Seven swans, seven swans, seven swans, seven swans, seven swans)
Cause He is the Lᴏʀᴅ
Seven swans, seven swans, seven swans, seven swans, seven swans)
Cause He is the Lᴏʀᴅ
Seven swans, seven swans, seven swans, seven swans, seven swans)"
I Walked,Sufjan Stevens,The Age of Adz,"{'year': 2010, 'month': 10, 'day': 12}","Lover, will you look at me now?
I'm already dead to you
But I'm inclined to explain
What I could not before
Whatever you didn't do, what you couldn't say
I am sorry the worst has arrived
For I deserve more
For at least I deserve the respect of a kiss goodbye
Tell me, do you think of me now
As I think of you?
For I could not have shaken
The touch of your breath on my arm
For it has stayed in me as an epithet
I am sorry the worst has arrived
For I'm on the floor
In the room where we made it our last touch of the night

I walked, cause you walked
But I won't probably get very far
Sensation to what you said
But I'm not about to expect something more
I would not have run off
But I couldn't bear that it's me, it's my fault
I should not be so lost
But I've got nothing left to love

Lover, will you look from me now
I'm already dead
But I've come to explain
Why I left such a mess on the floor
For when you went away I went crazy
I was wild with the breast of a dog
I ran through the night
With a knife in my chest, with the lust of your loveless life

I walked, cause you walked
But I won't probably get very far
Sensation to what you said
But I'm not about to expect something more
I would not have run off
But I couldn't bear that it's me, it's my fault
I should not be so lost
But I've got nothing left to love
I walked, cause you walked
I walked, cause you walked
I walked, cause you walked
I walked, cause you walked
I walked, cause you walked
I walked, cause you walked
I walked, cause you walked"
All Delighted People (Original Version),Sufjan Stevens,All Delighted People EP,"{'year': 2010, 'month': 8, 'day': 20}","Tomorrow youll see it through
The clouded out disguises put you in the room
And though I wandered out alone
A thousand lights abounded on our home
And I remember every sound it made
The clouded out disguises and the grave
So yeah I know Im still afraid
Of letting go of choices I have made

All delighted people raise their hands

And I took you by the sleeve
No other reason than to be your leading man
And you woke up with a fright
Our lives depended on the visions through the night
All we had always, all we had always wanted to before
The hurricane inclined us, grappling on the floor

All delighted people raise their hands

Still the force of nature spurned
Ideas of strength and style abated by the burning basement

All delighted people raise their hands

Im not easily confused
The trouble with the storm inside us grew
But I had so much to give
In spite of all the terror and abuse

And the people bowed and prayed
And what difference does it make for you and me?

All delighted people raise their hands

And the people bowed and prayed
And what difference does it make?
It doesnt matter anyway
The world surrounds us with its hate

Hello darkness my old friend it breaks my heart
Ive come to strangle you in spite of what youd like
And dont be a rascal, dont be a laughing dog in spite of odds
All Im deciphering from the spirits in the light within
All delighted people raise their hands

In restless dreams I walked alone I walked alive
The clouded out disguises left me in a dream of lightness

All delighted people raise their hands

And the people bowed and prayed
To the neon god they made
And what difference does it make?
I love you so much anyway
And on your breast I gently laid
Your arms surround me in the lake
I am joined with you forever

And the people bowed and prayed
And what difference does it make for you and me?

All delighted people raise their hands
Im not easily confused
I feel alive I feel it glowing in the room

All delighted people raise their hands
All delighted people
All delighted people raise their hands
All delighted people
All delighted people raise their hands
All delighted people
All delighted people raise their hands
All delighted people

And the people bowed and prayed
Oh I love you a lot; Oh! I love you from the top of my heart
And what difference does it make?
I still love you a lot; Oh! I love you from the top of my heart
And on your breast I gently laid all my head in your arms
Do you love me from the top of your heart?
I tried my best I tried in vain. Do you love me a lot?
Do you love me from the top of your heart?

And the people bowed and prayed
Oh! I love you a lot; Oh! I love you from the top of my heart
And you can see through my mistakes
Oh! Ill tell it to you now; Oh! Ill tell it from the top of my heart
And what difference does it make
If the world is a mess; if the world is a mess?
And on your breast I gently laid
Oh! Ill tell it to you now; Oh! Ill tell it to you now

When the worlds come and gone shall we follow our transgressions
Or shall we stand strong?)

I tried to save the things I made
Oh! But the world is a mess, Oh! But the world is a mess
And what difference does it make if the world is a mess?
If the world is a mess!
I tried my best I tried in vain
Oh! But the world is a mess!
Oh! But the world is a mess!

Suffer not the child among you or shall you die young when the world's come and gone
Suffer not the child among you or shall you die young when the world's come and gone"
Flint (For the Unemployed & Underpaid),Sufjan Stevens,Michigan (Vinyl Version),"{'year': 2003, 'month': 7, 'day': 1}","Driving to the riverside
I pretend to cry
Even if I cried alone
I forgot the start
Use my hands to use my heart
Even if I died alone
Even if I died alone
Since the first of June
Lost my job and lost my room
I pretend to try
Even if I tried alone
I forgot the part
Lose my hands to use my heart
Even if I died alone
Even if I died alone
Even if I died alone
Even if I died alone
Even if I died"
The Hidden River of My Life,Sufjan Stevens,"The Greatest Gift Mixtape – Outtakes, Remixes & Demos from Carrie & Lowell","{'year': 2017, 'month': 11, 'day': 24}",", , 

Suppose the world was not informed
By real estate or power lines?
The hidden river of my life
Pursued by love
The whispering stone, the valley ford
The candy corn, the spirit finds
Abuse has left me on my side
A single stone

I'm a walker, I'm a dreamer
Treehouse greeter, pentecostal preacher
I'm a rocker, yeah, I'm a schemer
Compost preacher, pioneer believer

A small betrayal, a simple thought
To shrug it off, unoccupied
The precious lake, the riverbed
The rising tide
The sad surprise, the day of flags
The flooding fox, the clever chime
Awake my soul, awake my heart
And you will find

I'm a walker, I'm a drinker
Safeway shopper, thunderegg reader
I'm a biker, yeah, I'm a beaver
Webfoot walker, trailblazing fever
I'm a lover, yeah, I'm a reaper
Subaru driver, satellite receiver
I'm a trucker, yeah, I'm a chaser
PignFord rider, I'm a Nike racer

Gloria in exCanemah
Gloria in exCanemah"
Now That I’m Older,Sufjan Stevens,The Age of Adz,"{'year': 2010, 'month': 10, 'day': 12}","I wasn't older yet
I wasn't wise, I guess
Somewhere I lost whatever else I had
I wasn't over you
I see it run inside itself
And then I called you out
I'm not such older than I was
I'm feeling it's so much right and wrong
And then I woke myself, confused
Your dress comes down to you
Don't get it wrong, don't get excited
I wanted so much to be at rest
Now that I'm older
So be it so of love
The silent man comes down
All dressed in radiant colors
You see it for yourself
To demonstrate my love for you
I thought I was so in love
Some say it wasn't true
Now that I'm older
Now that I'm older
Now that I'm older
Now that I'm older
There's so much travel yet
And now that I'm older
Someone else can see it for myself
There's so much travel yet
Now that I'm older"
Too Much,Sufjan Stevens,The Age of Adz,"{'year': 2010, 'month': 9, 'day': 9}","If I was a different man
If I had blood in my eyes
I could have read of your heart
I could have read of your mind
But now I'm lonely instead, I put up a fight
So pick up your battering ram, love
I want to see it

There's too much riding on that
There's too much, too much, too much love
There's too much riding on that
There's too much, too much, too much love
There's too much riding on that
There's too much, too much, too much love
There's too much riding on that
Anyway

And maybe I talk too fast
And maybe I talk too much
Give me the sensitive laugh
Or give me the sensitive touch
Even if I could have kissed
And even if I could be the blood
I'm so sorry I tried, love
I want to see it

There's too much riding on that
There's too much, too much, too much love
There's too much riding on that
There's too much, too much, too much love
There's too much riding on that
There's too much, too much, too much love
There's too much riding on that
Anyway

There's too much riding on that
There's too much, too much, too much love
There's too much riding on that
There's too much, too much, too much love
There's too much riding on that
There's too much, too much, too much love
There's too much riding on that
Anyway

La, la la la la, la la la la, la
La, la la la la, la la la la, la
There's too much riding on that)
La, la la la la, la la la la, la
La, la la la la, la la la la, la
There's too much riding on that)
There's too much riding on that
There's too much riding on that
There's too much riding on that
There's too much riding on that
There's too much riding on that
There's too much riding on that
There's too much riding on that word

There's too much riding on that
There's too much riding on that
There's too much riding on that
There's too much riding on that
There's too much riding on that
There's too much riding on that
There's too much riding on that
There's too much riding on that
There's too much riding on that
There's too much riding on that
There's too much riding on that
There's too much riding on that"
Vito’s Ordination Song,Sufjan Stevens,Michigan (Vinyl Version),"{'year': 2003, 'month': 7, 'day': 1}","I always knew you
In your mother's arms
I have called your name
I've an idea
Placed in your mind
To be a better man
I've made a crown for you
Put it in your room
And when the bridegroom comes
There will be noise
There will be glad
And a perfect bed

And when you write a poem
I know the words
I know the sounds
Before you write it down
When you wear your clothes
I wear them too
I wear your shoes
And your jacket too
I always knew you
In your mother's arms
I have called you son
I've made amends
Between father and son
Or if you haven't one

Rest in my arms
Sleep in my bed
There's a design
To what I did and said
Rest in my arms
Sleep in my bed
There's a design
To what I did and said
Rest in my arms
Sleep in my bed
There's a design
To what I did and said
Rest in my arms
Sleep in my bed
There's a design
To what I did and said
Rest in my arms
Sleep in my bed
There's a design
To what I did and said
Rest in my arms
Sleep in my bed
There's a design
To what I did and said

Rest in my arms
Sleep in my bed
There's a design
To what I did and said
Rest in my arms
Sleep in my bed
There's a design
To what I did and said
Rest in my arms
Sleep in my bed
There's a design
To what I did and said
Rest in my arms
Sleep in my bed
There's a design
To what I did and said
Rest in my arms
Sleep in my bed
There's a design
To what I did and said
Rest in my arms
Sleep in my bed
There's a design
To what I did and said
Rest in my arms
Sleep in my bed
There's a design
To what I did and said
Rest in my arms
Sleep in my bed
There's a design
To what I did and said"
City of Roses,Sufjan Stevens,"The Greatest Gift Mixtape – Outtakes, Remixes & Demos from Carrie & Lowell","{'year': 2017, 'month': 11, 'day': 24}","A break in the clouds is a break in my day
Face the sun of my salvation
As Hathaway Jones would have made it his own fate
Fly by the wings of your creation

On the top of your head, there is a poem
The thought in my head, oh God only knows
As everything else will disappoint you
I used to be young and bold, but now I'm afraid, I'm getting so old
I follow delight to the City of Roses

It's a littleknown fact that I can't cope
Im the champion of repression
I've had it enough with the east coast
I'll die by the wings of my ambition

The city I left, the city of throes
The one that I loved, the city of hope
As everything else will disappoint you
I used to be young and bold, but now I'm of age, I'm getting so old
I follow delight to the City of Roses
A break in the clouds is a break in my day"
My Red Little Fox,Sufjan Stevens,Javelin (Rough Trade Exclusive Edition),"{'year': 2023, 'month': 10, 'day': 6}","I drink 'til it's lost
Drinking words within
That spin down Pentecost
Kiss me with the fire of gods
Just say what you want
Say it out within
Without that funny little cough
Simple minded, simple talk

Don't start with your camouflage
Spurning from within
Jump in, my red little fox
And rivers running through it all
So kiss me as I am lost
Kiss me from within
Jump in, my red little fox
Yellow paper folded off

My love, my queen, my broken
Dreams come save me
Kiss me like the wind
Now I sing it won't you
Kiss me from within
Now I sing it won't you
Kiss me like the wind
That flows within your veins

Let's not be for want
Wanting is a sin
I don't want anything at all
Yellow fever folded off
Let's drink 'til it's Pentеcost
Drink unto the wind
Jump in, my red little fox
Kiss mе with the fire of gods
Let's scream 'til it's all forgot
Screaming words within
That spin without any cost
Kiss me with the fire of gods

My love, my queen, my spoken
Dreams come save me
Kiss me like the wind
Now I sing it won't you
Kiss me from within
Now I sing it won't you
Kiss me like the wind
That flows within your veins"
Everything That Rises,Sufjan Stevens,Javelin (Rough Trade Exclusive Edition),"{'year': 2023, 'month': 10, 'day': 6}","Can you lift me up to a higher place?
Forget everything that was before
Turn your face around like a salted sphere
Turn yourself around to see what once was there

Everything that rises must converge
Everything that rises in a word
Everything that rises must converge
Everything that rises

Jesus lift me up to a higher plane To a higher plane)
Can you come around before I go insane? Before I go insane)
Cast me not in hell, where the demons rage While my demons rage)
Turn yourself around to see what I can say To see what I can say)

Everything that rises must converge
Everything that rises in a word
Everything that rises must converge
Everything that rises

Turn yourself away from the wickedness I said
Evil comes to play in the image of the dead

Everything rises must converge
Everything rises in a word
Everything rises must converge
Everything rises

Everything rises Everything rises)
Everything rises Everything rises)
Everything rises Everything rises)
Everything rises"
Tell Me You Love Me,Sufjan Stevens,The Ascension,"{'year': 2020, 'month': 9, 'day': 25}","Tell me you love me anyway, tell me you love me anyway
Tell me you love me)
My love, I feel myself unravelling
Tell me you love me anyway, tell me you love me anyway
Tell me you love me)
My love, I feel the darkness on my back
Something inside me like a wave Something inside me)
Something inside me like a wave Something inside me like a wave)
Tell me you love me)
My love) Right now, I could use a change of heart
My love) Or a kiss before everything falls apart
My love) Can you tell me this love will last forever?
Tell me you love me)
My love) As the world turns, making such a mess
My love) What's the point of it when everything's dispossessed?
My love) Can we carry this love across the desert?
Tell me you love me)
My love, I wish I was a photograph Photograph)
Perfect and lovely in a frame Perfect and lovely)
Perfect and lovely in a frame Perfect and lovely in a frame)
Tell me you love me)
My love, my life could be an epitaph
Something to write upon my grave Something to write)
Something to write upon my grave Something to write upon my grave)
Tell me you love me)
My love) Right now, I could use a change of plans
My love) When it all falls, what's the use of open hands?
My love) Can you tell me this love will last forever?
Tell me you love me)
My love) And as the world burns, breathing in the blight
My love) What's the point of it if morning turns into night?
My love) Can we carry this love? It's now or never
I'm gonna love you)
I'm gonna love you I'm gonna love you)
I'm gonna love you every day
I'm gonna love you I'm gonna love you)
I'm gonna love you every day
I'm gonna love you I'm gonna love you)
I'm gonna love you every day
I'm gonna love you I'm gonna love you)
I'm gonna love you every day
I'm gonna love you every day
I'm gonna love you"
"To the Workers of the Rock River Valley Region, I Have an Idea Concerning Your Predicament",Sufjan Stevens,Illinois ,"{'year': 2005, 'month': 7, 'day': 4}",
A Good Man Is Hard to Find,Sufjan Stevens,Seven Swans,"{'year': 2004, 'month': 3, 'day': 16}","She was once like me
She was once like me
Twice when I killed them
They were once at peace
They were once like me
Hold to your gun, man
And put off all your peace
And put off all the beast
Paid a full of these, I wait for it
But someone's once like me
She was once like me
I once was better
I put off all my grief
I put off all my grief
And so I go to hell, I wait for it
But someone's left me creased
And someone's left me creased"
Ativan,Sufjan Stevens,The Ascension,"{'year': 2020, 'month': 9, 'day': 25}","I woke up in stereoI spent the day in vertigo
I could not get the spirit off my back
Put my feelings on the table
Eat my heart out if you're able
Separate the fever from the fact
So much for the afterglow
I feel just like an embryo
I take it out before you put it back
Put my head between my knees
I search myself for all disease
I separate the bottle from the cap

Is it all for something? Is it all part of a plan?
Tranquilize me, sanitize me, Ativan
Ativan, my leading woman)
Is it all for nothing? Is it all part of a plan?
Make my wish list, mind my business
Do the best I can with what I am)

Caught up in the baby's breath
I shit my pants and wet the bed
It takes some time to throw the demons off
Put the lotion in the basket
Now jump off the overpass
It takes some time before the skin comes off
Fill me with the blood of Jesus
Clean my plate 'til he receives us
Separate the colors from the black
Shut the shades to make it prosper
Cut your face to make it softer
Tell the shadows near us to come back

Is it all for nothing? Is it all part of a plan?
Tranquilize me and revise me, Ativan
Ativan, my leading woman)
Is it all full circle? Is it all part of a plan?
Make my death wish, mind my business
I'm doing the best I can with what I am)
Is it all for nothing? All for nothing)
Is it all part of a plan? All part of a plan)
Tranquilize me and revise me, Ativan
Ativan, my leading woman)
Is it all full circle? All full circle)
Is it all part of a plan? All part of a plan)
Make my death wish, mind my business
I'm doing the best I can with what I am with what I am)"
Make Me an Offer I Cannot Refuse,Sufjan Stevens,The Ascension,"{'year': 2020, 'month': 9, 'day': 25}","Move like the waters I cannot drink
I have lost my patience
Make me an offer I cannot refuse
Move through to me
Show me the face of all of my dreams
Was it all for nothing?
Make me an offer I cannot refuse
Move through to me
Move like the ghost of a hazardous demon
Was it all forgiven?
Make me an offer I cannot refuse
Move like a centipede
Foolish as I am, follow my lead
I have lost my preference
Make me an offer I cannot refuse
Move through to me
Show me the face of the radical dream
There's no time for innocence
Make me an offer I cannot refuse
Shall you refuse me? Shall you refuse me?)
Show me the face of the radical dream
There's no time for severance
Make me an offer I cannot refuse
Shall you abuse me? Shall you abuse me?)
Show me the grace of a natural king
Lord, I need deliverance
Make me an offer I cannot refuse
Cannot refuse, cannot refuse)
Make me an offer I cannot refuse
Cannot refuse, cannot refuse)
Make me an offer I cannot refuse
Cannot refuse, cannot refuse)
Make me an offer I cannot refuse
Cannot refuse, cannot refuse)
Cannot refuse, cannot refuse)
Cannot refuse, cannot refuse)
Cannot refuse, cannot refuse)
Cannot refuse, cannot refuse)"
Genuflecting Ghost,Sufjan Stevens,Javelin (Rough Trade Exclusive Edition),"{'year': 2023, 'month': 10, 'day': 6}","Give myself as a sacrifice
Genuflecting ghost I kiss the floor
Rise, my love, show me paradise
Nothing seems so simple anymore

Rest assured, words come easy
Insecure, love and please me
Sacred word, bind me, insult
As I praise your name

Now we dance in our catastrophe
Ramparts in the sky that flash with horror
Let's take these chances, no more amnesty
Nothing else remains as once before

Rest assured, empires will fall
Insecure, restless and small
Sacred word, bind me, insult
As I praise your name

Give myself as a sacrifice
Genuflecting ghost I kiss no more
Ohoh, oohoohoohooh
Ohoh, oohoohoohooh
Ohoh, oohoohoohooh
Oh, ohoh, ohoh"
"A Short Reprise for Mary Todd, Who Went Insane, but for Very Good Reasons",Sufjan Stevens,Illinois ,"{'year': 2005, 'month': 7, 'day': 4}",
Run Away with Me,Sufjan Stevens,The Ascension,"{'year': 2020, 'month': 9, 'day': 25}","And I say, love
Come run away with me
Sweet falling remedy
Come run away with me
And I say, love
Come run away with me
Sweet falling fantasy
Come run away with me
And I say, love

They will terrorize us
With new confusion
With the fear of life that seeks to bring despair within
And they will paralyze us
With new illusions
Let the dead revive the beast within

And I say, love
Come run away with me
Sweet falling remedy
Come run away with me
And I say, love
Come run away with me
Sweet falling fantasy
Come run away with me
And I say, love

And I will bring you life
A new communion
With a paradise that brings the truth of light within
And I will show you rapture
A new horizon
Follow me to life and love within

And I say, love
Come run away with me
Sweet falling remedy
Come run away with me
And I say, love
Come run away with me
Sweet falling fantasy
Come run away with me

And I say, love
Come run away with me
You're all I ever need
Come run away
And I say, love
Come run away with me
You're all I ever need
Come run away
And I say, love"
The Greatest Gift,Sufjan Stevens,"The Greatest Gift Mixtape – Outtakes, Remixes & Demos from Carrie & Lowell","{'year': 2017, 'month': 10, 'day': 20}","Praise the mountain and the rain
All the gifts that still remain
But the greatest gift of all
And the law above all laws

Is to love your friends and lovers
To lay down your life for your brothers
As you abide in peace
So will your delight increase

As the mystery of the cross
Asa Lovejoy lost the toss
And the fountain in the rain
Where my sorrow still remains

So I run to my friends and lovers
I lay down my life for my brothers
As I abide in peace
So will my delight increase"
Javelin (To Have and To Hold),Sufjan Stevens,Javelin (Rough Trade Exclusive Edition),"{'year': 2023, 'month': 10, 'day': 6}","Searching through the snow
For the javelin I had not meant to throw right at you
For if it had hit its mark
Thered be blood in the place where you stood

It's a terrible thought to have and hold
It's a terrible thought to have and hold

So here we stand in the dark
My eyes travelling to the spot where you'd thrown yourself over the rocks
For if you'd not been so fast
There'd be blood in the place where you stood

It's a terrible thought to have and hold
It's a terriblе thought to have and hold
It's a terrible thought to havе and hold"
Size Too Small,Sufjan Stevens,Seven Swans,"{'year': 2004, 'month': 3, 'day': 16}","I was the best man in a size too small
You were my best friend, going at it all
What if I put off my inheritance?
Where is the best man?
All arise us all in peace

I still know you
And I still like you, the best man
I still owe you

Everything rises, going at it all
All the surprises in a size too small
And what if I told you
I was still in love with this?
Would you surprise us
In a size for all of me?

I still know you
And I still like you, the best man
I still know you, the best man
I still owe you"
Get Real Get Right,Sufjan Stevens,The Age of Adz,"{'year': 2010, 'month': 10, 'day': 12}","I know you really want to get it right
Have you forsaken, have you mistaken me for someone else?
Saturday night you sleep with a rifle at your side
Delivering speeches, delivering speeches left and right
God of hosts created death
Fortune save me from his wrath
Spaceship at the house at night
Prophet speak what's on your mind
You know you really gotta
Get right with the Lord
You know you really gotta
Get right with the Lord
Visit the future, visit the future from the outer space space space space space)
A ring of fire, a ring of fire falling on your face face face face face)
You dream of the dark age, you dream of the dark age of your youth
Consider the danger, consider the danger, as it moves
Prophet, royal, priest and king
I know you want it, I know you really want it)
Snakeskinned master at your feet
I know you want it, I know you really want it)
Barricade the bathroom doors
I know you want it, I know you really want it)
Find some things you can't ignore
I know you want it, I know you really want it)
I know you really gotta
Get right with the Lord
You know you really gotta
Get right with the Lord
You know you really gotta
Get right with the Lord
You know you really gotta
Get right with the Lord
You know you really gotta
I know I've caused you trouble
I know I've caused you pain
But I must do the right thing
I must do myself a favor and get real
Get right with the Lord
I know I've lost my conscience
I know I've lost all shame
But I must do the right thing
I must do myself a favor and get real
Get right with the Lord
I know I've always loved you
I know I've always been
But I must do the right thing
I must do myself a favor and get real
Get right with the Lord
Get real, get right
For you will not be distracted by the signs
Do not be distracted by them
Do yourself a favor and get real
Get right with the Lord
Get real, get right
For you will not be distracted by the signs
Do not be distracted by them
Do yourself a favor and get real
Get right with the Lord
Get real, get right with the Lord"
"Out of Egypt, into the Great Laugh of Mankind, and I Shake the Dirt from My Sandals as I Run",Sufjan Stevens,Illinois ,"{'year': 2005, 'month': 7, 'day': 4}",
Sister Winter,Sufjan Stevens,Peace - Songs for Christmas - Vol. V,"{'year': 2006, 'month': 11, 'day': 21}","Oh my friends, I've begun to worry, right
Where I should be grateful, I should be satisfied
Oh my heart, I would clap and dance in place
With my friends, I have so much pleasure to embrace

But my heart is returned to sister winter
But my heart is as cold as ice

Oh my thoughts, I return to summertime
When I kissed your ankle, I kissed you through the night
All my gifts, I gave everything to you
Your strange imagination, you threw it all away

Now my heart is returned to sister winter
Now my heart is as cold as ice

All my friends, I've returned to sister winter
All my friends, I apologize, apologize
All my friends, I've returned to sister winter
All my friends, I apologize, apologize
All my friends, I've returned to sister winter
All my friends, I apologize, apologize
La la la la
La la la la la
La la la la la la la la la la la
La la la la
La la la la la
La la la la la la la la la la la

And my friends, I've
Returned to wish you all the best
And my friends, I've
Returned to wish you all the best
And my friends, I've
Returned to wish you all the best
And my friends, I've
Returned to wish you a happy Christmas
To wish you a happy Christmas
To wish you a happy Christmas
To wish you a happy Christmas
To wish you a happy Christmas"
Holland,Sufjan Stevens,Michigan (Vinyl Version),"{'year': 2003, 'month': 7, 'day': 1}","Counting miles before we set
Fall in love and fall apart
Things will end before they start
Sleeping on Lake Michigan
Factories and marching bands
Lose our clothes in summertime
Lose ourselves to lose our minds
In the summer heat, I might"
Prairie Fire That Wanders About,Sufjan Stevens,Illinois ,"{'year': 2005, 'month': 7, 'day': 4}","Infinity! Divinity!
For Lydia, Octavia!
And JackofTrades!
The Cubs hooray!
The Opera House
Where Emma sang!
America! Oh will it play?
And Santa Claus!
The Great Parade!
Peoria!
You have it made!
Into the crossfire
Faithfully run
Middle America
One on one
Peoria!
We saddle the fun times"
