,Artist,Album,Release Date,Lyrics
Punks in the Beerlight,Silver Jews,Tanglewood Numbers,"{'year': 2005, 'month': 10, 'day': 18}","Just in case I feel the need to puke
If we'd known what it'd take to get here
Would we have chosen to?
So you wanna build an altar on a summer night
You wanna smoke the gel off a fentanyl patch
Aintcha heard the news? Adam and Eve were Jews
And I always loved you to the max
I love you to the max
I love you to the max
I love you to the max
Cassie) If it gets really really bad, if it ever gets really really bad...
David) Let's not kid ourselves
David & Cassie) It gets really really bad
Punks in the beerlight, burnouts in love
Punks in the beerlight, ToulouseLautrec
Punks in the beerlight, two burnouts in love
I always loved you to the max
I love you to the max
I love you to the max
I love you to the max
I love you to the max
I love you to the max
I love you to the...
Max!"
"Strange Victory, Strange Defeat",Silver Jews,"Lookout Mountain, Lookout Sea","{'year': 2008, 'month': 6, 'day': 17}","Squirrels imported from Connecticut
Just in time for fall
How much fun is a lot more fun?
Not much fun at all
What's with all the handsome grandsons
In these rock band magazines?
What have they done with the fat ones?
The bald and the goateed?
Strange victory
Strange victory
Strange victory
Strange defeat
Tale is told of a band of squirrels
Who lived in defiance of defeat
They woke up in a nightmare world
Of craven mediocrity
They said, We're coming out of the black patch
We're coming out of the pocket
We're calling into question
Such virtue gone to seed""
Strange victory
Strange victory
Strange victory
Strange defeat
Strange victory
Strange victory
Strange victory
Strange defeat"
Albemarle Station,Silver Jews,The Natural Bridge,"{'year': 1996, 'month': 10, 'day': 1}","I hope you find your concentration beneath those ceiling fans
We used to dance in this splitlevel ranch
Moonlight flooding the room
Now you're gone and the shades are all drawn
In my airconditioned tomb
Bad roads, bad snow, bad bridges
Could turn a once bad man religious
If thy kingdom ever comes
You better run, run, run, run
There must be a Spanish word for this feeling
The rush I get when I am stealing
From the Dust Congress
Whose dollars and dimes
Say, In dust we trust""
Oh, yeah
The world is not ready for you
I passed an abandoned drivein
With ivy growing over the screen
It was like I caught Hollywood sleeping
Sleep without the dreams
A magic shop in Colonial Watts
Something gets pushed by the wind
The world's not ready
The world's not ready
The chimes of rabies are ringing again
Bad roads, bad snow, bad bridges
Could turn a once bad man religious
If thy kingdom ever comes
You better run, run, run, run
There must be a pool out behind the church
'Cause he looked so cool in the back of a hearse
After his debutante trial
All the citizens began to dress in his style
Oh, yeah
It's a beautiful, beautiful world"
I’m Getting Back Into Getting Back Into You,Silver Jews,Tanglewood Numbers,"{'year': 2005, 'month': 10, 'day': 18}","Maybe put my picture back on the fridge
I must've been crazy to let you get away like you did
And like a brown bird nesting in a Texaco sign
I got a point of view

And the kicker is that
I'm gettin' back in
Gettin' back into you
I guess over time we became ducks
I never seemed to see you much
Then the world turned, time got away
We fell out of touch
I've been working at the airport bar
It's like Christmas in a submarine
Wings and brandy on a winter's night
I guess you wouldn't call it a scene
Now my exwife's living in the suburbs with her guru and her mom
Now she finds her consolation in the stardust of a bong
You can call it a spinoff, say it's a knockoff, title it part two

But I'm gettin' back into gettin' back in
Gettin' back into you
I'm gettin' back into gettin' back in
Gettin' back into you"
Night Society,Silver Jews,American Water,"{'year': 1998, 'month': 10, 'day': 20}",
New Orleans,Silver Jews,Starlite Walker,"{'year': 1994, 'month': 10, 'day': 24}","In the tunnel, in the darkness, the darkest walls of blue
There's beasts and there's men
And there's something on this Earth that comes back again
Alpha... delta... gamma... everybody's smoked
Well, you can't say that my soul has died away
No, you can't say that my soul has died away
Well, there's trouble in the hall
And trouble up the stairs
And trouble in the trouble
That's troubling the air
Please don't say that my soul has died away
There is a house in New Orleans
Not the one you've heard about, I'm talking about another house
They spoke of gold in the cellar that a Spanish gentleman had left
I broke in one hundred years ago with a dagger tucked in my vest
Legends of gold I've tried to hold
In the grey halflight of the hallway at night
One, two, three, four, five
We're trapped inside the song
Well, we're trapped inside the song
Trapped inside the song
Trapped inside the song
Where the nights are so long
Well, we're trapped inside the song
Trapped inside the song
Trapped inside the song
Where the nights are so long
There's traps inside us all
Traps inside us all
Traps inside us all
And the nights are so tall
And the night is so tall
And the knife is so tall"
I’m Gonna Love the Hell Out of You,Silver Jews,Tennessee,"{'year': 2001, 'month': 11, 'day': 5}","She was a Christian rock ingenue
Sentimental as a cat's grave
Her fucking body broke my eyes
And she said, I'm gonna love the hell out of you""
Brandy wine rained on an android cross
Even the swans were bankrupt and blue
I'd been a liar my whole life
She said, I wanna be your wife""
And she said, I'm gonna love the hell out of you""
In a lonely Swedish bookstore, banging a librarian
The sound of rain and lightning was my cue
I fixed the Preakness in the rain
I had a weakness for cocaine
And she said
I learned double entry bookkeeping when I was  years old
I learned there's no imagination in the blues
They registered my name with the Catholic hall of fame
And she said, I'm gonna love the hell out of you"""
Sometimes a Pony Gets Depressed,Silver Jews,Tanglewood Numbers,"{'year': 2005, 'month': 10, 'day': 18}","When the ground is wet?
Cows in the ballroom
Chickens in the farmer's corvette
Sometimes a pony
Sometimes a pony
Sometimes a pony gets depressed
How does an animal see
Once the sun is set?
Bandits in the capital
Limited civilian unrest
Sometimes a pony
Sometimes a pony
Sometimes a pony gets depressed
What kind of animal
Needs to smoke a cigarette?
Grass in the pasture
Is sharper than a bayonette
Sometimes a pony
Sometimes a pony
Sometimes a pony gets depressed
Happiness won't leave me alone
Says a bird in his nest
Get a load of this fuckin' view
It's the best in the west
Sometimes a pony
Sometimes a pony
Sometimes a pony gets depressed"
Room Games and Diamond Rain,Silver Jews,Bright Flight,"{'year': 2001, 'month': 11, 'day': 20}","Through suffering and celebration, dear
'Cause only you can make my lies come true
You can make lies real
And you can make me feel
Like drinking wine in the shade all afternoon
You keep finding and reminding me
That you only can be kind to me
When you got with me and started dreaming my dreams
But, darling, there's a gun in the garland
And you need to know
That the dream is not all dream
Room games and diamond rain
It's a fox hunt
It's an Fstop
It's a ten acre wood
Outbound on a western train
It costs a quarter, man
Out on the border land
I can dance real good
Real good
A freight train rattles a chandelier
And if we're like plugin reindeer
Whose cords can't stretch far enough to fly
We're gonna take a ride in the dirt
We're gonna die till it doesn't hurt
Then they can bury us side by side
Room games and diamond rain
It's a fox hunt
It's an Fstop
It's a ten acre wood
Outbound on a western train
It costs a quarter, man
Out on the border land
I can dance real good
Real good"
Slow Education,Silver Jews,Bright Flight,"{'year': 2001, 'month': 11, 'day': 20}","He made the wind and the sun
And since then
It's been a slow education
And you got that one idea again
The one about dying
Oh, oh, oh, I'm lightning
Oh, oh, oh, I'm rain
Oh, oh, oh, it's frightening
I'm not the same
I'm not the same
I'm not the same
There's a screen door banging in the wind
Remember you wanted to be like George Washington back then
Everybody going down on themselves
No pardon me's or fair thee well's in the end
And you got that one idea again
The one about dying
Oh, oh, oh, I'm lightning
Oh, oh, oh, I'm rain
Oh, oh, oh, it's frightening
I'm not the same
I'm not the same
I'm not the same"
What Is Not But Could Be If,Silver Jews,"Lookout Mountain, Lookout Sea","{'year': 2008, 'month': 6, 'day': 17}","What could appear in the morning mist
With all associated risk
What is not but could be if
What was not but could have been
Was my obsession way back when
Now I just remember this
What is not but could be if
What is not but could be if
We could be crossing this abridged abyss
Into beginning
When failure's got you in its grasp
And you're reaching for your very last
It's just beginning
One has lived life carelessly
If he or she has failed to see
That the truth is not alive or dead
The truth is struggling to be said
So how do we get out of this?
Family shadows all of this
Through what is not but could be if
With all associated risk
What is not but could be if
We could be crossing this abridged abyss
Into beginning
When failure's got you in its grasp
And you're reaching for your very last
It's just beginning"
There Is a Place,Silver Jews,Tanglewood Numbers,"{'year': 2005, 'month': 10, 'day': 18}","I never want to see again
There is a place past the blues
I never want to see
Black planet
Black freighter
Black sea
Police conversation 
I saw God's shadow on this world
I saw God's shadow on this world
I saw God's shadow on this world
I saw God's shadow on this world
I could not love the world entire
There grew a desert in my mind
I took a hammer to it all
Like an insane medieval king
I saw God's shadow on this world
I saw God's shadow on this world
I saw God's shadow on this world
I saw God's shadow on this world
I could not love the world entire
There grew a desert in my mind
I took a hammer to it all
I took a hammer to it all
I saw God's shadow on this world"
K-Hole,Silver Jews,Tanglewood Numbers,"{'year': 2005, 'month': 10, 'day': 18}","Ever since you went away
I've been down here day after day
I'd rather live in a trash can
Than see you happy with another man
Closed sign swinging in the window of the liquor store
Better get inside the kingdom and close the door
Andre was a young black Santa Claus
He didn't want to be like his daddy was
Better take the gun with you when you go
He'd rather be dead than anything he knows
Girl in the special economic zone
Closed sign swinging in the window of the liquor store
Better get inside the kingdom and close the door"
My Pillow Is the Threshold,Silver Jews,"Lookout Mountain, Lookout Sea","{'year': 2008, 'month': 6, 'day': 17}","Two sugars and one cream
I don't see the use in staying
Up just to watch TV
I unplug all the neon
Turn the ringer off the phone
Throw my thoughts like tomahawks
Into this world which I disown
Because the pillow that I dream on
Is the threshold of a kingdom
Is the threshold of a world where I'm with you
It's a dark and snowy secret
And it has to do with heaven
And what looks like sleep is really hot pursuit
I hold your picture in my mind
It makes me warm when I am cold
Gets me up and it makes me walk
It makes me question what I'm told
Somewhere in a foggy atlas
Lookout Mountain, Lookout Sea
First life takes time, then time takes life
Now the next move's up to me
Because the pillow that I dream on
Leads to some fantastic glory
It's the threshold of a world I can't ignore
Like time unspoiled from heaven
Did you find me sleeping in your doorway?
Now I'm here for good
I won't leave you anymore"
Time Will Break the World,Silver Jews,Bright Flight,"{'year': 2001, 'month': 11, 'day': 20}","The butler hesitates at the top of the stairs
A kitten from Great Britain sleeps behind the drapes
An old silver bowl filled with apples and grapes
It's so very cold in the mansion after sunset
The snow is blowing through the baseboard outlets
And I have no idea what drives you, mister
Tanning beds explode with rich women inside
All my poor, hungry children
All my poor, hungry children
All my poor, hungry children
Time will break the world
Time will break the world
Time will break the world
The snow falls down so beautiful and stupid
For the black silhouette of Abraham Lincoln trees
The sky's low and grey like a Japanese table
And my horse's legs look like four brown shotguns
The icicles are dripping like the whole house is weeping
On an evil little car with gullwing doors
And I have no idea what drives you, mister
But I've killed you in my mind so many times before
All my poor, hungry children
All my poor, hungry children
All my poor, hungry children
Time will break the world
Time will break the world
Time will break the world"
The Farmer’s Hotel,Silver Jews,Tanglewood Numbers,"{'year': 2005, 'month': 10, 'day': 18}","Then they went in Goshen
I got stuck in Goshen and that was sad
The townsfolk stared hard
Like their minds had been marred
By life in a district so downtrodden and drab
I flagged down a stranger
In a worn wooden wheelchair
And when I asked if he knew of a hotel
He said if I get your meaning
Then I'm definitely leaning
Towards recommending the Farmer's Hotel.""
As I left to find the place
A mother looked me in the face
And whispered please sir, not the Farmer's Hotel.""
Once where I was headed
She swore I would regret it
What might happen she wouldn't foretell
The old place it was vicious
Wicked and pernicious
Please stay clear of that rank abattoir""
Though her words alarmed me
I was stuck until morning
And in the end we must be who we are
With no light on the door
I wasn't quite sure
If a night clerk was working within
From behind a red curtain
Limped a perilous person
He appeared to have some egg on his chin
This old yankee warlock
Brushed back a gray forelock
And he motioned me to sign in the book
With no bonhomie
He proffered the key
Never once did he give me a look
I thanked the old codger
And in my role as the lodger
I headed upstairs for to sleep
There was no air of slumber
The doors, they had no numbers
Which room was intended for me?
The passage kept on going
Like the carpet was flowing
Towards that thing at the end of the hall
My own eyes had adjusted
My account can be trusted
Cos I know that I saw what I saw
I heard animal noises
And tangled up voices
Chanting more and of rumors of more
There's no natural law
That can explain what I saw
Spread out on that strawcovered floor
Now I've put an ocean
Between myself and Goshen
To get away from the Farmer's Hotel
Things so unclean
Are better left unseen
Keep away from the Farmer's Hotel
The lights went out in Goshen
Just like poetry in motion
And I checked into the Farmer's Hotel
So if you get a notion
To travel to Goshen
Please stay away from the Farmer's Hotel"
Party Barge,Silver Jews,"Lookout Mountain, Lookout Sea","{'year': 2008, 'month': 6, 'day': 17}","Momma was a crossing guard
She got rolled when he got steamed
And I got left in charge
Living in a little town with my pedigree in shards
I chopped down a weeping willow tree
And built this party barge
Ports of call, dayglo bait
Why not see a legend while it's still being made?
Things get kind of squirrelly when you're sleeping in the park
Jam too far propagating in the night
My colleagues and associates have kicked out all the lights
Like I said, they say, nothing stops a party barge
This is lake directory, calling party barge
I'm on the phone with pond control, they say you are at large
Lend us your coordinates, we'll send a Saint Bernard""
Think it's kind of squirrelly when you're sleeping in the park
Chickenfried pigeon in a Sonny James sauce
Satan's jeweled lobster has your wife in its claws
Like I said, they say, nothing stops a party barge
Send us your coordinates, I'll send a Saint Bernard
Send us your coordinates, I'll send a Saint Bernard
Send us your coordinates, I'll send a Saint Bernard
This is lake directory, calling party barge"""
Rebel Jew,Silver Jews,Starlite Walker,"{'year': 1994, 'month': 10, 'day': 24}","It's like he's coming through the walls
When I'm working at my desk at night
I hear his footsteps in the hall
You can believe me, not believe me
I'm just a bird upon the sill
And these words just course right through me
Like water through a mill
He was a rebel jew
He was a rebel jew
And he died for you and your sins
He was a rebel jew
He was a rebel jew
Let him in
Sometimes I dream of Texas
Yeah, it's the biggest part of me
And the planes look like the sea at night
Oh, she wants to be so free
She is a rebel state
She is a rebel state
And it's not too late for her to break
From a sick, sick union
An unhealed wound and separate
All the time I dream of Michele
And the towers in her mind
Some women lie down with killers
Oh, my baby's not that kind
She is a real good girl
Yeah, she's a real good girl
And she stops the world so I can't see
That she's a good, good girl
A good, good girl to me"
The Right to Remain Silent,Silver Jews,The Natural Bridge,"{'year': 1996, 'month': 10, 'day': 1}",
Let’s Not and Say We Did,Silver Jews,Bright Flight,"{'year': 2001, 'month': 11, 'day': 20}","Let's throw snowballs from the bridge
Fireplace burns backwards
Let's not and say we did
There's a trapdoor in the country
Where we can disappear
These giant evergreens
Are promise revines
Let's walk down the glassy top of a frozen pasture dream
Our minds can dream like soda machines
And that's exactly what we did
Let's ride down the ridge
To the military bridge
You can't be against forever
Let's not and say we did
There's a party in the country
Where we can disappear
Dig if you will
A picture of you, girl
Finding the fiercest way to live
We could ride all day in a one horse open sleigh
And that's exactly what we did
And that's exactly what we did"
Friday Night Fever,Silver Jews,Bright Flight,"{'year': 2001, 'month': 11, 'day': 20}","So I sit here while she's staying home
Watching Dallas on TV
I love the taste of whiskey straight
The strongest thing she ever takes
Is a sip from a small glass of chablis
I've got that Friday night fever
Sometimes a man just needs a breather
She knows I love her and I need her
And I'm no cheater
I've just got that Friday night fever
She wouldn't change me if she could
I wouldn't change her, she's too good
Sometimes a man just needs a change of pace
I've heard all those comeon lines
But I go home at closing time
I know no one could ever take her place
I've got that Friday night fever
Sometimes a man just needs a breather
She knows I love her and I need her
And I'm no cheater
I've just got that Friday night fever"
"Aloysius, Bluegrass Drummer",Silver Jews,"Lookout Mountain, Lookout Sea","{'year': 2008, 'month': 6, 'day': 17}","Bloomin', trippin', flowin' under, just as I once did
At a hour restaurant, open 'til the end of time
He was washing dishes there when he met Brick Butterfly
She was a nowave singer for a country act working outta Region Ten
She was all strung out on hard street fat but he didn't know it then
First a look, then a spark, sound of Velcro in the dark
His heart is spinning like a bicycle wheel
She and he laid the stems down flat in the middle of a field
Brick Butterfly had a history of sleeping with the kitchen staff
She was a hardcore gobbler and a longtime guzzler of hydrogenated crap
Suet, tallow, liquid squeals, great mounds of plastic lard
That's what she got the lad to steal on the night that he got fired
Aloysius woke at five am, the hungry girl was gone
There was blood in the bedding, forks in the ceiling, and bones all over the lawn
Like any strong young poet would, he packed his bags for Region Ten
I guess now I know him less than I ever knew him then
Yes, I guess I know him even less than I ever knew him then"
Long Long Gone,Silver Jews,Tennessee,"{'year': 2001, 'month': 11, 'day': 5}","I never tried as hard as I could
I've seen more than I've understood
Take my father, who came back from the dead
I needed just one more drink,"" he said
He sat there reading books
While my mother slowly lost her looks
And even though we were poor
The sun still shined on our door

O Lord! Please come down from the mountain
Some of us are broke and having problems
And everybody knows, that I know what's going on
And if cars could run on teardrops, I'd be long, long gone

I got a plan to get me out of debt
I'm gonna play this superfecta bet
I'm gonna change the pattern of the stars
I'd like to horsewhip all these VCR's
Screw the soft rock and the salad bars
Let's turn our backs on all the movie stars
Let's raise our voices up and sing:
We are not one with everything""

O Lord! Please come down from the mountain
Some of us are broke and having problems
And everybody knows, that I know what's going on
And if cars could run on teardrops, I'd be long, long gone
Long, long gone
Long, long gone"
Animal Shapes,Silver Jews,Tanglewood Numbers,"{'year': 2005, 'month': 10, 'day': 18}","Red and Blue
Are the lights on the signs that line Charlotte avenue
From the corner window, I watch the falling white flakes
God must be carving the clouds into animal shapes
Animal shapes, animal shapes
God must be carving the clouds into animal shapes
We have no goodwill, no goodwill to give
To those who try to take away the things we need to live
Friend, this is from your friend, off of Natchez Trace
The last dream left worth believing starts with animal shapes
Animal shapes, animal shapes
Nothing better get in the way of whatever it takes
Later on, somewhere else, I said some things I didn't mean
Yes, I know everybody's on a first name basis with the king
From a corner window, I watch the falling snowflakes
God must be carving the clouds into animal shapes
Animal shapes, animal shapes
God must be carving the clouds into animal shapes"
Living Waters,Silver Jews,Starlite Walker,"{'year': 1994, 'month': 10, 'day': 24}","And I'm never sure which one I am
So come in out of the storm
What you need is an imitation of home, alright
You're at home, you're all alone
And nobody's calling on the telephone
People are good and people are bad
People they butch, people they brag
People they test, people they breast
People name sex as their favorite thing to do
So if you run, then run to me
And if you can swim, then swim to me
Just come in out of the storm
What you need is an imitation of home
You're at home, you're all alone
And nobody's calling on the telephone"
"The Poor, the Fair and the Good",Silver Jews,Tanglewood Numbers,"{'year': 2005, 'month': 10, 'day': 18}","And stays in the woods for days
We were built to consider the unmanifested
And make of love an immaculate place
I hear a smile and a tear in you voice
Don't lay the groundwork for a case of remorse
When you feel that first ice cold twist in the wind
I'll come back the way that I came
Shot of dixie hemlock will take care of the pain
Now a man keeps his money folded square in his pocket
And doesn't take everything that he could
He'll rise like a lion and line himself up
With the poor, the fair, and the good
When you feel that first ice cold twist in the wind
Will you hang a lamp at the end of the lane?
Blackeyed Susans from the Maryland shore
We'll trim back the thorns around the hospital door
More will be seen than will be understood
Go with the poor, the fair, and the good
The poor, the fair, and the good"
Open Field,Silver Jews,"Lookout Mountain, Lookout Sea","{'year': 2008, 'month': 6, 'day': 17}","Open field with a window
Open field with no child
Open field with no child
Open field
Open field
Open field
Open field
Open field with a window
Open field with a window
Open field with no child
Open field with no child
Open field
Open field
Open field
Open field
Open field with a window
Open field with a window
Open field with no child
Open field with no child
Open field
Open field
Open field
Open field
Open field with a window
Open field with no child
Open field
Open field
Open field
Open field
Open field
Open field"
Pan American Blues,Silver Jews,Starlite Walker,"{'year': 1994, 'month': 10, 'day': 24}","The federales back from Tucson, each one got an arm gone
Limehouse Pratt got dim inside
Can't see the painted ladies runaround at night
A woodpaneled room
My cigarette fumes waltz and dissolve just for you
There's gonna be a truce
There's gonna be a truce
There's gonna be a truce
But first you got to set your horses loose
A jaguar simmering in a cage
Give him a chance
Can you tell the answer from the ants?
History's got its walking papers
Can't get enough of the makeup
That makes it look so tough
Well, it seems just like a freezeout
Seems just like a freezeout
Seems just like a freezeout
An undisclosed, deeply wooded
Lose your way route"
Tide to the Oceans,Silver Jews,Starlite Walker,"{'year': 1994, 'month': 10, 'day': 24}","A million chuckers never felt wrong
Looking at you, I'm astaring
Look at how you make me feel good now
Broken like you know the child diction
Over at the naked show
Sarah couldn't make you feel down now
Down, down, down, down, down, down, down, down, down
Wait for the last man
Last man never had a chance
So he went out behind the shed
And bought himself a little cigarettes
On the ground digging for a treasure map
Find your answer
When you ask, please ask me
Ask me to stay
And I said ooh ooh ooh ooh ooh"
Introduction II,Silver Jews,Starlite Walker,"{'year': 1994, 'month': 10, 'day': 24}","Hello, my friends
Come in, have a seat
Come on in my kitchen
My friends, take it easy
My friends, have a seat
My friends, don't you know that I never
Want this minute to end?
And then it ends"
The Country Diary of a Subway Conductor,Silver Jews,Starlite Walker,"{'year': 1994, 'month': 10, 'day': 24}","What if it cost  cents to wake up in the morning?
A dollar, ten dollars?
He'd pay it all the way to the poor house
It's not made if it's in Roanoke
Okay, here it comes, night
He's pulling up in front of our house like a bus
Came at me with shears
Her sweater had faces all over it, famous faces knitted all over it
The porch swing ticked off Central Daylight time
How many hours do you think it'll take me to smoke this cigarette?"" she said with a smile
The smell of fried foods came drifting out one of the castle windows
Let's go around back,"" I said
My brother buried some stuff back there""
We ducked down and walked through the black bushes
My shoe made a sucking sound in the turf
He can afford anything,"" I said
He's got dogs that blow on trumpets""
Priests!"" she cussed
Thunder cracks over Ben Franklin's shop
Who wrapped my dreams in a blanket and led them outside to the black book in the yard?
This river leads right up to the party
How do you like my little boat?
This is the way the pioneers took to other settlements
We'll be there in ten minutes
You can see the lanterns from here
When we get there, we'll go upstairs and make free longdistance phonecalls
Hey, what Indian tribe occupied southern California?
They were a lucky bunch of fellers!""
Sting Bible, More Sea Bible, Knur & Spell
In moments downhill, in moments downhill
Towards sleep in the Stillwater shop
Imagining places I was almost sure I'd never been
And had taken to assuming were the memories of my grandfather somehow deposited in my mind
They were there and gone
Just before I could get my bearings
Catch any names or find out where the hotel was
She piled up glass shavings that could not
Ever be reassembled into the gone order of buildings and the shade pouring off of 'em
Water!"""
The Moon Is the Number 18,Silver Jews,Starlite Walker,"{'year': 1994, 'month': 10, 'day': 24}",
Transylvania Blues,Silver Jews,Bright Flight,"{'year': 2001, 'month': 11, 'day': 20}",
The Silver Pageant,Silver Jews,Starlite Walker,"{'year': 1994, 'month': 10, 'day': 24}",
