,Artist,Album,Release Date,Lyrics
Let’s Get Lost,Carly Rae Jepson,E•MO•TION [Japanese Edition],"{'year': 2015, 'month': 6, 'day': 24}","I was never one to want to
Put my trust in someone else completely
And I was always one to want to up and run
When someone said they needed me

But you...
You could be the one
Yeah, you could be the one

Baby, let's go get lost
I like that you're driving slow
Keeping my fingers crossed
That maybe you'll take the long way home
Let's get lost
I don't wanna let you go
Keeping my fingers crossed
That maybe you'll take the long way home
Oohoohoohoohoohoohoohoohooh)
Baby, let's take the long way home

I was always shy and careful
Always sure that you would never look at me
Never wanted to discourage
Everything your eyes encouraged silently

But you...
You could be the one
Yeah, you could be the one

Oh baby, let's go get lost
I like that you're driving slow
Keeping my fingers crossed
That maybe you'll take the long way home
Let's get lost
I don't wanna let you go
Keeping my fingers crossed
That maybe you'll take the long way home
Oohoohoohoohoohoohoohoohooh)
Baby, let's take the long way home
Oohoohoohoohoohoohoohoohooh)
Baby, let's take the long way home

Let's get lost Let's get lost)
You wanna get lost? You wanna get lost?)
Let's get lost Let's get lost)
I wanna get lost

Oh baby, let's go get lost
I like that you're driving slow
Keeping my fingers crossed
That maybe you'll take the long way home
Let's get lost
I don't wanna let you go
Keeping my fingers crossed Oh)
That maybe you'll take the long way home
Oohoohoohoohoohoohoohoohooh)
Baby, let's take the long way home
Oohoohoohoohoohoohoohoohooh)
Baby, let's take the long way home"
Higher,Carly Rae Jepson,E·MO·TION: Side B,"{'year': 2016, 'month': 8, 'day': 26}","I was lost
Alone, and searchin'
For someone who understands me for who I really am
Didn't know that I was hurtin'
'Til you lift me up inside
Finally opened up my eyes, oh

If you wanna know what I'm thinkin'
Ever since you came, I'm livin'
On top of the world, I can't deny
Every one of my fears has vanished
And I don't know how you managed
To wake me up and come alive

You take me higher than the rest Hey)
Oh, everybody else is second best Ohohohoh)
You pulled a gem out of a mess
I was so cynical before, I must confess
Oh, you got me hiiigh Hey) hiiigh Hey), hiiigher
Oh, you got me hiiigh Hey), hiiigh Hey), hiiigher

Took some time
A few mistakes, but
You quite didn't show me how
Never let me hit the ground
All the love was hesitating
But ever since you came around
I feel more than safe and sound, yeah

If you wanna know what I'm thinkin'
Ever since you came, I'm livin'
On top of the world, I can't deny
Every one of my fears has vanished
And I don't know how you managed
To wake me up and come alive

You take me higher than the rest Hey)
Oh, everybody else is second best Ohohohoh)
You pulled a gem out of a mess
I was so cynical before, I must confess
Oh, you got me hiiigh Hey) hiiigh Hey), hiiigher
Oh, you got me hiiigh Hey), hiiigh Hey), hiiigher

Oh, yeah your love Hey) turns me on Hey)
Gets me higher Ohohohoh)
Oh, yeah your love Hey) takes me up Hey)
Gets me higher Ohohohoh)
Oh, yeah your love Hey) turns me on Hey)
Gets me higher Ohohohoh)
Oh, yeah your love Hey) takes me up Hey)
Gets me higher
You take me higher than the rest Hey)
Oh, everybody else is second best Ohohohoh) Second best, second best)
You pulled a gem out of a mess
I was so cynical before, I must confess
Oh, you got me hiiigh Hey), hiiigh Hey), hiiigher
Oh, you got me hiiigh Hey), hiiigh Hey), hiiigher
Oh, you got me hiiigh Hey), hiiigh Hey), hiiigher
Oh, you got me hiiigh Hey), hiiigh Hey), hiiigher
Oh, you got me"
Felt This Way,Carly Rae Jepson,Dedicated Side B,"{'year': 2020, 'month': 5, 'day': 21}","I tried your mouth and I can't come back
So little time and I'm way off track
I can't stay away Away, away, away, away)
I can't stay away Away, away, away, away)
The city's so hard when you sleep alone
I need your hands when you drive me home
I can't stay away Away, away, away, away)
I can't stay away Away, away, away, away)

But I can't take much more of your hesitating
Both our hands speak for us and complicate it
My home is your body, how can I stay away?
And if my love's too strong for you, walk away
But I can't make this wrong when I see your face
My home is your body, how can I stay away?

Oh, if it was only an attraction
How come nobody ever felt this way?
If it was only a distraction
How come I can't stay away?
Oh, you were a party to the action
I think nobody ever felt this way
If it was only a distraction
How come I can't stay away?

Wherever I go, I still see your face
So little time, there's no time to waste
I can't stay away Away, away, away, away)
I can't stay away Away, away, away, away)
Reading your mind's getting hard to do
Breaking my heart if you don't come through
I can't stay away Away, away, away, away)
I can't stay away Away, away, away, away)

But I can't take much more of your hesitating
Both our hands speak for us and complicate it
My home is your body, how can I stay away?
And if my love's too strong for you, walk away
But I can't make this wrong when I see your face
My home is your body, how can I stay away?

Oh, if it was only an attraction
How come nobody ever felt this way?
If it was only a distraction
How come I can't stay away?
Oh, you were a party to the action
I think nobody ever felt this way
If it was only a distraction
How come I can't stay away?
Those sweet summer lies
Your night after night
Come closer, I'll hold you
I need you now, now
It's still on my mind
Your time after time
Come closer, come closer

Oh, if it was only an attraction
How come nobody ever felt this way?
If it was only a distraction
How come I can't stay away?
Oh, you were a party to the action
I think nobody ever felt this way
If it was only a distraction
How come I can't stay away?"
Happy Not Knowing,Carly Rae Jepson,Dedicated (Japan CD),"{'year': 2019, 'month': 5, 'day': 17}","I fight, I fight
All my feelings for you all night, all night
Don't stare, don't stare
I've got feelings for you I hide, I hide

But I'll only go so far
I don't have the energy
To risk a broken heart
When you're already killing me

But if there's something between you and me
Baby, I have no time for it
I'm happy not knowing
And please don't stir it up
I'm sure it's nothing but some heartburn, baby
And I'm happy not knowing

All our friends that I know
They've been trying to set us up together Up together)
I lie, I lie
I say somebody else would suit you better Suit you better)

But I'll only go so far
I don't have the energy
To risk a broken heart
When you're already killing me

But if there's something between you and me
Baby, I have no time for it
I'm happy not knowing
And please don't stir it up
I'm sure it's nothing but some heartburn, baby
And I'm happy not knowing

I turn your love away 'cause I want to sleep at night
It's just like my broken heart is my alibi
I'm afraid, afraid, afraid, afraid of knowing
What I'm knowing, what I'm knowing
I'm happy not knowing

But if there's something between you and me
Baby, I have no time for it
I'm happy not knowing
And please don't stir it up
I'm sure it's nothing but some heartburn, baby
And I'm happy not knowing
Where this goes
How this goes Happy not)
If this goes I'm happy not)
Well, I'm happy not knowing
Where this goes
How this goes Happy not)
If this goes I'm happy not)
Well, I'm happy not knowing"
I Didn’t Just Come Here to Dance,Carly Rae Jepson,E•MO•TION [Japanese Edition],"{'year': 2015, 'month': 6, 'day': 24}","I didn't just come here to dance
If you know what I mean
Do you know what I mean?
If you'd just give me a chance
You'd see what I see
Do you see what I see?

It's your fault
Baby boy, 'cause you're the one that sparked this
Shine a light
With your eyes onto me in the darkness

Hey, Joe's calling me over
Tino is calling me over
I only came here for you
It's you, boy, you in the corner
Something is taking me over
I only came here for you

I didn't just come here to dance
If you know what I mean
Do you know what I mean?
If you just give me a chance
You'd see what I see
You'd see what I see
I didn't just come here to dance
If you know what I mean
Do you know what I mean?
If you just give me a chance
You'd see what I see
You'd see what I see
I didn't just come here to dance

Baby, I...
I'm not going anywhere without you
Walk me home
'Cause I like every single thing about you

Hey, Joe's calling me over
Tino is calling me over
I only came here for you
It's you, boy, you in the corner
Something is taking me over
I only came here for you

I didn't just come here to dance
If you know what I mean
Do you know what I mean?
If you'd just give me a chance
You'd see what I see
You'd see what I see
I didn't just come here to dance
If you know what I mean
Do you know what I mean?
If you'd just give me a chance
You'd see what I see
You'd see what I see
I didn't just come here to dance
Hey, Joe's calling me over
Tino is calling me over
I only came here for you
It's you, boy, you in the corner
Something is taking me over
I only came here for you

I didn't just come here to dance
If you know what I mean
Do you know what I mean?
If you'd just give me a chance
You'd see what I see
Do you see what I see?"
Surrender My Heart,Carly Rae Jepson,The Loneliest Time,"{'year': 2022, 'month': 10, 'day': 21}","So I've been tryin' hard to open up
When I lost someone, it hit me rough
I paid to toughen up in therapy
She said to me, Soften up""

I'm sorry if I push your good away
Especially when I'm needin' you to stay
I know you hate that I still test your love
I'm tryin' not to fuck this up

But the benefit of all the broken hearts
That I broke before they could break me
Is a little bit of life regrets
I won't bring that mess to you when you're with me
And I wanna be brave enough to show you
My notsoperfect family
And I wanna be brave enough for everything

Surrender my heart I'm out here in the open)
I wanna get closer I'll believe in you every night)
Surrender my heart
I wanna be open, I wanna be honest with you

I used to soldier through my hardest days
I used to switch it off, ignore the pain
I craved to feel it all entirely
In your arms, baby

But the benefit of all the broken hearts
That I broke before they could break me
Is a little bit of life regrets
I won't bring that mess to you when you're with me
And I wanna be brave enough to show you
My notsoperfect family
And I wanna be brave enough for everything

Surrender my heart I'm out here in the open)
I wanna get closer I'll believe in you every night)
Surrender my heart
I wanna be open, I wanna be honest with you

I'll believe in you every night Nanana, nananana)
Every night Nanana, nananana)
Every night I'll believe in you every night)
I'll believe in you every night Nanana, nananana)
Every night Nanana, nananana)
Every night I'll believe in you every night)
Surrender my heart I'm out here in the open)
I wanna get closer I'll believe in you every night)
Surrender my heart
I wanna be open, I wanna be honest with you"
When I Needed You,Carly Rae Jepson,E•MO•TION [Japanese Edition],"{'year': 2015, 'month': 6, 'day': 24}","Hey

What if we could go back?
We could take the words back
You could take my love back
And brush my hair behind my ear
I don't know what you wanted
I tried to be so perfect
I thought that it was worth it
To let myself just disappear

You come to me in dreams at night
You come to me in dreams at night)
I wake up and I see the light

Sometimes, I wish that I could change
But not for me, for you
So we could be together forever
But I know, I know that I won't change for you
'Cause where were you for me
When I needed someone, when I needed someone?
When I needed you, you Hey)
When I needed you, you Hey)

Once upon a time, I
Thought you were a hero
I waited for you all night
I closed my eyes and slept for years
You kiss me like a sunrise
My feet up to my forehead
I felt it like a goodbye
I'm not myself

Sometimes, I wish that I could change
But not for me, for you
So we could be together forever
But I know, I know that I won't change for you
'Cause where were you for me
When I needed someone, when I needed someone?
When I needed you, you Hey)
When I needed you, you Hey)

You come to me in dreams at night
You come to me in dreams at night

I don't want to work it out
I'm not goin' to work it out
I don't want to work it out
No, I'm not goin' to, still
Sometimes, I wish that I could change
But not for me, for you
So we could be together forever
But I know, I know that I won't change for you
'Cause where were you for me
When I needed someone, when I needed someone?
When I needed Hey)
When I needed Hey, hey)
When I needed you, you Hey)
When I needed you, you Hey)
When I needed you

Hey Hey)
Hey
Hey Hey)
When I needed
Ladadadadada"
Fever,Carly Rae Jepson,E•MO•TION Remixed +,"{'year': 2016, 'month': 3, 'day': 18}","Don't tell me this is how it ends
A burning fever that I caught from you
My breath was lost when you said friends""
Well, that could work but I'm still hot for you

So I stole your bike
And I rode all night
But I'm so damn scared
You don't even care

You wanna break my heart, alright
I caught your fever, I'll be feeling it forever
You want a brand new start, alright
I caught your fever, I'll be feeling it forever

I've still been sleeping at my friend's
Dropped off your helmet and lock for me
I wrote some things I didn't send
Three words to say that meant a lot to me

So I rode your bike to your house last night
And I'm so damn scared 'cause your car's not there

You wanna break my heart, alright
I caught your fever, I'll be feeling it forever
You want a brand new start, alright
I caught your fever, I'll be feeling it forever
And my lights stay up, but your city sleeps
It's a different world when you're not here with me
Go on and break my heart tonight
I caught your fever, I'll be feeling it forever

Don't break my heart tonight
Don't break my heart tonight
Don't break my heart tonight
Don't break my heart tonight

You wanna break my heart, alright
I caught your fever, I'll be feeling it forever
You want a brand new start, alright
I caught your fever, I'll be feeling it forever
And my lights stay up, but your city sleeps
It's a different world when you're not here with me
Go on and break my heart tonight
I caught your fever, I'll be feeling it forever"
Favourite Colour,Carly Rae Jepson,E•MO•TION [Japanese Edition],"{'year': 2015, 'month': 6, 'day': 24}","Hold on now
This is getting kinda serious
This is getting kinda out of control
Out of control
Slow down now
Breathing heavy, when it's just a kiss
This is getting kinda out of my hands
Out of my hands

Please don't go, look real close
Eyes that show kaleidoscopes

When I'm close to you
We blend into my favourite colour
I'm bright baby blue falling into you
Falling for each other
When I'm close to you
We blend into my favourite colour
I'm bright baby blue falling into you
Falling for each other

Should I stay?
Making love until the morning light
Making out like it's the end of the world
And I really wanna get it right
But it's getting hard to slow down now
Got me feeling like it's real for sure
This is getting kinda out of my head
I'm out of my head
'Cause

When I'm close to you
We blend into my favourite colour
I'm bright baby blue falling into you
Falling for each other
When I'm close to you
We blend into my favourite colour
I'm bright baby blue falling into you
Falling for each other

Paint me up, me up, me up
You're my favourite colour
Paint me up, me up, me up
You're my favourite colour
Paint me up, me up, me up
You're my favourite colour
Paint me up, me up, me up

Please don't go, look real close
Paint me up, me up, me up)
Eyes that show kaleidoscopes
Paint me up, me up, me up)

When I'm close to you
We blend into my favourite colour
I'm bright baby blue falling into you Into you)
Falling for each other
When I'm close to you Baby)
We blend into my favourite colour You're my favorite color)
I'm bright baby blue falling into you
Falling for each other
Paint me up, me up, me up
You're my favourite colour
Paint me up, me up, me up
You're my favourite colour
Oh) Paint me up, me up, me up
Wake me up, wake me up, baby)
You're my favourite colour
Paint me up, me up, me up
You're my favourite colour"
I’ll Be Your Girl,Carly Rae Jepson,Dedicated (Japan CD),"{'year': 2019, 'month': 5, 'day': 17}","Now you're in love, I can see you sold out
Where was I, picpicture, cut my eyes out
Hes so hypnotizing,"" said every girl you ever met
When I lose, when I lose, I hold out

You're my baby
Come to bed, I'll be your girl
Living for you
Oh, but youre living for her
I go crazy, see red when she's touching you now
You're my baby
Come to bed, I'll be your girl

Turn me on, I'm jealous of that night watch
I'm the voyeur searching through my laptop
It's so truth defying, everything you ever said
Right or wrong, right or wrong, I won't stop

Youre my baby
Come to bed, Ill be your girl
Living for you
Oh, but you're living for her
I go crazy, see red when shes touching you now
You're my baby
Come to bed, I'll be your girl

Ah) I'll be your girl
Ah) Ill be your girl
Ah) I'll be your girl
Ah) Come to bed, I'll be your girl

Standing at your door, calling out your name
Find me in the dark, find me here again
I got nothing left, make a little protest
Banging on your door, calling out your name
Find me in your heart, find me here again
I got nothing left, make a little protest

You're my baby
Come to bed, I'll be your girl
Living for you
Oh, but you're living for her
I go crazy, see red when she's touching you, now
You're my baby
Come to bed, I'll be your girl

Ah) All I mean is I'm going out of breath
Ah) For the way that I feel when you hold me like that
Ah) All I pray is I'm getting over it
Ah) I'd trade places today if you'd love me like that
Ah, ah)
Ah, ah)"
Western Wind,Carly Rae Jepson,The Loneliest Time,"{'year': 2022, 'month': 5, 'day': 6}","California, it crossed my mind
Once, we were pressed into the—
Love, we were pressed into the breeze up on the mountain
I was by your side

Do you remember
A conversation with our heads against the pillow?
Dust my shoes before I enter through your doorstep
I was on your side

Comin' in like a western wind
Do you feel home from all directions?
First bloom, you know it's spring
Remindin' me, love, that it's all connected
Oh, what is love?
Comin' in like a western wind

A jubilation, a celebration
Take me back into your corner
To the center of the room we made a dancefloor
I was charmed to let go

Comin' in like a western wind
Do you feel home from all directions?
First bloom, you know it's spring
Remindin' me, love, that it's all connected
Oh, what is love?
Comin' in like a western wind

But could you give me peace of mind
If I return to you in time, my golden arrow?
Mmm
Ooh, ooh)
Ooh, ooh)
Ooh, ooh)
Ooh, ooh)

Comin' in like a western wind
Do you feel home from all directions?
First bloom, you know it's spring
Remindin' me, love, that it's all connected
Oh, what is love?
Comin' in like a western wind

Comin' in like a western wind
Do you feel home from all directions?
First bloom, you know it's spring
Remindin' me, love, that it's all connected
Oh, what is love?
Comin' in like a western wind
Comin' in like a western wind
Do you feel home from all directions?
First bloom, you know it's spring
Remindin' me, love, that it's all connected
Oh, what is love?
Comin' in like a western wind"
The Sound,Carly Rae Jepson,Dedicated (Japan CD),"{'year': 2019, 'month': 5, 'day': 17}","I give up, I give up
I give up, I give up)

I've been testing out the waters
I don't think I can swim, love
With the way you rock me 'round
And I feel it, more than just desire
I don't think I can breathe
With the way you let me down

God, you make me so tired
Isn't this the vision that you wanted?
Isn't this the vision that you wanted?)
Guess I'll never understand you now
Love is more than telling me you want it
Love is more than telling me you)

I don't need the words
I want the sound, sound, sound, sound, sound
Sound, sound, sound, sound, sound)
I don't need the words
I want the sound, sound, sound, sound, sound
Sound, sound, sound, sound, sound)
I don't need the words, I want the

Fool's gold landed on my shoulder
In the weight of your hand
But you know the answer's no Know the answer's no)
And you know I'm a liar
Oh, the night's my weakness
I believe every word
'Cause your lips are waterfalls

God, you make me so tired
Isn't this the vision that you wanted?
Isn't this the vision that you wanted?)
Guess I'll never understand you now
Love is more than telling me you want it
Love is more than telling me you)

I don't need the words
I want the sound, sound, sound, sound, sound
Sound, sound, sound, sound, sound)
I don't need the words
I want the sound, sound, sound, sound, sound
Sound, sound, sound, sound, sound)

I'm for you now, I feel my fortune tell me
I'm the only one, the only one
I'm for you now Is it desire?), it's sweet until it's over
I'm the only one Is it desire?), the only one
God, you make me so tired
Isn't this the vision that you wanted?
Isn't this the vision that you wanted?)
Guess I'll never understand you now
Love is more than telling me you want it
Love is more than telling me you)

I don't need the words
I want the sound, sound, sound, sound, sound
Sound, sound, sound, sound, sound)
I don't need the words
I want the sound, sound, sound, sound, sound
Sound, sound, sound, sound, sound)
I don't need the words
I want the sound, sound, sound, sound, sound I need it)
Sound, sound, sound, sound, sound)
I give up, I give up)
I don't need the words
I want the sound, sound, sound, sound, sound
Sound, sound, sound, sound, sound)
I give up, I give up)
I don't need the words, I want the"
Kollage,Carly Rae Jepson,The Loveliest Time,"{'year': 2023, 'month': 7, 'day': 28}","Tryin' to paint a picture of the sun with all its flowers
Reachin' closer past the surface
Like I'm slowly gettin' closer to you
Livin' with uncertainty like nothin' really matters
Passed the future on my way to work
And found myself back in bed with you

Give it all some time
Paralyzed devotion
Give it all some time
I've been in the dark
Paralyzed in motion
Lost in wintertime

Did I do it to myself?
Hard to know for sure
Did I hurt somebody else?
'Cause you're the one thing
Nothin' really matters
But it matters if it matters to you
It's hard to know for sure
But I believe you're always in my corner
I did it to myself
I did it to you

I can be enchanted by the simple things
Like watch the way the fire's burnin'
All my letters, all the words I tried to forget
Leavin' you was certainly the hardest part of all
But I was livin' like a servant
To a secret I was tryna protect Mm)

Give it all some time
Paralyzed devotion
Give it all some time
I'm still in the dark
Paralyzed emotions
Lost in wintertime

Did I do it to myself?
It's hard to know for sure
Did I hurt somebody else?
'Cause you're the one thing
Nothin' really matters
But it matters if it matters to you
It's hard to know for sure
But I believe you're always in my corner
I did it to myself
I did it to you
Did I do it to myself?"
Stay Away,Carly Rae Jepson,Dedicated Side B,"{'year': 2020, 'month': 5, 'day': 21}","How can I stay away?

I tried your mouth and I can't come back
So little time and I'm way off track
I can't stay away, away, away, away
For one night Hey)
Wherever I go, I still see your face
So little time, there's no time to waste
I can't stay away, away, away, away
For one night Hey)

I don't know where your head is now
I've been only thinkin' 'bout us Thinkin' 'bout us)
Don't know what your hands are doin'
I've been only thinkin' 'bout touch
Touch, touch, touch me)

Can't take much more of your hesitating
Both our hands speak for us and complicate it
My home is your body, how can I stay away?
Away, away, away, away)
If my love's too strong for you, walk away
But I can't make this wrong when I see your face
My home is your body, how can I stay away?
Away, away, away, away)

The city's so hard when you sleep alone
I need your hands when you drive me home
I can't stay away, away, away, away
For one night Hey)

I don't know where your head is now
I've been only thinkin' 'bout us Thinkin' 'bout us)
Don't know what your hands are doin'
I've been only thinkin' 'bout touch
Touch, touch, touch me)

Can't take much more of your hesitating
Both our hands speak for us and complicate it
My home is your body, how can I stay away?
Away, away, away, away)
If my love's too strong for you, walk away
But I can't make this wrong when I see your face
My home is your body, how can I stay away?
Away, away, away, away)

How can I stay away? Ooh)
How can I stay away? Oh)
Don't know where your head is now
I've been only thinkin' 'bout us Oh)
Don't know what your hands are doin'
I've been only thinkin' 'bout touch
Touch, touch, touch me)

Can't take much more of your hesitating
Both our hands speak for us and complicate it
My home is your body, how can I stay away?
Away, away, away, away)
If my love's too strong for you, walk away
But I can't make this wrong when I see your face
My home is your body, how can I stay away?
Away, away, away, away)

How can I stay away?"
Real Love,Carly Rae Jepson,Dedicated (Japan CD),"{'year': 2019, 'month': 5, 'day': 17}","The world is going crazy
And it feels like I just don't know who to trust sometimes
Something's coming over me, I need to get a hold of you now
We're getting good at lying
No one's saying what's keeping us all awake at night
Something's coming over me, I need to get a hold of you now

Standing here with you tonight, how do we turn on the light?
I've got the feeling that the writing's on the wall
And I'm so used to the lie, and you're so down to deny
I've got the feeling you're the right thing after all

I go everyday without it
All I want is real, real love
And I've been feeling weak without it
Only want a real, real love
I'm not even scared about it
All I want is real, real love
But I don't know a thing about it
All I want is real, real love

Real, real, real love
Real, real, real love
Real, real, real love

All the chaos falling 'round
I watch it like a movie that has come to life
Something kind of numb about the way I keep on drowning it out
Danger, I feel danger
And I cannot find the breath to scream the words out right
Every thought is paralyzing, need to find a way to you now

Standing here with you tonight, how do we turn on the light?
I've got the feeling that the writing's on the wall
And I'm so used to the lie, you're so down to deny
I've got the feeling you're the right thing after all

I go everyday without it
All I want is real, real love
And I've been feeling weak without it
Only want a real, real love
I'm not even scared about it
All I want is real, real love
But I don't know a thing about it
All I want is real, real love

Real, real, real love
Real, real, real love
Real, real, real love
I go everyday without it
All I want is real, real love
Real, real, real love)
And I've been feeling weak without it
Only want a real, real love
Real, real, real love)
I'm not even scared about it
All I want is real, real love
But I don't know a thing about it
All I want is real, real love"
This Love Isn’t Crazy,Carly Rae Jepson,Dedicated Side B,"{'year': 2020, 'month': 5, 'day': 21}","Ooh
Oohoohooh
Oohoohooh, oohoohooh
Oohooh

For some time, I've been
Waiting for your star to shine so bright
I should say that it's your right to hurt me, baby
If you wanted to, oh, but love isn't cruel
And for some time, I've been
Singing you a lullaby each night
Whispering that it's your right to hurt me, baby
If you wanted to, oh, but love isn't cruel

That's why we got to hold on, baby
We could believe that this love isn't crazy
This loving could save me
This love isn't crazy This love, it isn't crazy)
You gotta stand where Stand where) I stand
Who could believe that you're holding my hand now?
This loving could save me
This love isn't crazy This love isn't crazy)

Ooh
Oohoohooh
Oohoohooh, oohoohooh
Oohooh

For some time, I've been
Pillowtalking in my head, my heart's vulnerable
But in my bed, I want you, baby
And all you put me through, oh, but love isn't cruel
Another night I swear I saw you in my dream, dream
We didn't say too much, but I understood everything
That you could hurt me, baby, and I could hurt you too
Oh, but love isn't cruel Hold on, hold on)

That's why we got to hold on, baby
We could believe that this love isn't crazy
This loving could save me
This love isn't crazy This love, it isn't crazy)
You gotta stand where Stand where) I stand
Gimme the seasons, I'm holding your hand now
This loving could save me
This love isn't crazy This love, it isn't crazy)
I know it) And I want you bad
I feel it) And I feel it bad
I know it and I feel it and) Every day, want you more
We were so insecure
This love, it isn't crazy) Every day, learning more
We were so immature
I know it) I want you bad
I feel it) And I feel it bad
I know it and I feel it and) Every day, want you more
We were so insecure
This love, it isn't crazy) Every day, learning more
We were so immature Hold on, hold on)

That's why we got to hold on, baby I know it)
I can believe that this love isn't crazy I feel it)
This loving could save me I know it and I feel it and)
This love isn't crazy This love, it isn't crazy, hold on, hold on)
You gotta stand where Stand where) I stand I know it)
I can believe that you're holding my hand now I feel it)
This loving could save me I know it and I feel it and)
This love isn't crazy This love, it isn't crazy)

Ooh"
Tonight I’m Getting Over You,Carly Rae Jepson,Kiss,"{'year': 2012, 'month': 9, 'day': 18}","I wanna smash your fears
And get drunken off your tears
Don't you share your smile with anyone else but me
I wanna touch your heart
I wanna crush it in my hands
Make you plead and cry, as you give up all the lies

We're not lovers, but more than friends
Put a flame to every single word you ever said
No more crying
To get me through
I'll keep dancing 'til the morning with somebody new
Tonight, I'm getting over you

Tonight, I'm getting over you
Tonight, I'm getting over you
Tonight, I'm getting over you
Over you, over you

Stuck in a real bad dream
And man, it feels so new to me
Should be in your arms, but I'm beggin' at your feet
It's been a real hard night, and I just hold my pillow tight
It won't love me back, no, it's not you and I

We're not lovers, but more than friends
Put a flame to every single word you ever said
No more crying No more crying)
To get me through Get me through)
I'll keep dancing 'til the morning with somebody new
Tonight, I'm getting over you

Tonight, I'm getting over you
Tonight, I'm getting over you
Tonight, I'm getting over you
Over you, over you Oh)
Tonight, I'm getting over you
Tonight, I'm getting over you Tonight)
Tonight, I'm getting over you
Over you, over you

We're not lovers, but more than friends
Tonight, I'm getting over you, tonight, I'm getting over you)
Put a flame to every single word you ever said
Tonight, I'm getting over you, tonight, I'm getting over you)
No more crying
To get me through
I'll keep dancing 'til the morning with somebody new
Tonight, I'm getting over you"
Automatically in Love,Carly Rae Jepson,Dedicated (Japan CD),"{'year': 2019, 'month': 5, 'day': 17}","I never thought about you
You never thought about us
Yeah, it came out of the blue
And I was just dreaming
It took a night of insane
To feel the need for your touch
And I could never explain
How I was just dreaming

Ooh, oohooh
Never guess what came after
Ooh, oohooh
I fell

Automatically in love
Right away, baby, it's a real rollercoaster
When the wind goes the other way
But you and me, right away, baby
We were automatically in love In love)
Right away, right away, baby
Just a girl undercover and a boy with the getaway
You and me, right away, baby
We were automatically in love In love)

It's not the fear that you trust
It's not the voice in your head
We got the chemical rush
And now we're just dreaming
And we could wait for the proof
A little time to adjust
But every morning with you
I wake up just dreaming

Ooh, oohooh
Never guess what came after
Ooh, oohooh
I fell

Automatically in love
Right away, baby, it's a real rollercoaster
When the wind goes the other way
But you and me, right away, baby
We were automatically in love In love)
Right away, right away, baby
Just a girl undercover and a boy with the getaway
You and me, right away, baby
We were automatically in love In love)
In love, in love
Mmm, ladadadada, dada

Love's so fast, I can't go slow
Hold me back, baby boy, oh, hold me close
Love's so real, I can't go slow
Can't imagine, right away, I feel it so

Automatically in love
Right away, baby, it's a real rollercoaster
When the wind goes the other way
But you and me, right away, baby
We were automatically in love In love)
Right away, right away, baby
Just a girl undercover and a boy with the getaway
You and me, right away, baby
We were automatically in love In love)

Mmm, mmm
Hmm, hmm
Automatically"
The One,Carly Rae Jepson,E·MO·TION: Side B,"{'year': 2016, 'month': 8, 'day': 26}","Truth is I never thought of us together
You're just a friend of mine
We should know better, this can't last forever
But kiss me one more time

Romance is fine
Pour me some wine
Tell me it's just for the fun of it
Thoughts in your eyes
Hard to deny, but
I don't want love, don't want none of it

If you want to, you can stay the night
I don't want to be the one, the one
If you want to, you can hold me tight
I don't want to be the one, the one

It's too much pressure
It's too much pressure
It's too much pressure
I don't want to be the one, the one

While cookin' dinner, I'd wear your socks and slippers
It's been a long, long day
It's just so easy
Love the way you read me
I never have to say

Romance is fine
Pour me some wine
Tell me it's just for the fun of it
Thoughts in your eyes
Hard to deny but
I don't want love, don't want none of it

If you want to, you can stay the night
I don't want to be the one, the one
If you want to, you can hold me tight
I don't want to be the one, the one

It's too much pressure
It's too much pressure
It's too much pressure
I don't want to be the one, the one
Don't fall in love, fall in love, fall in love, fall in love
Don't fall in love, fall in love, fall in love, fall in love
Don't fall in love, fall in love, fall in love, fall in love
Don't fall in love, fall in love, fall in love, fall in love

If you want to, you can stay the night
I don't want to be the one, the one
If you want to, you can hold me tight
I don't want to be the one, the one

It's too much pressure
It's too much pressure
It's too much pressure
I don't want to be the one, the one"
Feels Right,Carly Rae Jepson,Dedicated (Japan CD),"{'year': 2019, 'month': 5, 'day': 17}","Feels good waking up in your way
My heart needed a holiday
I bet we can make things slide into Monday
I've been living with no regrets
Love was just a night at best
Two step, making the weekend slide into something

One more night with you always turns to two
I can't help it 'cause it feels right when it feels right

'Cause it feels like I've never loved
Now I got ya, and I only think of you
'Cause it feels like I've never loved
Now I'd do, boy, anything to step with you

True fact
Baby, I love you back, don't ask
Nothing I want to say
We know timing isn't right Maybe one day)
'Til then, steal me a free weekend
You're my complicated friend
I'm just keeping the dream alive
But I must say

One more night with you always turns to two
I can't help it 'cause it feels right, when it feels right

'Cause it feels like I've never loved
Now I got ya, and I only think of you
'Cause it feels like I've never loved
And I do, boy, anything to step with you

Feels like I've been wasting time
Look at all the things I've left behind
You're the one to change my mind
'Cause it feels right when it feels right
I don't know a thing I've done
Livin' all my life with no damn one
You're the one to change my mind
'Cause it feels right, when it feels right


'Cause it feels like I've never loved
Now I got ya, and I only think of you
'Cause it feels like I've never loved
Now I do, boy, anything to step with you"
