,Artist,Album,Release Date,Lyrics
Hand in Glove,The Smiths,The Smiths,"{'year': 1983, 'month': 5, 'day': 13}","Hand in glove
The sun shines out of our behinds
No, it's not like any other love
This one is different because it's us
Hand in glove
We can go wherever we please
And everything depends upon
How near you stand to me

And if the people stare
Then the people stare
Oh, I really don't know
And I really don't care
Kiss my shades)
Ohohoh, ohohoh)
Ohohoh, ohohoh)

Hand in glove
The Good People laugh
Yes, we may be hidden by rags
But we've something they'll never have
Hand in glove
The sun shines out of our behinds
Yes, we may be hidden by rags
But we've something they'll never have

And if the people stare
Then the people stare
Oh, I really don't know
And I really don't care
Kiss my shades)
Ohohoh, ohohoh)
Ohohoh, ohohoh)

So, hand in glove I stake my claim
I'll fight to the last breath Oh)
If they dare touch a hair on your head
I'll fight to the last breath Oh)
For the good life is out there somewhere
So stay on my arm, you little charmer
But I know my luck too well
Yes, I know my luck too well
And I'll probably never see you again
I'll probably never see you again
I'll probably never see you again

Ohohohoh, ohohoh)
Ohohoh, ohohoh)
Ohohoh, ohohoh)"
The Headmaster Ritual,The Smiths,Meat Is Murder,"{'year': 1985, 'month': 2, 'day': 11}","Belligerent ghouls run Manchester schools
Spineless swines, cemented minds

Sir leads the troops, jealous of youth
Same old suit since 
He does the military twostep
Down the nape of my neck

I want to go home
I don't want to stay
Give up education
As a bad mistake

Midweek on the playing fields
Sir thwacks you on the knees
Knees you in the groin, elbow in the face
Bruises bigger than dinner plates

I want to go home
I don't want to stay

Lalalalalalalaeeyay
Oh, lalalalalalalaeeyay
Oh, lalalalalala, oh, lalalala Oh, oh! Oh, oh!)
Ooh, lalalalalalala
Lalalalalalalaeeyay
Oh, lalalalalalaeeyay
Oh, lalalalala, ooh, lalalalala Oh, oh! Oh, oh!)
Oh, lalalala
Lalalalalalalaeeyay

Belligerent ghouls run Manchester schools
Spineless bastards, all

Sir leads the troops, jealous of youth
Same old jokes since 
He does the military twostep
Down the nape of my neck

I want to go home
I don't want to stay
Give up life
As a bad mistake
Please excuse me from gym
I've got this terrible cold coming on
He grabs and devours, he kicks me in the showers
Kicks me in the showers and he grabs and devours

I want to go home
I don't want to stay

Lalalalalalalaeeyay
Lalalalalalalalaeeyay
Oh, lalalalala, oh, lalalalala Oh, oh!)
Oh, lalalalalala
Lalalalalalalaeeyay
Oh, lalalalalaeeyay Ohh)
Oh, lalalalala, oh, lalalalala Ohh) Oh, oh!)
Lalalala
Lalalalalalalalaeeyay
Oh, lalalalalaeeyay Ohh)
Oh, lalalala, ooh, lalalalala Ohh)
Oh, lalalalalala
Lalalalaeeyay
Ooh, lalalalaeeyay
Lalalalalalala, ooh, lalalalala
Ooh, lalala
Lalalalalalalaeeyay
Oh, lalalalalaeeyay
Lalalala, ooh, lalalalala
Oh, lalalala
Lalalalaeeyay
Oh, laeeyay
Lalala, lalalalalala
Oh, lalalala
Lalalalalalaeeyay
Oh, lalalalaeeyay
Lalalalala, lalalala
Oh"
Back to the Old House,The Smiths,Louder Than Bombs,"{'year': 1984, 'month': 11, 'day': 12}","I would rather not go
Back to the old house
I would rather not go
Back to the old house
There's too many bad memories
Too many memories there

Oh, the house
The house

When you cycled by
Here began all my dreams
The saddest thing I've ever seen
And you never knew
How much I really liked you
Because I never even told you
Oh, and I meant to
Are you still there
Or have you moved away?
Or have you moved away?

Oh, have you?
Have you?

I would love to go
Back to the old house
But I never will
I never will
I never will"
I Want the One I Can’t Have,The Smiths,Meat Is Murder,"{'year': 1985, 'month': 2, 'day': 11}","On the day that your mentality
Decides to try to catch up with your biology
Come round

'Cause I want the one I can't have
And it's driving me mad
It's all over, all over, all over my face

On the day that your mentality
Catches up with your biology

I want the one I can't have
And it's driving me mad
It's all over, all over, all over my face

A double bed and a stalwart lover, for sure
These are the riches of the poor
A double bed and a stalwart lover, for sure
These are the riches of the poor

And I want the one I can't have
And it's driving me mad
It's all over, all over my face

A tough kid who sometimes swallows nails
Raised on Prisoner's Aid

He killed a policeman when he was thirteen
And somehow that really impressed me
And it's written all over my face

Oh, these are the riches of the poor
These are the riches of the poor

I want the one I can't have
And it's driving me mad
It's written all over my face

On the day that your mentality
Catches up with your biology

And if you ever need selfvalidation
Just meet me in the alley by the Railway station
It's all over my face"
That Joke Isn’t Funny Anymore,The Smiths,Meat Is Murder,"{'year': 1985, 'month': 2, 'day': 11}","Park the car at the side of the road
You should know time's tide will smother you
And I will too
When you laugh about people
Who feel so very lonely
Their only desire is to die
Well, I'm afraid it doesn't make me smile
I wish I could laugh

But that joke isn't funny anymore
It's too close to home
And it's too near the bone
It's too close to home
And it's too near the bone
More than you'll ever know

Kick them when they fall down
Kick them when they fall down
You kick them when they fall down
Kick them when they fall down
You kick them when they fall down
Kick them when they fall down
You kick them when they fall down
Kick them when they fall down

It was dark as I drove the point home
And on cold leather seats
Well, it suddenly struck me
I just might die
With a smile on my face after all

I've seen this happen in other people's lives
And now it's happening in mine
I've seen this happen in other people's lives
And now it's happening in mine
I've seen this happen in other people's lives
And now it's happening in mine
I've seen this happen in other people's lives Oh)
And now it's happening in mine Ohohohohoh)
I've seen this happen in other people's lives Ohoh)
And now it's happening in mine Ohohohoh)
Happening in mine, happening in mine Oh)
Happening in mine, happening in mine Oh)
I've seen this happen in other people's lives Oh)
And now, now, now Ohohohoh)
It's happening in mine, happening in mine Ohoh)
Now, now, now Ohohohohoh)
I've seen this happen in other
People's lives and now
It's happening in mine, happening in mine Ohoh)
Happening in mine, happening in mine
I've seen this happen in other people's lives Ohoh)
And now, now, now
It's happening in mine, in mine, mine
Mine, mine
"
Last Night I Dreamt That Somebody Loved Me,The Smiths,"Strangeways, Here We Come","{'year': 1987, 'month': 12, 'day': 7}","Coal miner strikers yell*

Last night I dreamt
That somebody loved me
No hope, no harm
Just another false alarm
Last night I felt
Real arms around me
No hope, no harm
Just another false alarm

So tell me how long
Before the last one
And tell me how long
Before the right one

This story is old, I know
But it goes on
This story is old, I know
But it goes on

It goes on
And on
It goes on
And on"
"William, It Was Really Nothing",The Smiths,Hatful of Hollow,"{'year': 1984, 'month': 8, 'day': 20}","The rain falls hard on a humdrum town
This town has dragged you down
Oh, the rain falls hard on a humdrum town
This town has dragged you down, no, no
And everybody's got to live their life
And God knows I've got to live mine
God knows I've got to live mine

William, William, it was really nothing
William, William, it was really nothing
It was your life

How can you stay with a fat girl who'll say, oh
Would you like to marry me?
And if you like you can buy the ring""?
She doesn't care about anything
Would you like to marry me?
And if you like you can buy the ring""
I don't dream about anyone except myself

Woah, William, William, it was really nothing
William, William, ohohohohwoah
Woahoh, ohoh"
Well I Wonder,The Smiths,Meat Is Murder,"{'year': 1985, 'month': 2, 'day': 11}","Well, I wonder, do you hear me when you sleep?
I hoarsely cry Why?)
Well, I wonder, do you see me when we pass?
I halfdie Why?)

Please, keep me in mind
Please, keep me in mind

Gasping, but somehow still alive
This is the fierce last stand of all I am
Gasping, dying, but somehow still alive
This is the final stand of all I am

Please, keep me in mind

Well, I wonder
Well, I wonder
Please, keep me in mind
Oh, keep me in mind, keep me in mind, oh
raining noise*"
Meat Is Murder,The Smiths,Meat Is Murder,"{'year': 1985, 'month': 2, 'day': 11}","sawing machines and cow groans*

Heifer whines could be human cries
Closer comes the screaming knife
This beautiful creature must die
This beautiful creature must die
A death for no reason
And death for no reason is murder
And the flesh you so fancifully fry
Is not succulent, tasty or kind
It's death for no reason
And death for no reason is murder
And the calf that you carve with a smile
It is murder
And the turkey you festively slice
It is murder
Do you know how animals die?

Kitchen aromas aren't very homely
It's not comforting, cheery or kind
It's sizzling blood
And the unholy stench of murder
It's not natural, normal or kind
The flesh you so fancifully fry
The meat in your mouth
As you savour the flavour of murder
No, no, no, it is murder
No, no, no, it is murder
Oh, and who hears when animals cry?

sawing machines and cow groans*"
Suffer Little Children,The Smiths,The Smiths,"{'year': 1984, 'month': 2, 'day': 20}","Dig a shallow grave and I'll lay me down
Over the moor, take me to the moor
Dig a shallow grave and I'll lay me down
Lesley Anne and your pretty white beads
Oh, John, you'll never be a man
And you'll never see your home again
Oh, Manchester, so much to answer for
Edward, see those alluring lights?
Tonight will be your very last night
A woman said, I know my son is dead
I'll never rest my hands on his sacred head""
Hindley wakes and Hindley says
Hindley wakes, Hindley wakes
Hindley wakes and says
Oh, wherever he has gone, I have gone""
But fresh lilaced moorland fields
Cannot hide the stolid stench of death
Fresh lilaced moorland fields
Cannot hide the stolid stench of death
Hindley wakes and says
Hindley wakes, Hindley wakes
Hindley wakes and says
Oh, whatever he has done, I have done""
But this is no easy ride, for a child cries
Oh, find me, find me, nothing more
We are on a sullen misty moor
We may be dead and we may be gone
But we will be, we will be
We will be right by your side
Until the day you die, this is no easy ride
We will haunt you when you laugh
Yes, you could say we're a team
You might sleep, you might sleep
You might sleep, but
You will never dream
Oh, you might sleep, but you will never dream
You might sleep, but you will never dream""
Oh, Manchester, so much to answer for
Oh, Manchester, so much to answer for
Oh, find me, find me
Find me
I'll haunt you when you laugh
Oh, I'll haunt you when you laugh
You might sleep, but you, oh
You will never dream, oh
Oh, over the moors, I'm on the moor
Oh, over the moor
Oh, the child is on the moor"
A Rush and a Push and the Land Is Ours,The Smiths,"Strangeways, Here We Come","{'year': 1987, 'month': 9, 'day': 22}","Oh hello
I am the ghost of Troubled Joe
Hung by his pretty white neck
Some eighteen months ago
I travelled to a mystical time zone
And I missed my bed
And I soon came home

They said, There's too much caffeine in your bloodstream
And a lack of real spice in your life""
I said, Leave me alone because I'm alright, dad
Surprised to still be on my own""

Oh, but don't mention love
I'd hate the strain of the pain again

A rush and a push and the land that we stand on is ours
It has been before, so it shall be again
And people who are uglier than you and I
They take what they need and just leave

Oh, but don't mention love
I'd hate the pain of the strain all over again

A rush and a push and the land we stand on is ours
It has been before, so why can't it be now?
And people who are weaker than you and I
They take what they want from life

Oh, but don't mention love
No, no, don't mention love

A rush and a push and the land we stand on is ours
Your youth may be gone, but you're still a good man
So phone me, phone me
So phone me, phone me, phone me

Oh, I think I'm in love
Oh, I think I'm in love
Oh, I think I'm in love I think I'm in love)
Oh, I think I'm in love, oh"
You’ve Got Everything Now,The Smiths,The Smiths,"{'year': 1984, 'month': 2, 'day': 20}","As merry as the days were long
I was right and you were wrong
Back at the old grey school
I would win and you would lose

But you've got everything now
You've got everything now
And what a terrible mess I've made of my life
Oh, what a mess I've made of my life

No, I've never had a job
Because I've never wanted one
I've seen you smile
But I've never really heard you laugh
So who is rich and who is poor?
I cannot say, ohohohoh
Ohohohohohoh
You are your mother's only son
And you're a desperate one
Ohohohohohoh
But I don't want a lover
I just want to be seen, ohohohoh
In the back of your car

A friendship sadly lost
Well this is true, and yet, it's false, oh
But did I ever tell you, by the way?
I never did like your face, oh

But you've got everything now
You've got everything now
And what a terrible mess I've made of my life
Oh, what a mess I've made of my life

No, I've never had a job
Because I'm too shy
I've seen you smile
But I've never really heard you laugh
So who is rich and who is poor?
I cannot say, ohohohoh
Ohohohohohoh, ohoh
You are your mother's only son
And you're a desperate one
Ohohohohohoh
But I don't want a lover
I just want to be tied, ohohohoh
To the back of your car, to the back of your car
To the back of your car, to the back of your car
To the back of your car, to the back of your car
Ohoh"
Never Had No One Ever,The Smiths,The Queen is Dead,"{'year': 1986, 'month': 6, 'day': 16}","When you walk without ease
On these streets where you were raised
I had a really bad dream
It lasted twenty years, seven months
And twentyseven days, and I know

I know that I never, ever, oh, weh, woah
Had no one ever

Now I'm outside your house, I'm alone
And I'm outside your house
I hate to intrude, oh, alone, I'm alone
I'm alone, I'm alone, I'm alone, I'm alone

And I never, never, oh, woah, woah
Had no one ever
I never had no one ever
I never had no, no one ever
Had no one ever, never
No
"
Handsome Devil (John Peel Session 18/05/83),The Smiths,Hatful of Hollow,"{'year': 1984, 'month': 11, 'day': 12}","All the streets are crammed with things eager to be held
I know what hands are for, and I'd like to help myself
You ask me the time, but I sense something more
And I would like to give you what I think you're asking for

You handsome devil
Oh, you handsome devil

Let me get my hands
On your mammary glands
And let me get your head
On the conjugal bed
I say, I say, I say

I crack the whip and you skip
But you deserve it, you deserve it, deserve it, deserve it
A boy in the bush is worth two in the hand
I think I can help you get through your exams

Oh, you handsome devil

Oh, let me get my hands
On your mammary glands
And let me get your head
On the conjugal bed
I say, I say, I say

I crack the whip, you skip
But you deserve it, you deserve it, deserve it, deserve it
And when we're in your scholarly room, who will swallow whom?
And when we're in your scholarly room, who will swallow whom?

You handsome devil

Oh, let me get my hands
On your mammary glands
And let me get your head
On the conjugal bed
I say, I say, I say

There's more to life than books, you know
But not much more
There's more to life than books, you know
But not much more, not much more
Oh, you handsome devil
Oh, you handsome devil
Oh!"
Girlfriend in a Coma,The Smiths,"Strangeways, Here We Come","{'year': 1987, 'month': 8, 'day': 10}","Girlfriend in a coma, I know
I know, it's serious
Girlfriend in a coma, I know
I know, it's really serious

There were times
When I could have murdered"" her
But you know, I would hate anything
To happen to her
No, I don't want to see her

Do you really think she'll pull through?
Do you really think she'll pull through?
Do

Girlfriend in a coma, I know
I know, it's serious
My, my, my, my, my
My baby, goodbye

There were times
When I could have strangled her
But you know, I would hate anything
To happen to her
Would you please let me see her?

Do you really think she'll pull through?
Do you really think she'll pull through?
Do

Let me whisper my last goodbyes
I know, it's serious"
Stop Me If You Think You’ve Heard This One Before,The Smiths,"Strangeways, Here We Come","{'year': 1987, 'month': 9, 'day': 22}","Stop me, ohoho, stop me
Stop me if you think that you've heard this one before
Stop me, ohoho, stop me
Stop me if you think that you've heard this one before
Nothing's changed
I still love you, oh, I still love you
Only slightly, only slightly less
Than I used to, my love

I was delayed, I was waylaid
An emergency stop
I smelt the last ten seconds of life
I crashed down on the crossbar
And the pain was enough to make
A shy, bald, Buddhist reflect
And plan a mass murder
Who said I'd lied to her?
Oh, who said I'd lied because I never? I never!
Who said I'd lied because I never?

I was detained, I was restrained
And broke my spleen
And broke my knee
And then he really laced into me
Friday night in Outpatients
Who said I'd lied to her?
Oh, who said I'd lied? Because I never, I never
Who said I'd lied? Because I never
And so I drank one
It became four
And when I fell on the floor I drank more

Stop me, oh, stop me
Stop me if you think that you've heard this one before
Stop me, oh, stop me
Stop me if you think that you've heard this one before
Nothing's changed
I still love you, oh, I still love you
Only slightly, only slightly less than I used to, my love"
Barbarism Begins at Home,The Smiths,Meat Is Murder,"{'year': 1985, 'month': 4, 'day': 10}","Unruly boys who will not grow up
Must be taken in hand
Unruly girls who will not settle down
They must be taken in hand

A crack on the head
Is what you get for not asking
And a crack on the head
Is what you get for asking

Woo! Woo!
Woo! Woo!

Unruly boys who will not grow up
Must be taken in hand
Unruly girls who will not settle down
They must be taken in hand

A crack on the head
Is what you get for not asking
And a crack on the head
Is what you get for asking

Woo! Woo!
Woo! Woo!

No, a crack on the head
Is what you get for not asking
And a crack on the head
Is what you get for asking

A crack on the head is just what you get
Why? Because of who you are
And a crack on the head is just what you get
Why? Because of what you are
A crack on the head
Because of the things you said
Things you said
The things you did

Unruly boys who will not grow
Must be taken in hand
Unruly girls who will not grow
They must be taken in hand
Ladadadada
Ladadadada
Oh no, no, no
Ladadadada
Ladadadada
Oh no, no, no, no
No, no!
No, no, no
No!
No, no, ladadadada
Ladadadada
Oh no, oh no
Ladadadada
Ladadadada
Oh no, no, no
Ladadadadadadadada
No, no, no
Ladadadadadadadada
Noo, no, no
Ladadadada
Ladadadada
Oh no, nonono
Ladadadada
Oh no, oh no
No! No, no, no
No! No, no, no
Ladadadada
Ladadadada
Oh no, no, no, no
Ladadadada
Ladadadada
Oh no, oh no, woo!
"
I Don’t Owe You Anything,The Smiths,The Smiths,"{'year': 1984, 'month': 2, 'day': 20}","Bought on stolen wine
A nod was the first step
You knew very well
What was coming next
Bought on stolen wine
Oh, a nod was the first step
You knew very well
What was coming next

Did I really walk all this way
Just to hear you say
Oh, I don't want to go out tonight""
Oh, I don't want to go out tonight""
Oh, but you will
For you must
I don't owe you anything, no
But you owe me something
Repay me now

You should never go to them
Let them come to you
Just like I do
Just like I do
You should not go to them
Let them come to you
Just like I do
Just like I do

But did I really walk all this way
Just to hear you say
Oh, I don't want to go out tonight""
Oh, I don't want to go out tonight""
But you will
For you must
I don't owe you anything, no
But you owe me something
Repay me now

Too freely on your lips
Words prematurely sad
Oh, but I know what will make you smile tonight
Life is never kind
Life is never kind
Oh, but I know what will make you smile tonight"
Vicar in a Tutu,The Smiths,The Queen is Dead,"{'year': 1986, 'month': 6, 'day': 16}","I was minding my business
Lifting some lead off
The roof of the Holy Name church
It was worthwhile living a laughable life
To set my eyes on the blistering sight

Of a Vicar in a tutu
He's not strange
He just wants to live his life this way

A scanty bit of a thing
With a decorative ring
That wouldn't cover the head of a goose
As Rose collects the money in a canister
Who comes sliding down the bannister?

A vicar in a tutu
He's not strange
He just wants to live his life this way

The monkish monsignor
With a head full of plaster
Said My man, get your vile soul drycleaned""
As Rose counts the money in the canister
As natural as rain
He dances again
My God!

The Vicar in a tutu
Oh yeah
Oh yeah, yeah, yeah, yeah, yeah
Oh
The Vicar in a tutu
Oh yeah
Oh

The next day in the pulpit
With freedom and ease
Combatting ignorance, dust, and disease
As Rose counts the money in the canister
As natural as rain
He dances again and again and again

In the fabric of a tutu
Any man could get used to
And I am the living sign
And I am the living sign
And I am the living sign
And I am the living sign
And I am the living sign
And I am the living sign"
Nowhere Fast,The Smiths,Meat Is Murder,"{'year': 1985, 'month': 2, 'day': 11}","I'd like to drop my trousers to the world
I am a man of means, of slender means
Each household appliance
Is like a new science in mmy town

And if the day came when I felt a natural emotion
I'd get such a shock I'd probably jump in the ocean
And when a train goes by, it's such a sad sound
Laha, dada, dadeemdada, duhwiddledadadum)
It's such a sad thing

I'd like to drop my trousers to the Queen
Every sensible child will know what this means
The poor and the needy
Are selfish and greedy on her terms

And if the day came when I felt a natural emotion
I'd get such a shock I'd probably jump in the ocean
And when a train goes by, it's such a sad sound
Laha, dada, dadiddlewadada, duhwiddledadadum)
It's such a sad thing


And when I'm lying in my bed
I think about life and I think about death
And neither one
Particularly appeals to me

And if the day came when I felt a natural emotion
I'd get such a shock I'd probably lie
In the middle of the street and die
I'd lie down and die, woah, woah"
The Hand That Rocks the Cradle,The Smiths,The Smiths,"{'year': 1984, 'month': 2, 'day': 20}","For the ghost and the storm outside
Will not invade this sacred shrine
Nor infiltrate your mind
My life down I shall lie
If the bogey man should try
To play tricks on your sacred mind
To tease, torment, and tantalize
Wavering shadows loom
A piano plays in an empty room
There'll be blood on the cleaver tonight
And when darkness lifts and the room is bright
I'll still be by your side
For you are all that matters
And I'll love you till the day I die
There never need be longing in your eyes
As long as the hand that rocks the cradle is mine
Ceiling shadows shimmy by
And when the wardrobe towers like a beast of prey
There's sadness in your beautiful eyes
Oh, your untouched, unsoiled, wondrous eyes
My life down I shall lie
Should restless spirits try
To play tricks on your sacred mind
I once had a child, and it saved my life
And I never even asked his name
I just looked into his wondrous eyes
And said, Never, never, never again""
And all too soon I did return
Just like a moth to a flame
So rattle my bones all over the stones
I'm only a beggar man whom nobody owns
Oh, see how words as old as sin
Fit me like a glove
I'm here and here I'll stay
Together we lie, together we pray
There never need be longing in your eyes
As long as the hand that rocks the cradle is mine
As long as the hand that rocks the cradle is mine, mine
Climb up on my knee, sonny boy
Although you're only three, sonny boy
Oh, you're mine
And your mother, she just never knew, oh, your m—
Long as there's love
As long as there's love
I did my best for her
I did my best for her
As long as there's love
As long as there's love
I did my best for her
I did my best for her
Mother, mother
Mine"
Rusholme Ruffians,The Smiths,Meat Is Murder,"{'year': 1985, 'month': 2, 'day': 11}","The last night of the fair
By the big wheel generator
A boy is stabbed and his money is grabbed
And the air hangs heavy like a dulling wine
She is famous, she is funny
An engagement ring doesn't mean a thing
To a mind consumed by brass money

And though I walk home alone
I might walk home alone
But my faith in love is still devout

The last night of the fair
From a seat on a whirling waltzer
Her skirt ascends for a watching eye
It's a hideous trait on her mother's side
From a seat on a whirling waltzer
Her skirt ascends for a watching eye
It's a hideous trait on her mother's side

And though I walk home alone
I might walk home alone
But my faith in love is still devout

Then someone falls in love
And someone's beaten up
Someone's beaten up
And the senses being dulled are mine
And someone falls in love
And someone's beaten up
And the senses being dulled are mine

And though I walk home alone
I might walk home alone
But my faith in love is still devout

This is the last night of the fair
And the grease in the hair
Of a speedway operator
Is all a tremulous heart requires
A schoolgirl is denied
She said, How quickly would I die
If I jumped from the top of the parachutes?""
Lalala, lalala, lalala, lalalala)
This is the last night of the fair
And the grease in the hair
Of a speedway operator
Is all a tremulous heart requires
A schoolgirl is denied
She said: How quickly would I die
If I jumped from the top of the parachutes?""
Lalala, lalala, lalala, la)
So scratch my name on your arm
With a fountain pen
This means you really love me
Scratch my name on your arm
With a fountain pen
This means you really love me
Lalala, lalala)

And though I walk home alone
I just might walk home alone
But my faith in love is still devout
I might walk home alone
But my faith in love is still devout
I might walk home alone
But my faith in love is still devout
Lalala, lalala, lalala)
Lalalalalalala)

door closing*"
Girl Afraid,The Smiths,Hatful of Hollow,"{'year': 1984, 'month': 11, 'day': 12}","Girl afraid
Where do his intentions lay?
Or does he even have any?

She says
He never really looks at me
I give him every opportunity
In the room downstairs he sat and stared
In the room downstairs he sat and stared
I'll never make that mistake again""

(I'll never make that mistake again"")
(I'll never make that mistake again"")

Boy afraid
Prudence never pays
And everything she wants costs money

But she doesn't even like me
And I know because she said so
In the room downstairs she sat and stared
In the room downstairs she sat and stared
I'll never make that mistake again, no"""
I Won’t Share You,The Smiths,"Strangeways, Here We Come","{'year': 1987, 'month': 9, 'day': 28}","I won't share you, no
I won't share you
With the drive
And ambition
The zeal I feel
This is my time

The note I wrote
As she read, she said
Has the Perrier gone
Straight to my head
Or is life sick and cruel, instead?""
Yes!""
No - no - no - no - no - no
No - no - no - no - no - no
Oh...

I won't share you, no
I won't share you
With the drive
And the dreams inside
This is my time

Life tends to come and go
That's okay
As long as you know
Life tends to come and go
As long as you know
Know, know, know, know, know
Know, know, know, know
Oh...

I won't share you, no
I won't share you
With the drive
And the dreams inside
This is my time

I want the freedom and I want the guile
I want the freedom and the guile
Oh, life tends to come and go
As long as you know
Know, know, know, know
Know, know, know, know
Oh...
I won't share you, no
I won't share you
I'll see you somewhere
I'll see you sometime
Darling..."
Unloveable,The Smiths,The World Won’t Listen,"{'year': 1986, 'month': 5, 'day': 19}","Unlove—, unlove—, unloveable)
Unlove—, unlove—, unloveable)
Unlove—, unlove—, unloveable)

I know I'm unloveable
You don't have to tell me
I don't have much in my life but take it, it's yours
I don't have much in my life but take it, it's yours

I know I'm unloveable
You don't have to tell me
Message received loud and clear, loud and clear
I don't have much in my life but take it - it's yours

I know I'm unloveable
You don't have to tell me
For message received loud and clear, loud and clear
Message received
I don't have much in my life but take it - it's yours

I wear black on the outside cause black is how I feel on the inside
I wear black on the outside cause black is how I feel on the inside
And if I seem a little strange, well, that's because I am
And if I seem a little strange, well, that's because I am
But I know that you would like me if only you could see me, if only you could meet me
I don't have much in my life but take it - it's yours
I don't have much in my life but take it - it's yours"
Miserable Lie,The Smiths,The Smiths,"{'year': 1984, 'month': 2, 'day': 20}","Please stay with your own kind
And I'll stay with mine
There's something against us
It's not time, it's not time
So, goodbye, goodbye, goodbye, goodbye
I know I need hardly say
How much I love your casual way
Oh, but please put your tongue away
A little higher and we're well away
The dark nights are drawing in
And your humour is as black as them
I look at yours, you laugh at mine
And love is just a miserable lie
You have destroyed my flowerlike life
Not once, twice
You have corrupt my innocent mind
Not once, twice
I know the windswept mystical air
It means I'd like to see your underwear
I recognize that mystical air
It means I'd like to seize your underwear
What do we get for our trouble and pain?
Just a rented room in Whalley Range
What do we get for our trouble and pain?
Whalley Range
Into the depths of the criminal world
I followed her
I need advice, I need advice
I need advice, I need advice
'Cause nobody ever looks at me twice
Nobody ever looks at me twice
I'm just a countrymile behind
The world
I'm just a countrymile behind
The whole world
Ohohoh, oh
Ohohoh, oh
Ohohohoh, ohohohoh
Ohohoh, oh
I'm just a countrymile behind
The world
I'm just a countrymile behind
The whole world
Ohohoh, oh
Ohohoh, oh
Ohohohoh, ohohohoh
Ohohoh, oh
Take me when you go, oh
Oh, oh, woo
Take me when you go, oh
Oh, oh, woo
I need advice, I need advice"
I Started Something I Couldn’t Finish,The Smiths,"Strangeways, Here We Come","{'year': 1987, 'month': 9, 'day': 22}","The lanes were silent
There was nothing, no one, nothing around for miles
I doused our friendly venture
With a hardfaced threeword gesture

I started something
I forced you to a zone
And you were clearly never meant to go
Hair brushed and parted
Typical me, typical me, typical me
I started something and now I'm not too sure

I grabbed you by the guilded beams
Oh, that's what tradition means
And I doused another venture
With a gesture that was absolutely vile

I started something
I forced you to a zone
And you were clearly never meant to go
Hair brushed and parted
Typical me, typical me, typical me
I started something and now I'm not too sure

I grabbed you by the guilded beams
Oh, that's what tradition means
And now eighteen months' hard labour seems
Fair enough
I started something
And I forced you to a zone
And you were clearly never meant to go
Hair brushed and parted
Typical me, typical me, typical me
I started something and now I'm not too sure
I started something
I started something
Typical me, typical me, typical me, typical me, typical me, Typical me, typical me
I started something and now I'm not too sure

Okay Stephen. Do that again"
Shoplifters Of The World Unite,The Smiths,The World Won’t Listen,"{'year': 1987, 'month': 1, 'day': 26}","Learn to love me, assemble the ways
Now, today, tomorrow, and always
My only weakness is a listed crime
My only weakness is— well, never mind, never mind, oh

Shoplifters of the world
Unite and take over
Shoplifters of the world
Hand it over, hand it over, hand it over

Learn to love me and assemble the ways
Now, today, tomorrow, and always
My only weakness is a listed crime
But last night the plans for a future war
Was all I saw on Channel Four

Shoplifters of the world
Unite and take over
Shoplifters of the world
Hand it over, hand it over, hand it over

A heartless hand on my shoulder, a push and it's over
Alabaster crashes down, six months is a long time
Tried living in the real world instead of a shell
But before I began
I was bored before I even began

Shoplifters of the world
Unite and take over
Shoplifters of the world
Unite and take over
Shoplifters of the world
Unite and take over
Shoplifters of the world
Take over"
These Things Take Time,The Smiths,The Smiths (Japan),"{'year': 1983, 'month': 6, 'day': 26}","Mine eyes have seen the glory of the sacred wunderkind
You took me behind a disused railway line
And said, I know a place where we can go
Where we are not known""
And then you gave me something that I won't forget too soon

But I can't believe that you'd ever care
And this is why you will never care

But these things take time
And I know that I'm
The most inept that ever stepped

I'm spellbound, but a woman divides
And the hills are alive with celibate cries
But you know where you came from
You know where you're going
And you know where you belong
You said I was ill and you were not wrong

But I can't believe that you'd ever care
And so you never care

But these things take time
And I know that I'm
The most inept that ever stepped

Oh, the alcoholic afternoons
When we sat in your rooms
They meant more to me than any
Than any living thing on earth
It had more worth
Than any
Living thing on earth, on earth, on earth

Vivid and in your prime
You will leave me behind
You will leave me behind"
What She Said,The Smiths,Meat Is Murder,"{'year': 1985, 'month': 2, 'day': 11}","What she said
How come someone hasn't noticed that I'm dead
And decided to bury me? God knows, I'm ready!""
Lalalalalalala
What she said was sad
But then, all the rejection she's had
To pretend to be happy could only be idiocy
Lalalalalalalala
But what she said
Was not for the job or lover that she never had
Ohohohohohoh, ohohoh
No, no, no

What she read
All heady books she'd sit and prophesise
It took a tattooed boy from Birkenhead
To really really open her eyes
What she read
All heady books she'd sit and prophesise
It took a tattooed boy from Birkenhead
To really really open her eyes
What she said
I smoke 'cause I'm hoping for an early death
And I need to cling to something""
What she said
I smoke 'cause I'm hoping for an early death
And I need to cling to something""
No, no, no
"
