,Artist,Album,Release Date,Lyrics
Writer In the Dark,Lorde,Melodrama (Japanese Edition),"{'year': 2017, 'month': 6, 'day': 16}","Break the newsyou're walking out
To be a good man for someone else
Sorry I was never good like you
Stood on my chest and kept me down
Hated hearing my name on the lips of a crowd
Did my best to exist just for you

Bet you rue the day you kissed a writer in the dark
Bet you rue the day you kissed a writer in the dark
Now she's gonna play and sing and lock you in her heart
Bet you rue the day you kissed a writer in the dark

I am my mother's child, I'll love you 'til my breathing stops
I'll love you 'til you call the cops on me
But in our darkest hours, I stumbled on a secret power
I'll find a way to be without you, babe

I still feel you, now and then
Slow like pseudoephedrine
When you see me, will you say I've changed?
I ride the subway, read the signs
I let the seasons change my mind
I love it here since Ive stopped needing you
You might also like
Bet you rue the day you kissed a writer in the dark
Bet you rue the day you kissed a writer in the dark
Now she's gonna play and sing and lock you in her heart
Bet you rue the day you kissed a writer in the dark

I am my mother's child, I'll love you 'til my breathing stops
I'll love you 'til you call the cops on me
But in our darkest hours, I stumbled on a secret power
I'll find a way to be without you, babe
I am my mother's child, I'll love you 'til my breathing stops
I'll love you 'til you call the cops on me
But in our darkest hours, I stumbled on a secret power
I'll find a way to be without you, babe"
Buzzcut Season,Lorde,Pure Heroine,"{'year': 2013, 'month': 9, 'day': 27}","I remember when your head caught flame
It kissed your scalp and caressed your brain
I remember when your head caught flame)
Well, you laughed, baby, it's okay
It's buzzcut season, anyway
Well, you laughed, baby, it's okay)

Explosions on TV
And all the girls with heads inside a dream
So now we live beside the pool
Where everything is good

We ride the bus with the knees pulled in
People should see how we're living
We ride the bus with the knees pulled in)
Shut my eyes to the song that plays
Sometimes this has a hot, sweet taste
Shut my eyes to the song that plays)

The men up on the news
They try to tell us all that we will lose
But it's so easy in this blue
Where everything is good
You might also like
And I'll never go home again
Place the call, feel it start)
Favourite friend
And nothing's wrong when nothing's true)
I live in a hologram with you
We're all the things that we do for fun
And I'll breathe, and it goes)
Play along
Makebelieve it's hyper real)
But I live in a hologram with you

Cola with the burntout taste
I'm the one you tell your fears to
There'll never be enough of us

Explosions on TV
And all the girls with heads inside a dream
So now we live beside the pool
Where everything is good

And I'll never go home again
Place the call, feel it start)
Favourite friend
And nothing's wrong when nothing's true)
I live in a hologram with you
We're all the things that we do for fun
And I'll breathe, and it goes)
Play along
Makebelieve it's hyper real)
But I live in a hologram with you
"
Sober,Lorde,Melodrama (Japanese Edition),"{'year': 2017, 'month': 6, 'day': 9}","Night, midnight, lose my mind
Night, midnight, lose my mind
Night, midnight, lose my mind
When you get to my high, when you get to)
Night, midnight

Oh God, I'm clean out of air
In my lungs, it's all gone
Played it so nonchalant
It's time we danced with the truth
Move alone with the truth
Ooh Hey)
We're sleeping through all the days
I'm acting like I don't see
Every ribbon you used to tie yourself to me

But my hips have missed your hips
So let's get to know the kicks
Will you sway with me?
Go astray with me?
Ahha)

We're king and queen of the weekend
Ain't a pill that could touch our rush
But what will we do when we're sober?)
Uh, when you dream with a fever
Bet you wish you could touch our rush
But what will we do when we're sober?)
These are the games of the weekend
We pretend that we just don't care, but we care
But what will we do when we're sober?)
Uh, when you dream with a fever
Bet you wish you could touch our rush
But what will we do when we're sober?)
You might also like
Oh, God, I'm closing my teeth
Around this liquourwet lime
Midnight, lose my mind
I know you're feeling it too
Can we keep up with the ruse?
Ah ah Hey)
Bbodies all through my house
I know this story by heart:
Jack and Jill get fucked up and possessive
When it get dark

But my hips have missed your hips
So let's get to know the kicks
Will you sway with me?
Go astray with me?
Ahha)

We're king and queen of the weekend
Ain't a pill that could touch our rush
But what will we do when we're sober?)
Uh, when you dream with a fever
Bet you wish you could touch our rush
But what will we do when we're sober?)
These are the games of the weekend
We pretend that we just don't care, but we care
But what will we do when we're sober?)
Uh, when you dream with a fever
Bet you wish you could touch our rush
But what will we do when we're sober?)
Midnight, we're fading
Till daylight, we're jaded
We know that it's over
In the morning, you'll be dancing with
All the heartache and the treason
The fantasies of leaving
But we know that, when it's over
In the morning, you'll be dancing with us
Midnight, lose my mind, midnight, lose my mind)
Oh, dancing with us
But what will we do when we're sober?)
Oh, you'll be dancing with us
Can you feel it? Can you feel it?)
Dancing with us, us
But what will we do when we're sober?)
Us

When you get to my high Midnight, lose my mind)
When you get to my Midnight, lose my mind)"
Homemade Dynamite,Lorde,Melodrama (Japanese Edition),"{'year': 2017, 'month': 6, 'day': 16}","A couple rebel Top Gun pilots
Flying with nowhere to be
Don't know you super well
But I think that you might be the same as me
Behave abnormally

Let's let things come out of the woodwork
I'll give you my best side, tell you all my best lies
Yeah, awesome, right?
So let's let things come out of the woodwork
I'll give you my best side, tell you all my best lies
Seeing me rolling, showing someone else love
Dancing with our shoes off
Know I think you're awesome, right?

Our rules, our dreams, we're blind
Blowing shit up with homemade ddddynamite
Our friends, our drinks, we get inspired
Blowing shit up with homemade ddddynamite
Blowing shit up with homemade ddddynamite

Might get your friend to drive
But he can hardly see, oohooh
We'll end up painted on the road, red and chrome
All the broken glass sparkling
I guess we're partying
You might also like
So let's let things come out of the woodwork
I'll give you my best side, tell you all my best lies
See me rolling, showing someone else love
Hands under your Tshirt
Know I think you're awesome, right?

Our rules, our dreams, we're blind
Blowing shit up with homemade ddddynamite
Our friends, our drinks, we get inspired
Blowing shit up with homemade ddddynamite
Blowing shit up with homemade ddddynamite

Now you know it's really gonna blow

Our rules, our dreams, we're blind
Blowing shit up with homemade ddddynamite
Our friends, our drinks, we get inspired
Blowing shit up with homemade ddddynamite
Blowing shit up with homemade ddddynamite
Blowing shit up with homemade ddddynamite

Our rules, our dreams, we're blind
Blowing shit up with homemade ddddynamite
Our friends, our drinks, we get inspired
Blowing shit up with homemade ddddynamite"
Supercut,Lorde,Melodrama (Japanese Edition),"{'year': 2017, 'month': 6, 'day': 16}","In my head
I play a supercut of us
All the magic we gave off
All the love we had and lost
And in my head
The visions never stop
These ribbons wrap me up
But when I reach for you
There's just a supercut

In your car, the radio up
In your car, the radio up
We keep trying to talk about us
I'm someone you maybe might love
I'll be your quiet afternoon crush
Be your violent overnight rush
Make you crazy over my touch

But it's just a supercut of us
Supercut of us
Oh, it's just a supercut of us
Supercut of us
You might also like
So I fall
Into continents and cars
All the stages and the stars
I turn all of it
To just a supercut

'Cause in my head In my head, I do everything right)
When you call When you call, I'll forgive and not fight)
Because ours are the moments I play in the dark
We were wild and fluorescent, come home to my heart, uh

In your car, the radio up
In your car, the radio up
We keep trying to talk about us
Slow motion, I'm watching our love
I'll be your quiet afternoon crush
Be your violent overnight rush
Make you crazy over my touch

But it's just a supercut of us
Supercut of us
Oh, it's just a supercut of us
Supercut of us
But it's just a supercut of us
Supercut of us
Oh, it's just a supercut of us
Supercut of us
'Cause in my head, in my head, I do everything right
When you call, I'll forgive and not fight
All the moments I play in the dark
Wild, fluorescent, come home to my heart, uh
'Cause in my head In my head, I do everything right)
When you call When you call, I'll forgive and not fight)
Because ours are the moments I play in the dark
We were wild and fluorescent, come home to my heart, uh
'Cause in my head In my head, I do everything right)
When you call When you call, I'll forgive and not fight)
Because ours are the moments I play in the dark
We were wild and fluorescent, come home to my heart, uh

In my head, I do everything right
In my head, I do everything right"
Stoned at the Nail Salon,Lorde,Solar Power (D2C Exclusive Deluxe),"{'year': 2021, 'month': 7, 'day': 21}","Got a wishbone drying on the windowsill in my kitchen
Just in case I wake up and realise I've chosen wrong
I love this life that I have
The vine hanging over the door
And the dog who comes when I call
But I wonder sometimes what I'm missing

Well, my hot blood's been burning for so many summers now
It's time to cool it down, wherever that leads

'Cause all the beautiful girls, they will fade like the roses
And all the times they will change, it'll all come around
I don't know
Maybе I'm just stoned at the nail salon
Maybe I'm just stonеd at the nail salon again

Got a memory of waiting in your bed wearing only my earrings
We'd go dancing all over the landmines under our town
But the sun has to rise
When it does, we'll divide up the papers
Two former hellraisers
I'm still crazy for you, babe
You might also like
Well, my hot blood's been burning for so many summers now
It's time to cool it down, wherever that leads

'Cause all the music you loved at sixteen you'll grow out of
And all the times they will change, it'll all come around
I don't know
Maybe I'm just
Maybe I'm just stoned at the nail salon again

Oh, make it good
Oh, make it good
I'd ride and I'd ride on the carousel
'Round and 'round forever if I could
But it's time to cool it down
Whatever that means

Spend all the evenings you can with the people who raised you
'Cause all the times they will change, it'll all come around
I don't know
Maybe I'm just stoned at the nail salon
Maybe I'm just stoned at the nail salon again"
Sober II (Melodrama),Lorde,Melodrama (Japanese Edition),"{'year': 2017, 'month': 6, 'day': 16}","You asked if I was feeling it, I'm psycho high
Know you won't remember in the morning when I speak my mind
Lights are on and they've gone home, but who am I?
Oh, how fast the evening passes
Cleaning up the champagne glasses
We told you this was melodrama
Oh, how fast the evening passes
Cleaning up the champagne glasses)
Our only wish is melodrama
Oh, how fast the evening passes
Cleaning up the champagne glasses)

And the terror and the horror
When we wonder why we bother, whoa, whoa
And the terror and the horror
God, I wonder why we bother, whoa, whoa
All the glamour and the trauma
And the fuckin' melodrama, whoa, whoa
All the gun fights and the lime lights
And the holy sick divine nights, whoa
Holy sick divine nights, whoa)
They'll talk about us, all the lovers
How we kiss and kill each other, whoa
They'll talk about us, and discover
How we kissed and killed each other, whoa
And we'll tell them)
You might also like
We told you this was melodrama
You wanted something that we offer
We told you this was melodrama
You wanted something that we offer
We told you this was melodrama
You wanted something that we offer
We told you this was melodrama
You wanted something that we offer

We told you this was melodrama
We told you this was melodrama
We told you this was melodrama
We told you this was melodrama
We told you this was melodrama"
400 Lux,Lorde,Pure Heroine,"{'year': 2013, 'month': 9, 'day': 27}","We're never done with killing time
Can I kill it with you
Till the veins run red and blue?
We come around here all the time
Got a lot to not do
Let me kill it with you

You pick me up and take me home again
Head out the window again
We're hollow like the bottles that we drain
You drape your wrists over the steering wheel
Pulses can drive from here
We might be hollow but we're brave

And I like you)
I love these roads where the houses don't change
And I like you)
Where we can talk like there's something to say
And I like you)
I'm glad that we stopped kissing the tar on the highway
And I like you)
We move in the tree streets
I'd like it if you stayed
You might also like
Now we're wearing long sleeves
And the heating comes on
You buy me orange juice)
We're getting good at this
Dreams of clean teeth
I can tell that you're tired
But you keep the car on
While you're waiting out front

You pick me up and take me home again
Head out the window again
We're hollow like the bottles that we drain
You drape your wrists over the steering wheel
Pulses can drive from here
We might be hollow but we're brave

And I like you)
I love these roads where the houses don't change
And I like you)
Where we can talk like there's something to say
And I like you)
I'm glad that we stopped kissing the tar on the highway
And I like you)
We move in the tree streets
I'd like it if you stayed
We're never done with killing time
Can I kill it with you
Till the veins run red and blue?
We come around here all the time
Got a lot to not do
Let me kill it with you

And I like you)
I love these roads where the houses don't change
And I like you)
Where we can talk like there's something to say
And I like you)
I'm glad that we stopped kissing the tar on the highway
And I like you)
We move in the tree streets
I'd like it if you stayed

And I like you)
And I like you)
And I like you
"
White Teeth Teens,Lorde,Pure Heroine,"{'year': 2013, 'month': 9, 'day': 27}","We wouldn't be seen dead here in the day
I guess you're lucky that it's dark now
And if I like it, then we'll stay
Impress the empress; take a shot now

We got the glow in our mouths
White teeth teens are out
White teeth teens are up for it
I know you love it when the hairpins start to drop
I like your reckoning
But we got our methods and there's nothing here to stop
To stop this

If you want, we'll help tonight to split its seams
Give the bruises out like gifts
You'll get the picture of your dreams
I won't be smiling, but the notes from my admirers
Fill the dashboard just the same, ah, ahah

We got the glow in our mouths
White teeth teens are out
White teeth teens are up for it
I know you love it when the hairpins start to drop
I like your reckoning
But we got our methods and there's nothing here to stop
To stop us when we're up for it
I know you love it when the hairpins start to drop
I like your reckoning
But we got our methods and there's nothing here to stop
To stop this
You might also like
And everything works out so good
I wear the robe like noone could

I'll let you in on something big
I am not a white teeth teen
I tried to join, but never did
The way they are, the way they seem
Is something else, it's in the blood
Their molars blinking like the lights
In the underpass where we all sit
And do nothing, and love it

And everything works out so good
I wear the robe like noone could
And everything works out so good
I wear the robe like noone could

We got the glow in our mouths
And everything works out so good)
I wear the robe like noone could)
White teeth teens are out
And everything works out so good)
I wear the robe like noone could)
White teeth teens are out"
Glory and Gore,Lorde,Pure Heroine,"{'year': 2014, 'month': 3, 'day': 11}","There's a humming in the restless summer air
And we're slipping off the course that we prepared
But in all chaos, there is calculation
Dropdropdropdrop) Dropping glasses just to hear them break
You've been drinking like the world was gonna end It didn't)
Took a shiner from the fist of your best friend Go figure)
It's clear that someone's gotta go
We mean it, but I promise we're not mean

And the cry goes out Oh)
They lose their minds for us
And how it plays out Oh)
Now we're in the ring and we're coming for blood

Oh, oh) You could try and take us
Oh, oh) But we're the gladiators
Oh, oh) Everyone a rager
Oh, oh) But secretly they're saviours
Glory and gore go hand in hand
That's why we're making headlines
Oh, oh) You could try and take us
Oh, oh) But victory's contagious
You might also like
Delicate in every way but one The swordplay)
God knows we like archaic kinds of fun The old ways)
Chance is the only game I play with, baby
We let our battles choose us

And the cry goes out Oh)
They lose their minds for us
And how it plays out Oh)
Now we're in the ring and we're coming for blood

Oh, oh) You could try and take us
Oh, oh) But we're the gladiators
Oh, oh) Everyone a rager
Oh, oh) But secretly they're saviours
Glory and gore go hand in hand
That's why we're making headlines
Oh, oh) You could try and take us
Oh, oh) But victory's contagious

Noone 'round here's good at keeping their eyes closed
The sun's starting to light up when we're walking home
Tired little laughs, goldlie promises
We'll always win at this, I don't ever think about death
It's all right if you do, it's fine
We gladiate, but I guess we're really fighting ourselves
Roughin' up our minds so we're ready when the killtime comes
Wide awake in bed, words in my brain
Secretly you love this, do you even wanna go free?""
Let me in the ring, I'll show you what that big word means
Oh, oh) You could try and take us
Oh, oh) But we're the gladiators
Oh, oh) Everyone a rager
Oh, oh) But secretly they're saviours
Glory and gore go hand in hand
That's why we're making headlines
Oh, oh) You could try and take us
Oh, oh) But victory's contagious
"
A World Alone,Lorde,Pure Heroine,"{'year': 2013, 'month': 9, 'day': 27}","That slow burn wait while it gets dark
Bruising the sun
I feel grown up with you in your car
I know it's dumb

We've both got a million bad habits to kick
Not sleeping is one
We're biting our nails, you're biting my lip
I'm biting my tongue

The people are talking, people are talking
The people are talking, people are talking

Raise a glass, 'cause I'm not done sayin' it
They all wanna get rough, get away with it
Let 'em talk, 'cause we're dancing in this world alone
World alone, we're alone

All my fake friends and all of their noise
Complain about work
They're studying business, I study the floor
And you haven't stopped smoking all night
Maybe the Internet raised us
Or maybe people are jerks
You might also like
The people are talking, people are talking
But not you)
The people are talking, people are talking

Raise a glass, 'cause I'm not done sayin' it
They all wanna get rough, get away with it
Let 'em talk, 'cause we're dancing in this world alone
World alone, we're alone
All the doubleedged people and schemes
They make a mess, then go home and get clean
You're my best friend and we're dancing in a world alone
A world alone, we're all alone

I know we're not everlasting
We're a train wreck waiting to happen
One day the blood won't flow so gladly
One day we'll all get still, get still

The people are talking, people are talking
The people are talking, people are talking
The people are talking, people are talking
The people are talking, people are talking
Raise a glass, 'cause I'm not done sayin' it
They all wanna get rough, get away with it
Let 'em talk, 'cause we're dancing in this world alone
World alone, we're alone
All the doubleedged people in schemes
They make a mess, then go home and get clean
You're my best friend and we're dancing in a world alone
A world alone, we're all alone

The people are talking, people are talking
The people are talking, people are talking
The people are talking, people are talking
The people are talking, people are talking
Let 'em talk
"
Mood Ring,Lorde,Solar Power (D2C Exclusive Deluxe),"{'year': 2021, 'month': 8, 'day': 17}","I'm tryna blow bubbles, but inside
Can't seem to fix my mood
Today, it's as dark as my roots
If I, if I ever let them grow out Ahah)
Now all of my oceans have riptides
Can't seem to find what's wrong
The whole world is letting me down
Don't you think the early s seem so far away? Ayayayay)

Ladies, begin your sun salutations
Transcendental in your meditations Love and light)
You can burn sage and I'll cleanse the crystals
We can get high, but only if the wind blows Blows just right)

I can't feel a thing
I keep looking at my mood ring
Tell me how I'm feeling
Floating away, floating away

I'm tryna get well from the inside
Plants and celebrity news, all the vitamins I consume
Let's fly somewherе eastern, they'll havе what I need They'll have what I need)
Let's go
You might also like
Ladies, begin your sun salutations
Pluto in Scorpio generation Love and light)
You can burn sage and I'll cleanse the crystals
We can get high, but only if the wind blows Blows just right, riririright)

I can't feel a thing
I keep looking at my mood ring
Tell me how I'm feeling
Floating away, floating away
All the sad girls sing
We'll keep dancing 'til the mood rings
Tell us how we're feeling
Floating away, floating away

Take me to some kinda
Take me to some kinda
Take me to some kinda place Anywhere)
Watch the sun set, look back on my life Take me to some kinda)
I just wanna know, will it be alright? Take me to some kinda)
Take me to some kinda place Anywhere)"
Yellow Flicker Beat,Lorde,"The Hunger Games: Mockingjay, Pt. 1 (Original Motion Picture Soundtrack)","{'year': 2014, 'month': 9, 'day': 29}","
I'm a princess cut from marble, smoother than a storm
And the scars that mark my body, they're silver and gold
My blood is a flood of rubies, precious stones
It keeps my veins hot, the fire's found a home in me
I move through town, I'm quiet like a fight
And my necklace is of rope, I tie it and untie it

And now people talk to me, but nothing ever hits home
People talk to me, and all the voices just burn holes
I'm done with it Ooh)

This is the start of how it all ends
They used to shout my name, now they whisper it
I'm speeding up and this is the
Red, orange, yellow flicker beat sparking up my heart
We're at the start, the colors disappear
I never watch the stars, there's so much down here
So I just try to keep up with them
Red, orange, yellow flicker beat sparking up my heart
You might also like
I dream all year, but they're not the sweet kinds
And the shivers move down my shoulder blades in double time

And now people talk to me I'm slipping out of reach now
People talk to me, and all their faces blur
But I got my fingers laced together and I made a little prison
And I'm locking up everyone who ever laid a finger on me
I'm done with it Ooh)

This is the start of how it all ends
They used to shout my name, now they whisper it
I'm speeding up and this is the
Red, orange, yellow flicker beat sparking up my heart
We're at the start, the colors disappear
I never watch the stars, there's so much down here
So I just try to keep up with them
Red, orange, yellow flicker beat sparking up my heart

Ooh, ooh, ooh)
And this is the red, orange, yellow flicker beat sparking up my heart
Ooh, ooh, ooh)
And this is the red, orange, yellow flicker beatbeatbeatbeat"
Liability (Reprise),Lorde,Melodrama (Japanese Edition),"{'year': 2017, 'month': 6, 'day': 16}","I'm a liability, I'm a liability
Much for me
You're a little much for me, no, no, no, no
And what ya gonna do? Whoa

All of the dreams that get harder
All of the things that I offer you, ayy
And all of the shit that we harbour
Make all of the kids in the choirs sing, Woohoo""
And maybe all this is the party
Maybe the tears and the highs we breathe, oh no
And maybe all this is the party
Maybe we just do it violently

But you're not what you thought you were
But you're not what you thought you were
Liability) But you're not what you thought you were
Much for me) But you're not what you thought you were
Leave"
The Love Club,Lorde,Pure Heroine (Extended),"{'year': 2013, 'month': 3, 'day': 8}","I'm in a clique, but I want out
It's not the same as when I was punched
In the old days, there was enough
The card games and knees with the bitter salt of blood
I was in, but I want out
My mother's love is choking me
I'm sick of words that hang above my head:
What about the kid?"" It's time the kid got free

Be a part of the love club
Everything will glow for you
Go get punched for the love club
For the love club

I joined the club and it's all on
There are fights for being my best friend
And the girls get their claws out
There's somethin' about hanging out with the wicked kids
Take the pill, make it too real
The other day I forgot my old address
I'm sittin' pretty on the throne
There's nothing more I want, except to be alone
You might also like
Be a part of the love club
Everything will glow for you
Go get punched for the love club
For the love club

For the love club)
For the love club)
For the love club)

Your clothes are soaked and you don't know where to go
So drop your chin and take yourself back home
And roll out your maps and papers
Find out your hiding places again
The only problem that I got with the club
Is how you're severed from the people who watched you grow up
When you're a member, go on your great adventure again
And we'll be waiting at the end

Be a part of the love club
Everything will glow for you
Go get punched for the love club
For the love club
For the love club)
For the love club)
For the love club)
For the love club)
"
Secrets from a Girl (Who’s Seen it All),Lorde,Solar Power (D2C Exclusive Deluxe),"{'year': 2021, 'month': 8, 'day': 20}","Dancing with my girls, only having two drinks, then leaving
It's a funny thing, thought youd never gain selfcontrol
Guess it's been a while since you last said sorry
Crying in the dark at your best friends' parties
Youve had enough, gotta turn the lights up, go home

Couldn't wait to turn fifteen
Then you blink and it's been ten years
Growing up a little at a time, then all at once
Everybody wants the best for you
But you gotta want it for yourself, my love
You can take 'em if you want 'em, these are just

Secrets from a girl who's seen it all
Secrets from a girl who's seen it
Secrets from a girl
Secrets from a girl who's seen it all
Secrets from a girl Secrets from a girl)
Secrets from a girl whos seen it all

Member all the hurt you would feel when you weren't desired? Doing anything for more touch)
Member what you thought was grief before you got the call?
Baby girl, no one's gonna feel the pain for you
You're gonna love again, so just try staying open
And when the time comes, you'll fall
Yeah, when the time comes, youll fall
You might also like
Your dreams and inner visions
All your mystical ambitions, they won't let you down
Do your best to trust all the rays of light
Everybody wants the best for you
But you've gotta want it for yourself, my love
Couldn't wait to turn fifteen, then you just go

Secrets from a girl who's seen it all
Secrets from a girl who's seen it
Secrets from a girl
Secrets from a girl who's seen it all
Secrets from a girl Secrets from a girl)
Secrets from a girl who's seen it all

Welcome to Sadness
The temperature is unbearable until you face it
Thank you for flying with Strange Airlines, I will be your tour guide today
Your emotional baggage can be picked up at carousel number two
Please be careful so it doesn't fall onto someone you love
When we've reached your final destination, I will leave you to it
You'll be fine
I'm just gonna show you in and, um...
You can stay as long as you need to get familiar with the feeling
And then when you're ready, I'll be outside, and...
We can go look at the sunrise by euphoria, mixed with existential vertigo?
Cool..."
Bravado,Lorde,Pure Heroine (Extended),"{'year': 2013, 'month': 3, 'day': 8}","All my life, I've been fighting a war
I can't talk to you or your friends
It's not only you
My heart jumps around when I'm alluded to
This will not do
'Cause I was raised up
To be admired, to be noticed
But when you're withdrawn, it's the closest thing
To assault when all eyes are on you
This will not do

I'm faking glory
Lick my lips, toss my hair
And turn the smile on
And the story's brand new
But I can take it from here
I'll find my own bravado

It's a switch flipped
It's a pill tipped back, it's a moon eclipse, whoa
And I can tell you that
When the lights come on, I'll be ready for this
It's in your bloodstream
A collision of atoms that happens before your eyes
It's a marathon run
Or a mountain you scaled without thinking of size
I was frightened of
Every little thing that I thought was out to get me down
To trip me up and laugh at me, but
I learned not to want
The quiet of a room with noone around to find me out
I want the applause, the approval
The things that make me go, Oh""
You might also like

It's a switch flipped
It's a pill tipped back, it's a moon eclipse, whoa
And I can tell you that
When the lights come on, I'll be ready for this
It's in your bloodstream
A collision of atoms that happens before your eyes
It's a marathon run
Or a mountain you scaled without thinking of size
I was frightened of
Every little thing that I thought was out to get me down
To trip me up and laugh at me, but
I learned not to want
The quiet of a room with noone around to find me out
I want the applause, the approval
The things that make me go, Oh""
"
Still Sane,Lorde,Pure Heroine,"{'year': 2013, 'month': 9, 'day': 27}","Today is my birthday and I'm riding high
Hair is dripping, hiding that I'm terrified
But this is summer, playing dumber than in fall
Everything I say falls right back into everything

I'm not in the swing of things
But what I really mean is
Not in the swing of things yet

Riding around on the bikes, we're still sane
I won't be her, tripping over onstage
Hey, it's all cool
I still like hotels, but I think that'll change
Still like hotels and my newfound fame
Hey, promise I can stay good

Everything feels right)
I'm little, but I'm coming for the crown
I'm little, but I'm coming for you
Chase paper, get by)
I'm little but I'm coming for the title held by everyone who's up
You might also like
All work and no play never made me lose it
All business, all day keeps me up a level
All work and no play keeps me on the new shit, yeah
All work and no play, let me count the bruises
All business, all day keeps me up a level
All work and no play, lonely on that new shit, yeah
Yeah

Only bad people live to see
Their likeness set in stone
Only bad people live to see
Their likeness set in stone
What does that make me?

I'm not in the swing of things
But what I really mean is
Not in the swing of things yet
I'm not in the swing of things
But what I really mean is
Not in the swing of things yet

All work and no play never made me lose it
All business, all day keeps me up a level
All work and no play keeps me on the new shit, yeah"
The Path,Lorde,Solar Power (D2C Exclusive Deluxe),"{'year': 2021, 'month': 8, 'day': 20}","Born in the year of OxyContin
Raised in the tall grass
Teen millionaire having nightmares from the camera flash
Now I'm alone on a windswept island
Caught in the complex divorce of the seasons
Won't take the call if it's the label or the radio

Arm in a cast at the museum gala
Fork in my purse to take home to my mother
Supermodels all dancing 'round a pharaoh's tomb

Now if you're looking for a saviour, well, that's not me
You need someone to take your pain for you?
Well, that's not me
'Cause we are all broken and sad
Where arе the dreams that we had?
Can't find thе dreams that we had
Ahahah, ahahah, ahah
Let's hope the sun will show us the path, path
Let's hope the sun will show us the path, path
I just hope the sun will show us the path
Saviour is not me
I just hope the sun will show us the path
Saviour is not me
I just hope the sun will show us the path, path
Path"
The Man with the Axe,Lorde,Solar Power (D2C Exclusive Deluxe),"{'year': 2021, 'month': 8, 'day': 20}","If I had to break it down
I'd say it's the way you love to dance
Movin' the furniture when my back is turned
The flick of the lights and the world falls away

And your office job and your silver hair
But our shapes in the dark are the reason I've stayed
For all these years

I thought I was a genius, but now I'm twentytwo
And it's startin' to feel like all I know how to do is
Put on a suit and take it away

With my fistful of tunes that it's painful to play
Fingernail worlds like favourite seashells
They fill up my nights and then they float away

I've got hundreds of gowns, I've got paintings in frames
And a throat that fills with panic every festival day
Dutifully fallin' apart for the Princess of Norway
You might also like
But you with your doll's lashes, your infinite Tshirts
I should've known when your favourite record was the same as my father's
You'd take me down

I guess I'll always be this way
Swallowed up by the words and halfway to space
But there by the fire, you offered your hand
And as I took it, I loved you, the boy with the plan

You felled me clean as a pine
The man with the axe and the look in his eyes
We've been through so many hard times
I'm writin' a love song for you, baby"
Fallen Fruit,Lorde,Solar Power (D2C Exclusive Deluxe),"{'year': 2021, 'month': 8, 'day': 20}","To the ones who came before us
All the golden ones who were lifted on a wing
We had no idea the dreams we had were far too big
Far too big

And we will walk together We will walk)
Psychedelic garlands in our hair
Through the halls of splendor where the apple trees all grew
You'll leave us dancing on the fallen fruit

The fallen fruit
The fallen fruit Ooh)
The fallen fruit
From the Nissan to the Phantom to the plane
We'll disappear in the cover of the rain
Took the great minds and the vapers
And a pocketful of seed
It's time for us to leave

And we will walk together We will walk)
Psychedelic garlands in our hair
But how can I love what I know I am gonna lose?
Don't make me choose
You might also like
The fallen fruit
The fallen fruit
The fallen fruit"
Oceanic Feeling,Lorde,Solar Power (D2C Exclusive Deluxe),"{'year': 2021, 'month': 8, 'day': 20}","It's a blue day
We could jump Bulli
When I hit that water
When it holds me
I think about my father
Doin' the same thing
When he was a boy
When he was a boy
It's a blue day
We could go fishing
You'll catch the big one
Ah

Slidin' the knife under the skin
Grateful for this offering
And all the livin' things under the sun
Under the sun

Little brother, I think you're an angel
I see your silver chain levitate
When you're kickflipping
Baby boy, you're super cool
I know you're scared, so was I
But all will be revealed in time Time, time)
You might also like
Oh, look, the rays are in the bay now
Can you hear the waves and the cicadas all around?
I can make anything real
Brain so hot, it's a summer body
Every day is blue and never cloudy
Don't look down
I can make anything real

In the future
If I have a daughter
Will she have my waist
Or my widow's peak?
My dreamer's disposition or my wicked streak?

Will she split a tab with her lover?
And laugh at the stars like her mother
When she was a girl?
When she was a girl?

Now the cherryblack lipstick's gathering dust in a drawer
I don't need her anymore
'Cause I got this power
I just had to breathe Breathe out, breathe out, breathe out, breathe out)
And tune in Tune in, tune in, tune in, tune in)
I just had to breathe Breathe out, breathe out, breathe out, breathe out)
And tune in Tune in, tune in, tune in, tune in)
I just had to breathe
And tune in
I just had to breathe
And tune in
I just had to breathe
Oh, was enlightenment found?
No, but I'm tryin', takin' it one year at a time
Oh, oh, can you hear the sound?
It's shimmerin' higher
On the beach, I'm buildin' a pyre
Use the wood brought in by the tide)
I know you'll show me how, I'll know when it's time
To take off my robes and step into the choir"
