,Artist,Album,Release Date,Lyrics
The Island: Come and See; The Landlord’s Daughter; You’ll Not Feel the Drowning,The Decemberists,The Crane Wife,"{'year': 2006, 'month': 10, 'day': 3}","
There's an island hidden in the sound
Lapping currents lay your boat aground
Affix your barb and bayonet
The curlews carve their Arabesques
And sorrow fills the silence all around
Come and see

There's a harbor lost within the reeds
A jetty caught in overhanging trees
Among the bones of cormorants
No boot mark here nor fingerprint
The rivers roll down to a soundless sea
Come and see
Come and see

The tides will come and go
Witnessed by no waking eye
The willows mark the wind
And all we know for sure
Amidst this fading light
We'll not go home again
Come and see
Come and see

In the lowlands, nestled in the heath
A briarcradle rocks its babe to sleep
Its contents watched by Sycorax
And Patagon in parallax
A foretold rumbling sounds below the deep
Come and see
Come and see

The tides will come and go
Witnessed by no waking eye
The willows mark the wind
And all we know for sure
Amidst this fading light
We'll not go home again
Come and see
Come and see


As I was aramble down by the water
I spied in sable the landlord's daughter
Produced my pistol, then my saber
Said Make no whistle or thou will be murdered!""
Lord, lord

She cursed, she shivered, she cried for mercy
My gold and silver if thou will release me!""

Lord, lord

I'll take no gold miss, I'll take no silver
But I'll take those sweet lips, and thou will deliver!""

Lord, lord


I will dress your eyelids
With dimes upon your eyes
Lay you close to water
Green your grave will rise

Go to sleep now, little ugly
Go to sleep now, you little fool
Forty winking in the belfry
You'll not feel the drowning
You'll not feel the drowning
Forget you once had sweethearts
They've forgotten you
Think you not on parents
They've forgotten too

Go to sleep now, little ugly
Go to sleep now, you little fool
Forty winking in the belfry
You'll not feel the drowning
You'll not feel the drowning

Hear you now the captain
Heave his sorrowed cry
The weight upon your eyelids
Is dimes laid on your eyes"
Once in My Life,The Decemberists,I’ll Be Your Girl,"{'year': 2018, 'month': 3, 'day': 9}","Oh, for once in my life
Could just something go
Could just something go right?
Oh, for once in my
Oh, for once in my life
Could just something go
Could just something go right?
I've been waiting all my life
I've been waiting all my life
All my life
My life
My life
Oh, for once in my
Oh, for once in my life
Could just something go
Could just something go right?
I've been waiting all my life
I've been waiting all my life
All my life
My life
All my life
All my life
I've been waiting all my life
I've been waiting all my life
All my life
My life
Oh, for once in my
Oh, for once in my life
All my life
All my life
Oh, for once in my
Oh, for once in my life
All my life
All my life
Oh, for once in my
Oh, for once in my life
All my life
All my life
Oh, for once in my
Oh, for once in my life
I could wait for hours
I could wait and never fall down
Never fall down
Never fall down
Lay us down
Beside the river
Face down
Beside the river"
June Hymn,The Decemberists,The King Is Dead,"{'year': 2011, 'month': 1, 'day': 14}","Heralding a summer's early sway
And all the bulbs all coming in
To begin
The thrushes bleating battle with the wrens
Disrupts my reverie again
Pegging clothing on the line
Training jasmine how to vine
Up the arbor to your door
And more
You're standing on the landing with the war
You shouldered all the night before

And once upon it
The yellow bonnets
Garland all the lawn
And you were waking
And day was breaking
A panoply of song
And summer comes to Springville Hill
A barony of ivy in the trees
Expanding out its empire by degrees
And all the branches burst a' bloom
Into bloom
Heaven sent this cardinal, maroon
To decorate our living room

And once upon it
The yellow bonnets
Garland all the lawn
And you were waking
And day was breaking
A panoply of song
And summer comes to Springville Hill
And years from now
When this old light isn't ambling anymore
Will I bring myself to write
I give my best to Springville Hill""

And once upon it
The yellow bonnets
Garland all the lawn
And you were waking
And day was breaking
A panoply of song
And summer comes to Springville Hill
Summer comes to Springville Hill"
Grace Cathedral Hill,The Decemberists,Castaways and Cutouts,"{'year': 2002, 'month': 5, 'day': 21}","All wrapped in bones of setting sun
All dust and stone and moribund
I paid twentyfive cents to light
A little white candle
For a New Year's Day
I sat and watched it burn away
Then turned and weaved
Through slow decay
We were both a little hungry
So we went to get hot dog
Down to Hyde Street Pier
The light was slight and disappeared
The air it stunk of fish and beer
We heard a Superman trumpet
Play the national anthem
And the world may be long for you
But'll never belong to you
But on a motorbike
When all the city lights
Blind your eyes tonight
Are you feeling better now?
Some way to greet the year:
Your eyes all bright and
Brim with tears
The pilgrims, pills, and tourists here
Will sink fiftythree bucks to buy
A brand new halo
Sweet on a greeneyed girl
All fiery Irish clip and curl
All brine and piss and vinegar
I paid twentyfive cents to light
A little white candle
And the world may be long for you
But'll never belong to you
But on a motorbike
When all the city lights
Blind your eyes tonight
Are you feeling better now?"
Yankee Bayonet (I Will Be Home Then),The Decemberists,The Crane Wife,"{'year': 2006, 'month': 10, 'day': 3}","A sweetheart left behind
Girl: Far from the hills of the seaswelled Carolinas
That's where my true love lies
Soldier: Look for me when the sunbright swallow
Sings upon the birch bough high
Girl: But you are in the ground with the wolves and the weevils
All achew on your bones so dry
But when the sun breaks to no more bullets in Battle Creek
Then will you make a grave? For I will be home then
I will be home then
I will be home then
I will be home then
Then
Girl: When I was a girl how the hills of Oconee
Made a seam to hem me in
Soldier: There at the fair when our eyes caught, careless
Got my heart right pierced by a pin
Soldier: But O did you see all the dead of Manassas
All the bellies and the bones and the bile?
Girl: No, I lingered here with the blankets barren
And my own belly big with child
But when the sun breaks to no more bullets in Battle Creek
Then will you make a grave? For I will be home then
I will be home then
I will be home then
I will be home then
Soldier: And stems and bones and stone walls too
Could keep me from you
This skein of skin is all too few
To keep me from you
Solider and Girl: But O my love though our bodies may be parted
Though our skin may not touch skin
Look for me with the sunbright sparrow
I will come on the breath of the wind"
The Infanta,The Decemberists,Picaresque,"{'year': 2005, 'month': 3, 'day': 22}","On the back of an elephant
On a bed made of linen and sequins and silk
All astride on her father's line
With the king and his concubines
And her nurse with her pitchers of liquors and milk
And we'll all come praise the infanta
And we'll all come praise the infanta
Among five score pachyderm
Each canopied and passengered
Sit the duke and the duchess' luscious young girls
Within sight of the baronness
Seething spite for this live largesse
By her side sits the baron
Her barrenness barbs her
And we'll all come praise the infanta
And we'll all come praise the infanta
A phalanx on camelback
Thirty ranks on a forward tack
Followed close, their shiny bright standards awaving
While behind in their coach, in fours
Ride the wives of the king of Moors
And the veiled young virgin, the prince's betrothed
And we'll all come praise the infanta
And we'll all come praise the infanta
And as she sits upon her place
Her innocence laid on her face
From all atop the parapets blow a multitude of coronets
Melodies rhapsodical and fair
And all our hearts afire
The sky ablaze with cannon fire
We all raise our voices to the air
To the air...
And above all this folderol
On a bed made of chaparral
She is laid, a coronal placed on her brow
And the babe, all in slumber dreams
Of a place filled with quiet streams
And the lake where her cradle was pulled from the water
And we'll all come praise the infanta
And we'll all come praise the infanta"
"Rusalka, Rusalka / Wild Rushes",The Decemberists,I’ll Be Your Girl,"{'year': 2018, 'month': 3, 'day': 16}","Rusalka, Rusalka your arms out of water
Your hair like an alien bloom
Darkeyed Rusalka, your brow tressed in flowers
Pale in a liminal moon
And all that you are is a star on the water
When first I went swimming, I heeded no warning
And dared breach your rippling pool
As I lulled and lingered, the ring slipped my finger
And drifted down the deepening cool
And all that I want is to fall in your shallows
And now we are wed, the water our bed
And bank to bank our property lay
And you are my wildeyed rusalka, my river bride
Drag me down, take me away
And here we will lie, you and I, 'neath the cold, dark, sky
Beware the wild rushes, my mother told me
That grow on the bank side along the salt sea
But I being young, I heeded her none
So to the wild rushes the wind carried me
The summer was here and the sun it was high
And to the wild rushes I came by and by
And there took my seat and dipped in my feet
When through the wild rushes, a voice sweetly cried:
Come down, my little darling, come closer to me
The water is warm; it is salty and free
I long for your touch but I won't ask too much
And I, being foolish, walked in to my knees
Come down, little darling, and lay at my breast
Oh come a little closer and I'll do the rest
I waited so long for a lover to come
And I, being foolish, walked in to my chest
Come down, my little darling, oh farther come in
For deeper the water, the sweeter the sin
My lily lies here, if you'd only draw near
And I, being foolish, went in to my chin
Oh come, my little darling, do you feel my cool breath?
Do you feel my arms around you so warm and so wet?
Swept from my feet, she pulled me beneath
And in the wild rushes, I went to my death"
The Hazards of Love 4 (The Drowned),The Decemberists,The Hazards of Love,"{'year': 2009, 'month': 3, 'day': 24}","Margaret, array the rocks
Around the hull before we're sinking
A million stones, a million bones
A million holes within the chinking

And painting rings around your eyes
These peppered holes so filled with crying
A whisper weighed upon the tattered down
Where you and I were lying

Tell me now, tell me this
A forest's son, a river's daughter
A willow on the willo'wisp
Our ghosts will wander all of the water

So let's be married here today
These rushing waves to bear our witness
And we will lie like river stones
Rolling only where it takes us

But I pulled you and I called you here Didn't I, didn't I, didn't I?)
And I caught you and I brought you here Didn't I, didn't I, didn't I?)
These hazards of love
Never more will trouble us

Oh Margaret, the lapping waves
Are licking quietly at our ankles
Another bow, another breath
This brilliant chill's come for the shackle

With this long last rush of air
We speak our vows and starry whispers
When the waves came crashing down
He closed his eyes and softly kissed her

But I pulled you and I called you here Didn't I, didn't I, didn't I?)
And I caught you and I brought you here Didn't I, didn't I, didn't I?)
These hazards of love
Never more will trouble us

And these hazards of love
Never more will trouble us"
O Valencia!,The Decemberists,The Crane Wife,"{'year': 2006, 'month': 10, 'day': 3}","And you say you can't break away
But I'm here with my hands on my heart
And our families can't agree
I'm your brother's sworn enemy
But I'll shout out my love to the stars
So wait for the stone on your window, your window
Wait by the car and we'll go, we'll go
When first we laid eyes
I swore to no compromise
'Til I felt my caress on your skin
Well, how soon we were betrayed
Your sister gave us away
And your father came all unhinged
So wait for the stone on your window, your window
Wait by the car and we'll go, we'll go
Oh Valencia
With your blood still warm on the ground
Valencia
And I swear to the stars
I'll burn this whole city down
All I heard was a shout
Of your brother calling me out
And you ran like a fool to my side
Well the shot, it hit hard
And your frame went limp in my arms
And an oath of love was your dying cry
So wait for the stone on your window, your window
Wait by the car and we'll, go we'll go
Oh Valencia
With your blood still warm on the ground
Valencia
And I'll burn this whole city down
Valencia
With your blood gettin' cold on the ground
Valencia
And I swear to the stars
I'll burn this whole city down"
On the Bus Mall,The Decemberists,Picaresque,"{'year': 2005, 'month': 3, 'day': 22}","Our shoes were our show boats
We kicked around
From stairway to station
We made a sensation
With the gadabout crowd
And oh, what a bargain
We're two easy targets
For the old men at the offtracks
Who've paid in palaver
And crumpled old dollars
Which we squirreled away
In our rat trap hotel by the freeway
And we sleptin Sundays
Your parents were anxious
Your cool was contagious
At the old school
You left without leaving
A note for your grieving
Sweet mother, while
Your brother was so cruel
And here in the alleys
Your spirits were rallied
As you learned quick to make a fast buck
In bathrooms and barrooms
On dumpsters and heirlooms
We bit our tongues
Sucked our lips into our lungs
'til we were falling
Such was our calling
And here in our hollow we fuse like a family
But I will not mourn for you
So take up your makeup
And pocket your pills away
We're kings among runaways
On the bus mall
We're down
On the bus mall
Among all the urchins and old Chinese merchants
Of the old town
We reigned at the pool hall
With one iron cue ball
And we never let the bastards get us down
And we laughed off the quick tricks--
The old men with limp dicks--
On the colonnades of the waterfront park
As  in the morning came on, cold and boring
We huddled close
In the bus stop enclosure enfolding
Our hands tightly holding
But here in our hollow we fuse like a family
But I will not mourn for you
So take up your makeup
And pocket your pills away
We're kings among runaways
On the bus mall
We're down
On the bus mall
We're down
On the bus mall
Down on the bus mall
Oh ooh oh"
The Bagman’s Gambit,The Decemberists,Picaresque,"{'year': 2005, 'month': 3, 'day': 22}","On the steps of the Capitol
You shot a plainclothes cop on the ten o'clock
And I saw momentarily
They flashed a photograph, it couldn't be you
You'd been abused so horribly
But you were there in some anonymous room
And I recall that fall
I was working for the government
And in a bathroom stall off the National Mall
How we kissed so sweetly
How could I refuse a favor or two
For a tryst in the greenery
I gave you documents and microfilm, too
And from my ten floor tenement
Where once our bodies lay
How I long to hear you say
No, they'll never catch me now
No, they'll never catch me
No, they cannot catch me now
We will escape somehow
Somehow
It was late one night
I was awoken by the telephone
I heard a strangled cry on the end of the line
Purloined in Petrograd
They were suspicious of where your loyalties lay
So I paid off a bureaucrat
To convince your captors there to secret you away
And at the gate of the embassy
Our hands met through the bars
As your whisper stilled my heart
No, they'll never catch me now
No, they'll never catch me
No, they cannot catch me now
We will escape somehow
Somehow
And I dreamt one night
You were there in fours
Head held high
In uniform
It was ten years on
When you resurfaced in a motorcar
With the wave of an arm
You were there and gone"
Lake Song,The Decemberists,"What a Terrible World, What a Beautiful World","{'year': 2014, 'month': 12, 'day': 1}","Down by the lake we were overturning pebbles
And upending all the animals alight
And I took a drag from your cigarette and pinched it
'Tween my finger and my thumb, till it had died
And the sun burned low on the radio

Say that you will, say you will or will you won't
Or you whatever you prevaricate your whole life, don't you?
This much I can say: I would've waited till the oceans
Fell away and all the sunken cities would reveal themselves to you
But you won't, will you? Because you never do
And the sun burned through sweet as honeydew

And I, seventeen and terminally fey
I wrote it down and threw it all away
Never gave a thought to what I paid
And you, all sibylline, reclining in your pew
You tattered me, you tethered me to you
The things you would, and the things you wouldn't do
To tell the truth I never had a clue

Now we arise to curse those young suburban villains
And their illbegotten children from the lawn
Come to me now, and on this station wagon window
Set the ghost of your two footprints
That they might haunt me when you're gone
And when the light broke dawn, you were forever gone
But I remember you: you were full
You were full and sweet as honeydew

And I, seventeen and terminally fey
I wrote it down and threw it all away
And never gave a thought to what I paid
And you, all sibylline, reclining in your pew
You tattered me, you tethered me to you
The things you would, and the things you wouldn't do
You noticed how I never had a clue, never had a clue
You were full and sweet as honeydew
You were full and sweet as honeydew"
The Engine Driver,The Decemberists,Picaresque,"{'year': 2005, 'month': 3, 'day': 22}","On a long run, on a long run
Would I were beside her
She's a long one, such a long one
And if you don't love me let me go
And if you don't love me let me go
I'm a county lineman
On a high line, on a high line
So will be my grandson
There are powerlines in our bloodlines
And if you don't love me let me go
And if you don't love me let me go
And I am a writer, writer of fictions
I am the heart that you call home
And I've written pages upon pages
Trying to rid you from my bones
My bones
My bones
I'm a money lender
I have fortunes upon fortunes
Take my hand for tender
I am tortured, ever tortured
And if you don't love me let me go
And if you don't love me let me go
And I am a writer, writer of fictions
I am the heart that you call home
And I've written pages upon pages
Trying to rid you from my bones
I am a writer, I am all that you have home
Home
And I've written pages upon pages
Trying to rid you from my bones
My bones
My bones
And if you don't love me let me go)
And if you don't love me let me go
And if you don't love me let me go)
And if you don't love me let me go"
Won’t Want for Love (Margaret in the Taiga),The Decemberists,The Hazards of Love,"{'year': 2009, 'month': 3, 'day': 24}","Gentle leaves, gentle leaves. please array a path for me
The woods all growing thick and fast around
Columbine, columbine, please alert this love of mine
Let him know his Margaret comes along

And all this stirring inside my belly
Won't quell my want for love
And I may swoon from all this swelling
But I won't want for love

Mistle thrush, mistle thrush, lay me down in the underbrush
My naked feet grow weary with the dusk
Willow boughs, willow boughs, make a bed to lay me down
Let your branches bow to cradle us

And all this stirring inside my belly
Won't quell my want for love
And I may swoon from all this swelling
But I won't want for love

Oh, my own true love
Oh, my own true love
Can you hear me, love?
Can you hear me, love?

And all this stirring inside my belly
Won't quell my want for love
And I may swoon from all this swelling
But I won't want for love

Won't want for love
Won't want for love
Won't want for love"
A Bower Scene,The Decemberists,The Hazards of Love,"{'year': 2009, 'month': 3, 'day': 24}","Thou unconsolable daughter,"" said the sister
When wilt thou trouble the water in the cistern?
And what irascible blackguard is the father?""

And when young Margaret's waistline grew wider
The fruit of her amorous entwine inside her
And so our heroine withdraws to the TaigaSee The Decemberists LiveGet tickets as low as $"
"Eli, the Barrow Boy",The Decemberists,Picaresque,"{'year': 2005, 'month': 3, 'day': 22}","Eli, the barrow boy, of the old town
Sells coal and marigolds and he cries out all down the day
Below the tamaracks he is crying
Corn cobs and candlewax for the buying, all down the day

Would I could afford to buy my love a fine robe
Made of gold and silk Arabian thread
She is dead and gone and lying in a pine grove
And I must push my barrow all the day
And I must push my barrow all the day

Eli, the barrow boy, when they found him
Dressed all in corduroy, he had drowned in the river down the way
They laid his body down in a churchyard
But still when the moon is out, with his pushcart, he calls down the day

Would I could afford to buy my love a fine gown
Made of gold and silk Arabian thread
But I am dead and gone and lying in a church ground
But still I push my barrow all the day
Still I push my barrow all the daySee The Decemberists LiveGet tickets as low as $"
Shankill Butchers,The Decemberists,The Crane Wife,"{'year': 2006, 'month': 10, 'day': 3}","Two, three, four

The Shankill butchers ride tonight
You better shut your windows tight
They're sharpening their cleavers and their knives
And taking all their whiskey by the pint

'Cause everybody knows
If you don't mind your mother's words
A wicked wind will blow
Your ribbons from your curls
Everybody moan, everybody shake
The Shankill butchers wanna catch you awake

They used to be just like me and you
They used to be sweet little boys
But something went horribly askew
Now killing is their only source of joy

'Cause everybody knows...
If you don't mind your mother's words
A wicked wind will blow
Your ribbons from your curls
Everybody moan, everybody shake
The Shankill butchers wanna catch you awake


The Shankill butchers on the rise
They're waiting until the dead of night
They're picking at their fingers with their knives
And wiping off their cleavers on their thighs

Cause everybody knows...
If you don't mind your mother's words
A wicked wind will blow
Your ribbons from your curls
Everybody moan, everybody shake
The Shankill butchers wanna catch you
The Shankill butchers wanna cut you
The Shankill butchers wanna catch you, awake
Awake
Awake
Awake"
A Beginning Song,The Decemberists,"What a Terrible World, What a Beautiful World","{'year': 2015, 'month': 1, 'day': 20}","Let's commence to coordinate our sights
Get them square to rights
Get them square to rights
Condescend to calm this riot in your mind
Find yourself in time
Find yourself in time

If I am waiting
Should I be waiting?
If I am wanting
Should I be wanting?
When all around me
All around me

Document the world inside your skin
The tenor of your shins
The timbre of your limbs
Now commence to kick each brick apart
To center on your heart
Starting with your heart bright heart)

If I am waiting
Should I be waiting?
If I am wanting
Should I be wanting?
When all around me
All around me
When all around me
When all around me
When all around me
If I am waiting
Should I be waiting?
If I am wanting
Should I be wanting?
If I am hopeful
Should I be hopeful?
When all around me
All around me

Is the sunlight
Is the shadows
Is the quiet
Is the word
Is the beating heart
Is the ocean
Is the boys
Is you
My sweet love my sweet love)
Oh, my love oh my love)
And the light, bright light
And the light, bright light
Bright light, bright light
It's all around me
It's all around me
It's all around me
It's all around me
It's all around me"
Everything Is Awful,The Decemberists,I’ll Be Your Girl,"{'year': 2018, 'month': 3, 'day': 16}","Everything, everything, everything, everything, everything, thing
Everything, everything, everything, everything, everything is awful
Oh everything, everything, everything, everything, everything, thing
Everything, everything, everything, everything, everything is awful
Everything is awful, everything is...

What's that crashing sound
That follows us around?
That's the sound of all things good breaking
Put your fears to rest
You know it's for the best
As a choir of angels sings:

Everything, everything, everything, everything, everything, thing
Everything, everything, everything, everything, everything is awful
Oh everything, everything, everything, everything, everything, thing
Everything, everything, everything, everything, everything is awful
Everything is awful, everything is...

I know you've worked so hard
To hoist your own petard
Must be so nice; the point caught in your side
Lay down your heavy head
It's safer hid in bed
And let those voices ring:

Everything, everything, everything, everything, everything, thing
Everything, everything, everything, everything, everything is awful
Oh everything, everything, everything, everything, every little thing
Everything, everything, everything, everything, everything is awful
Everything is awful, everything is...
La la la la la
La la la la awful
Everything is...
La la la la la
La la la la awful
Would you kindly keep it down?
La la la la la
La la la la awful
Just trying to get some sleep
La la la la la
La la la la awful
Everything is..."
The Hazards of Love 2 (Wager All),The Decemberists,The Hazards of Love,"{'year': 2009, 'month': 3, 'day': 24}","And here I am
Softer than a shower
And here I am
To garland you with flowers

To lay you down in a clover bed
The stars a roof above our heads

And all my life
I never felt the tremor
And all my life
That now disturbs my fingers

I'll lay you down in a clover bed
The stars a roof above our heads

And we'll lie 'til the corncrake crows
Bereft the weight of our summer clothes
And I'd wager all
The hazards of love, the hazards of love

And take my hand
And cradle it in your hand
And take my hand
To feel the pull, the quicksand

I'll lay you down in a clover bed
The stars a roof above our heads

And we'll lie 'til the corncrake crows
Bereft the weight of our summer clothes
And I'd wager all
The hazards of love, the hazards of love

The hazards of love, the hazards of love"
The Queen’s Rebuke/The Crossing,The Decemberists,The Hazards of Love,"{'year': 2009, 'month': 3, 'day': 24}","
I'm made of bones of the branches, the boughs and the brow beating light
While my feet are the trunks and my head is the canopy high
And my fingers extend to the leaves and the eave
And the bright, brightest shine, it's my shine

And he was a baby abandoned, entombed in a cradle of clay
And I was the soul who took pity and stole him away
And gave him the form of a fawn to inhabit by day
Brightest day, it's my day

And you have removed this temptation that's troubled my innocent child
To abduct and abuse and to render her reft and defiled
But the river is deep to the banks and the water is wild
I will fly you to the far side
The Crossing
See The Decemberists LiveGet tickets as low as $"
The Hazards of Love 3 (Revenge!),The Decemberists,The Hazards of Love,"{'year': 2009, 'month': 3, 'day': 24}","Father, Im not feeling well, the flowers me you fed
Tasted spoiled, for suddenly I find that I am dead
But father dont you fear, your children all are here
Singing, Oh, the hazards of love""

Papa, turn the water down, the basins overflown
The water covers everything and me left all alone
But papa, here in death, I have regained my breath
To sing, Oh, the hazards of love""
To sing, Oh, the hazards of love""

Spare the rod, you'll spoil the child, but I'd prefer the lash
My sisters drowned and poisoned all, and me reduced to ash
And buried in an urn, but father, I return
Singing, Oh, the hazards of love""
Singing, Oh, the hazards of love""
The hazards of love
The hazards of loveSee The Decemberists LiveGet tickets as low as $"
This Is Why We Fight,The Decemberists,The King Is Dead,"{'year': 2011, 'month': 1, 'day': 14}","Come the avarice
Come the war
Come hell
Come attrition
Come the reek of bones
Come attrition
Come hell

This is why
Why we fight
Why we lie awake
And this is why
This is why we fight
When we die
We will die
With our arms unbound

And this is why
This is why
Why we fight
Come hell
Bride of quiet
Bride of all unquiet things
Bride of quiet
Bride of hell
Come the archers
Come the infantry
Come the archers
Of hell

This is why
Why we fight
Why we lie awake
This is why
This is why we fight
And when we die
We will die
With our arms unbound
And this is why
This is why we fight
Come hell
Come hell

This is why
Why we fight
Why we lie awake
This is why
This is why we fight
When we die
We will die with our arms unbound
And this is why
This is why we fight
So come to me
Come to me now
Lay your arms around me
And this is why
This is why
We fight
Come hell
Come hell
Come hell
Come hell"
Red Right Ankle,The Decemberists,Her Majesty the Decemberists,"{'year': 2003, 'month': 9, 'day': 9}","This is the story of your red right ankle
And how it came to meet your leg
And how the muscle, bone, and sinews tangled
And how the skin was softly shed
And how it whispered, Oh, adhere to me
For we are bound by symmetry
And whatever differences our lives have been
We together make a limb""
This is the story of your red right ankle

This is the story of your gypsy uncle
You never knew 'cause he was dead
And how his face was carved and rift with wrinkles
In the picture in your head
And remember how you found the key
To his hideout in the Pyrenees
But you wanted to keep his secret safe
So you threw the key away
This is the story of your gypsy uncle

This is the story of the boys who loved you
Who love you now, and loved you then
And some were sweet, and some were cold and snuffed you
And some just laid around in bed
Some had crumbled you straight to your knees
Did it cruel, did it tenderly
Some had crawled their way into your heart
To rend your ventricles apart
This is the story of the boys who loved you

This is the story of your red right ankle"
Annan Water,The Decemberists,The Hazards of Love,"{'year': 2009, 'month': 3, 'day': 24}","Annan water, you loom so deep and wide
I would cross over if you would stem the tide
Or build a boat that I might ford the other side
To reach the farther shore where my true love lies in wait for me
In wait for me, in wait for me, in wait for me

Oh gray river, your waters ramble wild
The horses shiver and bite against the bridle
But I will cross if mine own horse is pulled from me
Though my mother cries that if I try I sure will drowned be
Will drowned be, will drowned be, will drowned be

But if you calm and let me pass
You may render me a wreck when I come back
So calm your waves and slow the churn
And you may have my precious bones on my return

Annan water, oh hear my true love's call
Hear her holler above your water's pall
God that I could, that my two arms could give me wing
And I would cross your breadth and rest my breast about her amber ring
Her amber ring, her amber ring, her amber ring

But if you calm and let me pass
You may render me a wreck when I come back
So calm your waves and slow the churn
And you may have my precious bones on my, on my return"
Cutting Stone,The Decemberists,I’ll Be Your Girl,"{'year': 2018, 'month': 3, 'day': 16}","Dreamed I had a cutting stone
Dreamed I held it all my own
It cut through wire, wood, and bone
I'll cut you down, my cutting stone

Cutting stone oh fear me none
Whether wild or whether won
Though I travel far from home
I'll always have my cutting stone

Wandering, I chanced upon
A wayward child lost anon
And when he laid across my chest
My cutting stone it did the rest

Cutting stone oh fear me none
Whether wild or whether won
Though I travel far from home
I'll always have my cutting stone

In a valley green and wide
A suitor wept for a dying bride
And when he turned his eyes on me
A cutting stone did set him free

Cutting stone oh fear me none
Whether wild or whether won
Though I travel far from home
I'll always have my cutting stone

Cutting stone oh fear me none
Whether wild or whether won
Though I travel far from home
I'll always have my cutting stone

There upon a mountaintop
I looked down on to what I'd wrought
And when I saw my labors through
I cut my cutting stone in two

Cutting stone oh fear me none
Whether wild or whether won
Though I travel far from home
I'll always have my cutting stone
I'll always have my cutting stone
I'll cut you down, my cutting stone"
The Perfect Crime #2,The Decemberists,The Crane Wife,"{'year': 2006, 'month': 10, 'day': 3}","Sing, muse, of the warning by the whistle
On a night so dark in the waning
A dawn obscured by slate sky raining
Five and twenty burglars by the reservoir
A teenage lookout on the signal tower
The mogul's daughter in hogtie
The mogul fingers the wrong guy, all lies
It was a perfect, the perfect, the perfect, the perfect, the perfect , the perfect, perfect crime
It was a perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect crime
It was a perfect crime
The bagman's quaking at the fingers
The handoff glance a little lingers
A welldressed man in the crosshairs
A shot rings out from somewhere upstairs
It was a perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect crime
It was a perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect crime
It was the perfect crime
It was like a tickertape parade
When the plastique on the safe was blown away
And we all gazed from eye to eye
As we mouthed our silent goodbyes
The valley's sleeping like a bastard
It stinks of slumber and disaster
Two words are spoken on the tap wire
The agent's ploy finds a surefire backfire
It was a perfect, perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect crime
It was a perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect crime
It was a perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect, the perfect crime"
Leslie Anne Levine,The Decemberists,Castaways and Cutouts,"{'year': 2002, 'month': 5, 'day': 21}","My mother birthed me down a dry ravine
My mother birthed me far too soon
Born at nine and dead at noon
Fifteen years gone now
I still wander this parapet
And shake my rattle bone
Fifteen years gone now
I still cling to the petticoat
Of the girl who died with me
On the roofs above the streets
The only love I've known's a chimney sweep
Lost and lodged inside a flue
Back in 
Fifteen years gone now
I still wail from these catacombs
And curse my mother's name
Fifteen years gone now
Still a wastrel mesallied
Has brought this fate on me
My name is Leslie Anne Levine
I've got no one left to mourn for me
My body lies inside its grave
In a ditch not far away
Fifteen years gone now
I still wander this parapet
And shake my rattle bone
Fifteen years gone now
I still cling to the petticoat
Of the girl who died with me"
Isn’t It a Lovely Night?,The Decemberists,The Hazards of Love,"{'year': 2009, 'month': 3, 'day': 24}","Isn't it a lovely night?
And so alive with fireflies providing us their holy light
And here we made a bed of boughs
And thistledown that we had found to lay upon the dewy ground

And isn't it a lovely way
We got in from our play?
Isn't it, babe?
A sweet little baby

Wasn't it a lovely breeze that swept the leaves
Of arbor eaves and bent to brush our blushing knees?
And here we died our little deaths and we were left
To catch our breaths so swiftly lifting from our chests

And isn't it a lovely way
We got in from our play?
Isn't it, babe?
A sweet little babySee The Decemberists LiveGet tickets as low as $"
Summersong,The Decemberists,The Crane Wife,"{'year': 2006, 'month': 10, 'day': 3}","Ramblin'
Where to begin?
I taste the summer on your peppery skin
Been saved
The warm of the waves
I felt a slip into a watery grave

Ohoh
Oh, hoh, hoh
Lahdidahdidah
Ah, hahhohoho

My girl
Linen and curls
Lips parting like a flag all unfurled
She's grand
The bend of her hand
Digging deep into the sweep of the sand

Ohoh
Oh, hoh, hoh
Lahdidahdidah
Ah, hahhohoho

And summer arrives
With a length of lights
And summer blows away
And quietly, it gets swallowed by a wave
It gets swallowed by a wave

Waylay
The din of the day
Boats bobbing in the blue of the bay
In deep
Far beneath
All the dead sailors slowly slipping to sleep

Ohoh
Oh, hoh, hoh
Lahdidahdidah
Ah, hahhohoho

My girl
Linen and curls
Lips parting like a flag all unfurled
She's grand
The bend of her hand
Digging deep into the sweep of the sand
Ohoh
Oh, hoh, hoh
Lahdidahdidah
Ah, hahhohoho

And summer arrives
With a length of lights
And summer blows away
And quietly, it gets swallowed by a wave
It gets swallowed by a wave

It gets swallowed by a wave
It gets swallowed by a wave..."
