,Artist,Album,Release Date,Lyrics
White Lie,The Lumineers,Cleopatra (Deluxe) ,"{'year': 2016, 'month': 4, 'day': 8}","As a kid, my hands were red
When you asked me I denied it
I've told lies that never came true
And I have stolen, so have you

If we can make it through another day
With you believing in my innocence
And we can make it through another year
'Cause we both need it to forget this fear

If it's all the same to you
Then it's just a little white lie
Then it's all the same to me
And it's just a little white lie
If I was to blame would you?
Would you still believe?

I don't want you to forget
Just pretend that it never happened
And it's just a little white lie
And it's just a little white lie

If it's all the same to you
Then it's just a little white lie
Then it's all the same to me
And it's just a little white lie
If I was to blame would you?
Would you still believe?

If I was a thief?"
My Cell,The Lumineers,III,"{'year': 2019, 'month': 9, 'day': 13}","Falling in love is so alone
My cell
My pretty little cell
Painted windows there for me
Painted windows so I can see
Falling in love is wonderful
Falling in love is so alone
My cell
My pretty little cell
Painted windows so I see
Painted windows are for me
My cell
My pretty little cell
My cell
My pretty little cell
My cell
My pretty little cell
My cell
My pretty little cell
All alone, all alone, all alone, all alone
All alone, all alone, all alone, all alone"
Nightshade,The Lumineers,For the Throne (Music Inspired by the HBO Series Game of Thrones),"{'year': 2019, 'month': 4, 'day': 26}","Some of us love to think of life as a game
Others are born into royalty and can never behave
Some find a freedom locking men in a cage, oh no
Some priest insisted it's a test of the faith
And only holy devotion can keep the devils away
There's only so much that a man can pray, oh no

Oh, my love
Oh, my love
Spare my blood
Spare my blood

I saw the footprints in the white of the snow
I counted thousands and I was just a rider alone
Eighteen degrees and eighty miles from home, oh no
We built a wall to keep the devils at bay
A distant army was marching through the night and the day
I swore an oath and with my life I would pay, oh no

Oh, my love
Oh, my love
Spare my blood

Nightshade, won't you take me away?
And I can hold my breath for another day
But it was all, it was all for the throne

We were surrounded and the ending was near
All of the sudden, a ranger arrived, a savior appeared
Made it to safety, but the devil was here, oh no

Oh, my love
Nightshade, won't you take me away?
And I can hold my breath for another day
But it was all, it was all for the throne"
Flapper Girl,The Lumineers,The Lumineers (Deluxe Edition) ,"{'year': 2012, 'month': 4, 'day': 3}","Cut off all of your hair
Did you flinch, did you care
Did he look, did he stop and stare
At your brand new hair
Local boy, local news
Power lines, hangin' boots
Firemen in their trucks cut loose
A local boy's shoes
Cadillac, cadillac
Businessmen dressed in slacks
I'mma buy one for us when I get back
A big cadillac

And you can wave to all of your friends
And I'll never leave you again

Would you write, would you call back baby if
I wrote you a song?
I been gone but you're still my lady and
I need you at home

Romeo, Juliet
Balcony in silhouette
Makin' Os with her cigarette
It's Juliet
Flapper girl, flapper girl
Prohibition in curls
Hair of gold and a neck of pearls
It's flapper girl

And you can wave to all of your friends
And I'll never leave you again

Would you write, would you call back baby if
I wrote you a song?
I been gone but you're still my lady and
I need you at home

'Cause if you ain't behind my door
Then I ain't got a home anymore

Would you write, would you call back baby if
I wrote you a song?
I been gone but youre still my lady and
I need you at home

Lovers come, lovers go
Lovers leave me alone
She'll come back to me"
Submarines,The Lumineers,The Lumineers EP,"{'year': 2009, 'month': 12, 'day': 19}","I believe submarines
Underneath deep blue sea
Saw the flags, Japanese
No one will believe me

Ran back to the town bar and
I told the people how
I had seen a submarine
And everyone laughed aloud

I did spy a periscope
Dead of night on the eastern coast
The police made them jokes
Told me I'd seen a ghost

Everyone thinks I'm a liar
No one knows the truth
If it was a bigger fire
I would be on the roof

Ships will rust in Baldwin Bay Let me go)
No one trusts what I say I don't know)
Oh my God, no one paid attention)
Overnight, my hair turned gray Oh, oh, oh)

In the end, it boils down
To credibility
I had none, so I will die
With the secrets of the sea

Submarine)
Can't find me)
Submarine
Submarine)"
Classy Girls,The Lumineers,The Lumineers EP,"{'year': 2009, 'month': 12, 'day': 19}","Well, she was standing in a bar
I said, Hello, how do you do?""
She handed me a beer with a kangaroo
She spoke of places I had never been
That she had traveled to
And we slow danced alone to faster tunes
And I made her laugh, I made a pass
I showed her my halfdollar ring
She said, That's pretty cool,""
But classy girls don't kiss in bars, you fool
No, they don't!)

So, later on, the crowd calmed down
And I believe it was as if
Something drew me closer to her lips
So, picture my surprise when I had tried
To lean in for a kiss
And she just smiled and turned her head down
And I asked her why, and she replied
It was nothing I was doin' wrong
It's just what it is
No classy girls, don't kiss in bars like this

No, classy girls don't kiss in bars
Boys will break their backs and hearts
But it's alright, the hardest part is through

Oh, through
Oh, through
Oh, through
The hardest part is through"
Democracy (Bonus Track),The Lumineers,III,"{'year': 2019, 'month': 9, 'day': 13}","It's coming through a hole in the air
From those nights in Tiananmen Square
It's coming from the feel that this ain't exactly real
Or it's real, but it ain't exactly there
From the wars against disorder
From the sirens night and day
From the fires of the homeless
From the ashes of the gay
Democracy is coming to the USA

It's coming through a crack in the wall
On a visionary flood of alcohol
From the staggering account of the Sermon on the Mount
Which I don't pretend to understand at all
It's coming from the silence on the dock of the bay
From the brave, the bold, the battered heart of Chevrolet
Democracy is coming to the USA

It's coming from the sorrow in the street
The holy places where the races meet
From the homicidal bitchin'
That goes down in every kitchen
To determine who will serve and who will eat
From the wells of disappointment
Where the women kneel to pray
For the grace of God in the desert here
And the desert far away
Democracy is coming to the USA

Sail on, sail on
O mighty ship of state
To the shores of need
Past the reefs of greed
Through the squalls of hate
Sail on, sail on, sail on

It's coming to America first
The cradle of the best, of the worst
It's here they've got the range
And the machinery for change
And it's here they've got the spiritual thirst
It's here the family's broken
And it's here the lonely say
That the heart has got to open
In a fundamental way
Democracy is coming to the USA

It's coming from the women and the men
Oh baby, we'll be making love again
We'll be going down so deep
That the river's going to weep
And the mountain's gonna shout Amen""
It's coming like the tidal flood beneath the lunar sway
Imperial, mysterious, in amorous array
Democracy is coming to the USA
Sail on, sail on
O mighty ship of state
To the shores of need
Past the reefs of greed
Through the squalls of hate
Sail on, sail on, sail on

I'm sentimental, if you know what I mean
Oh, I love the country, but I can't stand the scene
And I'm neither left or right, I'm just staying home tonight
Getting lost in that hopeless little screen
But I'm stubborn as those garbage bags that time cannot decay
I'm junk, but I'm still holding up this little wild bouquet
Democracy is coming to, to the USA
To the USA
To the USA
To the USA"
Sick in the Head,The Lumineers,Cleopatra,"{'year': 2016, 'month': 4, 'day': 8}","People say I'm no good
Write me off, oh, yes, they should
Fuck 'em, they're just sick in the head
They're writing my history
Think somebody should've asked me
Everyone was safe in their beds
Their beds
And I said

I won't live, won't live like them
Everyone, they're all seeing red
I don't know if it's alright with you
But I'll be gone, a ghost will be here in my stead
My stead
And I said

I can't live life underneath it all
Everyone is older now and gone
I will not be here forever, dear
So let's just make this count a lot in here"
Left for Denver,The Lumineers,III,"{'year': 2019, 'month': 8, 'day': 16}","What time was it when you were only  years old?
You crossed the street, you crossed your legs
You came across a little cold
And it was all, it was all falling apart Falling apart)

What time, what time was it
When you were in the eighth grade?
You brought the box up to the high school
You spiked the Gatorade
And it was all for, for a weekend
It was all, all still falling apart

I didn't say you'd be better off if you quit
Everyone left 'cause you held on longer than the rest
What made you leave? And when you did, you left for Denver
Why? What did you know that I did not?
That I did not?

Oh, is it one, or is it two, or is it three kids now?
They mark the time, they draw the lines around your eyelids now
And is it all still for the weekend?
Is it all, all still falling apart?

I didn't say you'd be better off if you quit
Everyone left 'cause you held on longer than the rest
What made you leave? And when you did, you left for Denver
Why? What did you know that I did not?
That I did not?"
Morning Song,The Lumineers,The Lumineers (Deluxe Edition) ,"{'year': 2012, 'month': 4, 'day': 3}","The carbonation in my drink
The bubbles rise, while my heart sinks
And all I tend to do is think of you
Was it easier to pack your bags
And book that flight to Paris as
The plane began to move that afternoon?

And when all the trains have pulled away
From local stations in decay
It's I who waits, it's you who's late again
And did you think of me when you made love
To him? Was it the same as us
Or was it different? It must have been

And all the pretty dames
They'll hug and kiss you all the same
And when they go, they're gone, they're not running late
Oh, all, all the pretty dames
And the kids that you hold in your arms
With promises to protect them from harm
But they grow, and they go, and you're all alone
All the kids, all the kids that you hold
And it's a shame that it ends this way
With nothing left to say
So just sit on your hands, while I walk away
It's a shame, it's a shame, it's a shame
When my hands begin to shake
When bitterness is all I taste
And my car won't stop, 'cause I cut the brakes
I hold on to a hope in my fate
Ohoh, ahah, heyhey
May you return to love one day
Well, I hope and I pray, you get what you gave
Ohoh, ahah, heyhey"
BIG SHOT,The Lumineers,BRIGHTSIDE,"{'year': 2021, 'month': 10, 'day': 13}","All the things you said to me
The manifest and destiny
Well, all of this could go away right now

And everyone was in the band
And I was on another planet
And you were all alone

And you wanna be a big shot
You wanna be the big man
You wanna hold a big gun
You gotta have a quick hand
You wanna be the big shot now
The chosen one your mother loved the most
After all

Early morning, still in bed
You hate yourself for what you said
'Cause you could never admit you were wrong

And every song was out of key
And I was in the inbetween
And you, still all alone

And you wanna be a big shot
You wanna be the big man
You wanna place a big bet
You better have a big hand
You wanna be the big shot
You wanna be the only son we love
After all


And you wanna be a big shot
You wanna be the big man
You wanna hold a big gun Big gun)
You better have a quick hand Quick hand)
You wanna be the big shot The big shot)
You wanna be the big man Big man)
You wanna place a big bet Big bet)
You better have a sick hand Sick hand)

You wanna be the big shot now
Big shot now
After all"
Cleopatra (Acoustic Demo),The Lumineers,Cleopatra (Deluxe) ,"{'year': 2016, 'month': 4, 'day': 8}","I was Cleopatra, I was young and an actress
When you knelt by my mattress, and asked for my hand
But I was sad you asked it, as I laid in a black dress
With my father in a casket, I had no plans
And I left the footprints, the mud stained on the carpet
And it hardened like my heart did when you left town
But I must admit it, that I would marry you in an instant
Damn your wife, I'd be your mistress just to have you around

But I was late for this, late for that, late for the love of my life
And when I die alone, when I die alone, when I die I'll be on time

And the church discouraged, any lust that burned in me
Yes my flesh, it was my currency, but I held out
When a man's rejected, but he can fight for your affection
And he can act like he never met you and leave low to the ground

But I was late for this, late for that, late for the love of my life
And when I die alone, when I die alone, when I die I'll be on time

So I drive a taxi, and the traffic distracts me
From the strangers in my backseat, they remind me of you
But it's all a daydream, but it's you who's behind me
But you never recognize me, it brings me to you

And the only gifts from my Lord were a birth and a divorce
But I've read this script and the costume fits, so I'll play my part

And there are nights I wake up, to the sound of a door shut
And I search on the floors but I find no tracks
And the nurse in white shoes leads me back to my guestroom
It's a bed and a bathroom
And a place for the end

I was late for this, late for that, late for the love of my life
And when I die alone, when I die alone, when I die I'll be on time"
April,The Lumineers,III,"{'year': 2019, 'month': 9, 'day': 13}",
WHERE WE ARE,The Lumineers,BRIGHTSIDE,"{'year': 2022, 'month': 1, 'day': 14}","Where we are Where we are)
I don't know where we are Where we are)
But it will be okay
Where we are Where we are)
I don't know where we are Where we are)
But it will be okay

Laying on a table like I wasn't even there
Holding on a steering wheel and coming up for air
What was that?
Driving in the rain, what was that?
Calling out your name

Staring at the ceiling fan, feeling far away
Leaning on the reasons like it wasn't even fair
What was that?
Driving in the rain, what was that?
Calling out your name

Where we are
I don't know where we are
But it will be okay
Where we are
I don't know where we are
But it will be okay

Crashed the car in Arizona, on the interstate
People pulling over, crying, thinking we were dead
What was that?
Driving in the rain, what was that?
Calling out your name

I know who you wanted me to be
Always holding up your tragedy

Where we are
I don't know where we are
But it will be okay
Where we are Where we are)
I don't know where we are Where we are)
But it will be okay
Where we are Where we are)
I don't know where we are Where we are)
But it will be okay
Where we are Where we are)
I don't know where we are Where we are)
But it will be okay
Where we are Where we are)
I don't know where we are Where we are)
But it will be okay Okay)
Where we are Where we are)
I don't know where we are Where we are)
But it will be okay
Where we are
I don't know where we are
But it will be okay"
Blue Christmas,The Lumineers,A Bad Moms Christmas (Original Motion Picture Soundtrack),"{'year': 2016, 'month': 12, 'day': 2}","I'll have a Blue Christmas without you
I'll be so blue thinking about you
Decorations of red on a green Christmas tree
Won't mean a thing dear, if you're not here with me

I'll have a blue heartache for certain
And when those blue memories starts hurtin'
You'll be doin' all right with your Christmas of white
But I'll have a blue, blue Christmas

And when those blue heartaches start hurtin'
I'll have a blue memory for certain
And you'll be doin' all right, with your Christmas of white
But I'll have a blue, blue Christmas
You'll be doin' all right, with your Christmas of white
But I'll have a blue, blue Christmas"
NEVER REALLY MINE,The Lumineers,BRIGHTSIDE,"{'year': 2022, 'month': 1, 'day': 14}","Love was not designed for time
You were never really mine

Find a love, I was leveled at the sight of you
You were wrong, what I needed was a little clue
All alone in the middle of the night
Give it, give it up just to leave it on the line

Love was not designed for time
You were never really mine

All alone at the traffic stop light, I
Livе at home 'cause I nevеr knew the right time
Everyone's gonna leave it where you left
You're a woman on the run, I'm the silence on the staircase

Love was not designed for time
You were never really mine
Love was not designed for time
You were never really mine

Hey, don't you fade, don't you fade away
Hey, don't you fade, don't you fade away
Hey, don't you fade, don't you fade away
Hey, don't you fade, don't you fade away
Hey, don't you fade, don't you fade away
Hey, don't you fade, don't you fade, don't you fade

Say it once so the neighbors all can hear you
I'm the one who was never gonna play to lose
All of a sudden you're fallin' out of frame
I was lookin' through the camera, you're lookin' for a way out

Love was not designed for time
You were never really mine
Love was not designed for time
You were never really mine

Never really mine
You were never really mine"
Everyone Requires a Plan,The Lumineers,Cleopatra (Deluxe) ,"{'year': 2016, 'month': 4, 'day': 8}","He whispers secrets through a thick mustache
And she listens to him
Flicks her cigarette's ash
And smoke hangs velvet curtains
And hides her lips
And she hopes to hell it's worth all her health risks

I know it was you
I know it was you

'Cause everyone requires a plan
I can give you
It's all been a sleight of hand

I know it was you
I know it was you"
This Must Be the Place (Naive Melody),The Lumineers,The Lumineers (Deluxe Edition) ,"{'year': 2012, 'month': 4, 'day': 3}","Home is where I want to be
Pick me up and turn me round
I go numb- born with a weak heart
Guess I must be having fun
The less we say about it the better
Make it up as we go along
Feet on the ground
Head in the sky
It's alright I know nothing's wrong . . nothing wrong

Hi yo, I got plenty of time
Hi yo, you got light in your eyes
And you're standing here beside me
I love the passing of time
Never for money
Always for love
Cover up and say goodnight . . . say goodnight

Home- is where I want to be
But I guess I'm already there
I come home- she lifted up her wings
I guess that this must be the place
I can't tell one from the other
Did I find you, or you find me?
There was a time before we were born
If someone asks, this where I'll be . . . where I'll be

Hi yo, we drift in and out
Hi yo, sing into my mouth
Out of all those kinds of people
You got a face with a view
I'm just an animal looking for a home
Share the same space for a minute or two
And you love me till my heart stops
Love me till I'm dead
Eyes that light up, eyes look through you
Cover up the blank spots
Hit me on the head ah ooh"
ROLLERCOASTER,The Lumineers,BRIGHTSIDE,"{'year': 2022, 'month': 1, 'day': 14}","Sittin' on a rollercoaster, holdin' on for dear life
Sittin' on a rollercoaster, holdin' on for dear life

I know what is what
I know who you are
I know what is already gone

Making all the plans for later violated by
Everyone was able
Lord, they hate the other side

I know what is what
I can feel the rust
I know you are already gone

Everyone was wrong
They were on the ledge
Everyone was only dyin' to live

I wish I could sail away and find another island
I wish we could start it over, have another child

I know what is what
I can feel thе rust
I know what is already gone

Everyonе was wrong
I was on the ledge
Everyone was only flies in a web

They were always dying to know you
You could always see it in my eyes
Everyone was holding their breath, so cold
But I– I forgot
I– I forgot"
Ain’t Nobody’s Problem,The Lumineers,The Lumineers (Deluxe Edition) ,"{'year': 2012, 'month': 4, 'day': 3}","Well, I aint nobodys problem but my own
Said I aint nobodys problem but my own
Said I aint nobodys issue, dont you come around babe, I dont miss you at all
I aint nobodys problem but my own

Well I found myself a place
Every smile that you waste
And every other careless look youve ever tossed aside
Well in my heart I know its true
That I cant go on loving you
And thats the truth it dont feel good, but honey it feels right

Cause I aint nobodys problem but my own
Said I aint nobodys problem but my own
Said I aint nobodys issue, dont you come around babe, I dont miss you at all
I aint nobodys problem but my own

Well of love Ive had my share Ive got plenty of people really who care
At times I might get wicked in my pride
But I smoke that mountain air honey Ive been here, and Ive been there
At times I might get lonely honey I dont cry

Cause I aint nobodys problem but my own
Said I aint nobodys problem but my own
Said I aint nobodys issue, dont you come around babe, I dont miss you at all
I aint nobodys problem but my own

Theres times at night when its cold outside, the moon dont shine, the winds are crying
I wonder if youre at home you might let me back inside
We can huddle up by the old stove we can kindle up some burned out coals
We can love our selves like the days are warm
Said, No no no no no

Cause I aint nobodys problem but my own
Said I aint nobodys problem but my own
Said I aint nobodys issue, dont you come around babe, I dont miss you at all
I aint nobodys problem but my own

Well, I aint nobodys problem but my own
Said I aint nobodys problem but my own
Said I aint nobodys issue, dont you come around babe, I dont miss you at all
I aint nobodys problem but my own"
Old Lady (Bonus Track),The Lumineers,III,"{'year': 2019, 'month': 9, 'day': 13}","And as she waves to me, I don't see her
And I know that one day I
Ooh, ooh, ooh, ooh
And how I miss my mother's mother
She became a stranger, but I still love her
And I hope, I hope she returns
Ooh, ooh, ooh, ooh
Now the day came when we left her
We couldn't say goodbye, and I know that I was wrong
But I hope that she knows
Ooh, ooh, ooh, ooh"
Soundtrack Song,The Lumineers,III,"{'year': 2019, 'month': 9, 'day': 13}","Let me be and I will set you free
Don't you think if it was up to me
I would choose to be happy?
Let me go, the king's on high
He picks her out of the crowd to be by his side
She walks up, staircase in white
She holds her breath, pretends that this is right
'Cause all of this, it don't come free
And don't become a casualty
And live beneath what you were meant to be
'Cause cowards and heroes feel
The same as you and me, it's real
But some will run and others persevere
Victory is in the fight
And men with hearts will bleed tonight
And only rest, and rest is what is right"
BIRTHDAY,The Lumineers,BRIGHTSIDE,"{'year': 2022, 'month': 1, 'day': 14}","I didn't know I was the only thing you saw
Your eyes were blue
I don't know why I couldn't love myself
But you needed proof

You and me, we'll always be the ones to hang around
I can see the loneliness you keep outside

It's alright, it's alright, it's alright
It's your birthday, dear
It's alright, it's alright, and we're carryin' on
And you know, and you know, and you know
It's your birthday
Every word, every word and we're singin' along

Over and over, I can only scream so loud
But you ignored me
You picked it up, you picked it up all apart
And now, there's nothing for me

We gather 'round, your house burned down
As you held a garden hosе Aah)
You and me, we'll always be thе ones to hang around

It's alright, it's alright, it's alright
It's your birthday, dear Alright)
It's alright, it's okay, and we're carryin' on
And you know, and you know, and you know
It's your birthday Oohoh)
Every word, every word and we're singin' along

It's alright, it's alright, it's alright
It's your birthday, dear
It's alright, it's okay, and we're singin' along

It's alright, it's alright, it's alright
It's your birthday, dear Alright)
It's alright, it's okay, and we're carryin' on It's okay)
And you know, and you know, and you know
It's your birthday Alright)
Every word, every word and we're singin' along
It's alright, it's alright, it's alright
It's your birthday, dear Alright)
It's alright, it's okay, and we're carryin' on It's alright)
And you know, and you know, and you know
It's your birthday Alright)
Every word, every word and we're singin' along
It's alright, it's alright, it's alright
It's your birthday, dear Alright)
It's alright, it's okay, and we're carryin' on It's okay)
And you know, and you know, and you know
It's your birthday Alright)
Every word, every word and we're singin' along"
​just like heaven,The Lumineers,brightside (acoustic) - EP,"{'year': 2022, 'month': 4, 'day': 27}","Show me how you do that trick
That one that makes me scream,"" she said
The one that makes me laugh,"" she said
Threw her arms around my neck
Show me how you do it
And I'll promise you, I'll promise you I'll run away with you
I'll run away with you

Spinning on that dizzy edge
I kissed her face and kissed her head
And dreamed of all the different ways I had
To make her glow
Why are you so far away?"" she said
Why won't you ever know that I'm in love with you
That I'm in love with you?

You
Soft and only
You
Lost and lonely
You
Strange as angels
Dancing in the deepеst oceans
Twisting in the water
You'rе just like a dream
You're just like a dream

Daylight licked me into shape
I must have been asleep for days
And moving lips to breathe her name
I opened up my eyes
Found myself alone, alone
Alone above the raging sea
Stole the only girl I love
And drowned her deep inside of me

You
Soft and only
You
Lost and lonely
You
You're just like heaven"
Elouise,The Lumineers,The Lumineers (Deluxe Edition) ,"{'year': 2012, 'month': 4, 'day': 3}","If you're down on your luck don't get down on yourself it won't do you no good
'Cause I've been there before, fought  wars, but I'm still fighting for you

Elouise, why'd you leave
Please confess, confess to me
Sing my song, patiently
And I'll return, my Elouise

Let's be Elvis and let's be David Byrne, let's all learn how to dance
Move your feet in time, put your hand in mine, we will waltz once again

Elouise, why'd you leave
Please confess, confess to me
Sing my song, patiently
And I'll return, my Elouise

Elouise, why'd you leave
Please confess, confess to me
Sing my song, graciously
We will waltz, Elouise"
REPRISE,The Lumineers,BRIGHTSIDE,"{'year': 2022, 'month': 1, 'day': 14}","Callin' on your neighborhood
Tell me who to like
Everyone's a friend
Every now and then
Tell me who to like

I'm headed for the lights
I'm headed for the brightside, baby, tonight
Baby, tonight

Painted like a parasite
He's too young to die
Everyone's a friend
Every now and then
Way too young to die

I'm headed for the lights
I'm headed for the brightside, baby, tonight
I'm headed for the lights
I'm headed for the brightside, baby, tonight

Waitin' on the sun
I'm waitin' on the sun
I'm waitin' on the sun, tonight
Waitin' on the sun
I'm waitin' on the sun
I'm waitin' on the sun, tonight

I'm headed for the lights
I'm headed for the brightside, baby, tonight
I'm headed for the lights He's headed for the lights)
I'm headed for the brightside, baby, tonight
I'm headed for the lights He's headed for the lights)
I'm headed for the brightside, baby, tonight
I'm headed for the lights He's headed for the lights)
I'm headed for the brightside, baby, tonight

Photographs don't bring you back, no
Final chapter, ever after"
REMINGTON,The Lumineers,BRIGHTSIDE,"{'year': 2022, 'month': 1, 'day': 14}","And the ocean was all in my fingertips
But I held you on my back
And the foam of the sea was an awful white
But beyond it painted black

Waitin' on the sun
I'm waitin' on the sun
I'm waitin' on the sun tonight

I awoke from the sleep of a hundred days
To the fire station bells
And the smell of the smoke brought me back in time
When my father killed the cold

Hey, Mr. Remington, promise us everything
Please, Mr. Remington, now
Hey, Mr. Remington, promise us everything
Plеase, Mr. Remington, now"
Boots of Spanish Leather,The Lumineers,Cleopatra (Target Edition) ,"{'year': 2016, 'month': 9, 'day': 30}","I'm sailing away in the morning
Is there something I can send you from across the sea?
From the place where I'll be landing
No, there's nothing you can send me, my own true love
There's nothing I'm wishing to be owning
Just to carry yourself back to me unspoiled
From across that lonesome ocean
Well I just thought you might want something fine
Made of silver or of golden
Either from the mountains of Madrid
Or from the coast of Barcelona
And if I had the stars of the darkest night
Or the diamonds from the deepest ocean
I'd forsake them all for your sweet kiss
For that's all I'm wishing to be owning
And I might be gone a long old time
And it's only this I'm asking
Is there something I can send you to remember me by?
To make your time more easy passing
Oh how can, how can you ask me again?
What only brings me sorrow
The same thing I would want today
I would want again tomorrow
I got a letter on a lonesome day
It was from her ship asailing
Saying I don't know when I'll be coming back again
It depends on how I'm feeling
Well if you, my love, must think that way
And I'm sure your mind is roaming
And I'm sure your heart is not with me
But with the country to where you're going
So take heed, take heed of the western wind
And take heed of the stormy weather
And yes, there's something you can send back to me
Spanish boots of Spanish leather"
Darlene,The Lumineers,The Lumineers EP,"{'year': 2009, 'month': 12, 'day': 19}","I see you
Standing there
In your favorite dress
I like what you wear

Oh Darlene
Oh Darlene
Oh Darlene
Oh Darlene

I give you my ring
In your shaking hands
You give me a sting
With your crazy plans

Oh Darlene
Oh Darlene
Oh Darlene
Oh Darlene"
Caves,The Lumineers,Amerikinda: 20 Years of Dualtone,"{'year': 2021, 'month': 4, 'day': 27}","You go ahead
There's something I forgot
Walk slowly and I'll catch up
Let's hear the stars do their talking
I used to love caves
Stumble out into that big sky
Remember that bright, hollow moon?
Showed our insides on our outsides

This town closes down the same time every day
Put out the smoke in your mind
Let's put all these words away
Let's put all these words away

Now I think I like birds
See 'em fly from St. Paul
And I go running when the night aches
I hear her every time shе calls
Did I hear something break?
Was that your hеart or my heart?
Like when the Earth shakes
Then the silence that follows

This town closes down the same time every day
Put out the smoke in your mind
Let's put all these words away
Let's put all these words away
Let's put all these words away
Let's put all these words away
Let's put all these words away"
For Fra,The Lumineers,Cleopatra (Target Edition) ,"{'year': 2016, 'month': 4, 'day': 8}",
Don’t Wanna Go,The Lumineers,The Lumineers EP,"{'year': 2009, 'month': 12, 'day': 15}","Just wake up, I shouted
There's some blood, around the -
Clean it up, it's okay
Go get help, it's okay
I'm too young and now it's
It's gone numb around me
Ambulance in driveway
Speeding up the highway

Suits were made for men, not boys
And this faith that we fake is a choice

I don't wanna go
I don't wanna go
If it means goodbye
And I don't wanna see
I don't wanna be there
If it's the last time

Hold my brother's hand
And I'm his mother standing
In a sudden panic
Like a drugless addict
It's too late, the moment
When it runs you over
No one's safe, I need her
No one say it's over

Suits were made for men, not boys
So leave me alone
And this faith that we fake is a choice
So take me

I don't wanna go
And I don't wanna go
If it means goodbye
And I don't wanna go
I don't wanna see her
If it's the last time"
Visions of China,The Lumineers,C-Sides - EP,"{'year': 2018, 'month': 7, 'day': 13}","Twisty sidewalks, female taxi drivers
Dirty fingers, pink houses light up

And if there's just one thing
You wanted to see
I suggest you keep looking
Find out for once
Find out for once
Find out for once

Count the bikes, Strange violin
Barter price, smoking inside
Stray cat walks, broken English
Chairman's eye, living billions

And if there's just one thing
You wanted to see
I suggest you keep looking
Find out for once
Find out for once
Find out for once"
Sailor Song (Moitessier),The Lumineers,Cleopatra (Target Edition) ,"{'year': 2016, 'month': 4, 'day': 6}","Loneliness oh won't you let me be
Let me be and I will set you free
Don't you think if it was up to me
I would choose to be happy

Let me go, say my goodbyes
There's no glory for me at the starting line
I was on my own in a search for the golden life

Oh I was leaving for the East horizon
And Joshua was on sea of diamonds
I left my home, it was not wrong for me to leave
I could not hold all of your promises to keep

And I was on my own in a broken boat, I cried
And what I'd give to know, is it me who's on your mind?
I left my love, it was not wrong for me to do
The slingshot fired it moved my words from me to you

So I'd been their Lord and Savior
They loved their trophies, but they hate the labor
The loneliest that I ever get
Is when I lose her voice inside the wind"
​a little sound,The Lumineers,brightside (acoustic) - EP,"{'year': 2022, 'month': 5, 'day': 4}","Let all the air out
I'm not afraid, I'm on wire
That I'm connected to
That man he swallowed a sword
That man's scared, or he's not scared of the stage
That he's connected to
I'm connected too
And it burns
It burns
A man in line
A part, a little sound
Yeah, but here's the saddest part
I don't even care
Cozy up by the fire
Let all the air out
I'm not afraid, I'm on wire
That I'm connected to
And that man swallowed a sword
That man's scared, or he's not scared of the stage
That he's connected to
And I'm connected too
And it burns
It burns
A man in line
A part, a little sound
Yeah, but here's the saddest part
I don't even care
Yeah, but here's the saddest part
I don't even care"
Slow It Down (Live),The Lumineers,The Lumineers (Deluxe Edition) ,"{'year': 2012, 'month': 1, 'day': 1}","Wash off my hands til its gone
The walls theyre closing in
With velvet curtains
Some love was made for the light
Some kiss your cheek and goodnight
Lift up a red high heel
Lock up your doors with steel
Theyre makin noise in my street
My blinds are drawn i cant see
Smashed in my car window
Didnt touch the stereo
Slow it down, Angie come back to bed
Rest your arms, and rest your legs
Act like youve been here before
Smile less and dress up some more
Tie up your scarf real tight
These boys are out for blood tonight
Slow it down, Angie come back to bed
Rest your arms, and rest your legs
And when she stood she stood tall
Shell make a fool of you all
Dont ask for cigarettes
She aint got nothin left for you
I never, she never, we never looked back
That wasnt what we were good at
And when it came to love
We were not good enough
Slow it down, Angie come back to bed
Rest your arms, and rest your legs
Dont you frown when youre feelin like that
Only love can dig you out of this"
Have You Ever Seen The Rain,The Lumineers,Spotify Singles,"{'year': 2020, 'month': 3, 'day': 18}","Someone told me long ago
There's a calm before the storm
And I know, it's been comin' for some time
When it's over, so they say
It'll rain a sunny day
And I know, shinin' down like water

And I want to know, have you ever seen the rain?
And I want to know, have you ever seen the rain?
Comin' down on a sunny day

Yesterday, and days before
Sun is cold and rain is hard
And I know, it's been that way for all my time
'Til forever, on it goes
Through the circle, fast and slow
And I know, it can't stop, I wonder

And I want to know, have you ever seen the rain?
I want to know, have you ever seen the rain?
Comin' down on a sunny day
Yeah, comin' down on a sunny day"
Pretty Pictures in My Mind,The Lumineers,Johnny Cash: Forever Words Expanded,"{'year': 2021, 'month': 2, 'day': 5}","There are scenes that I will always see
I can never be blind
There are pages, precious pages
Pretty pictures in my mind

There are things that I remember
Locked away for other times
I will bring out on a down day
Pretty pictures in my mind

I will rerun love and laughter
From the vaults locked back behind
On an ugly day, I will do it
Pretty pictures in my mind

Lo and behold
A dark room is where I sit alone
The lights turn red
The chemicals form the images
I can see it now

Oh, yes, I will be a dreamer
There are so few of my kind
Where the treasure trove of beauty
Pretty pictures in my mind"
